# Time(s), Power(mW)[0x40], Voltage[0x40], Power(mW)[0x41], Voltage[0x41], BME280 P(hPa), BME280 RH(%), BME280 Temp(F), DS18 Temp(F)[MCU], DS18 Temp(F)[Batt], Light (%), Wind Speed
23621,812.00,12.87,550.00,12.86,813.70,40.66,72.93,74.07,74.52,0.00,0.69
23624,802.00,12.87,554.00,12.86,813.65,40.27,72.93,74.07,74.52,0.00,0.79
23627,802.00,12.87,544.00,12.86,813.71,40.51,72.95,73.96,74.41,0.00,0.79
23630,738.00,12.87,494.00,12.86,813.68,40.20,72.95,74.07,74.52,0.00,0.82
23633,730.00,12.87,492.00,12.86,813.76,39.96,72.97,74.07,74.52,0.00,0.92
23636,812.00,12.87,560.00,12.86,813.69,40.43,72.97,74.07,74.41,0.00,0.79
23639,816.00,12.86,548.00,12.86,813.71,40.10,72.97,74.07,74.52,0.00,0.79
23642,734.00,12.87,492.00,12.86,813.64,39.88,72.97,74.07,74.52,0.00,0.82
23645,740.00,12.87,482.00,12.86,813.68,40.02,72.95,74.07,74.52,0.00,0.90
23648,796.00,12.87,554.00,12.86,813.65,40.38,72.95,74.07,74.52,0.00,0.89
23651,740.00,12.87,482.00,12.86,813.73,40.20,72.95,73.96,74.41,0.00,1.00
23654,748.00,12.87,494.00,12.86,813.74,40.29,72.95,74.07,74.41,0.00,1.19
23657,806.00,12.87,550.00,12.86,813.71,40.05,72.95,74.07,74.41,0.00,1.22
23660,738.00,12.87,482.00,12.86,813.69,40.26,72.93,74.07,74.52,0.00,1.14
23663,744.00,12.87,494.00,12.86,813.72,40.21,72.95,73.96,74.52,0.00,1.08
23666,810.00,12.87,544.00,12.86,813.73,40.05,72.95,73.96,74.52,0.00,0.99
23669,744.00,12.87,484.00,12.86,813.69,40.27,72.95,73.96,74.41,0.00,0.92
23672,806.00,12.87,550.00,12.86,813.70,40.20,72.95,73.96,74.41,0.00,0.89
23675,740.00,12.87,494.00,12.86,813.63,40.21,72.93,73.96,74.41,0.00,0.91
23678,810.00,12.87,550.00,12.86,813.71,40.15,72.95,74.07,74.52,0.00,0.90
23681,800.00,12.87,550.00,12.86,813.73,40.28,72.93,73.96,74.52,0.00,0.79
23684,802.00,12.87,550.00,12.86,813.72,40.42,72.95,73.96,74.52,0.00,0.71
23687,734.00,12.87,488.00,12.86,813.69,40.58,72.93,73.96,74.52,0.00,0.65
23690,800.00,12.86,554.00,12.86,813.69,40.28,72.91,73.85,74.52,0.00,0.59
23693,740.00,12.87,482.00,12.86,813.72,40.44,72.91,73.96,74.52,0.00,0.61
23696,738.00,12.87,488.00,12.86,813.66,40.27,72.91,73.96,74.52,0.00,0.71
23699,740.00,12.87,488.00,12.86,813.64,40.22,72.91,73.96,74.41,0.00,0.69
23702,806.00,12.87,550.00,12.86,813.68,40.37,72.93,73.96,74.41,0.00,0.69
23705,800.00,12.87,548.00,12.86,813.70,40.46,72.91,73.96,74.41,0.00,0.61
23708,738.00,12.87,494.00,12.86,813.74,40.59,72.90,73.96,74.41,0.00,0.59
23711,802.00,12.87,544.00,12.86,813.74,40.62,72.90,73.85,74.41,0.00,0.61
23714,740.00,12.87,494.00,12.86,813.65,40.43,72.91,73.85,74.41,0.00,0.49
23717,748.00,12.87,488.00,12.86,813.72,40.55,72.93,73.85,74.30,0.00,0.51
23720,800.00,12.87,560.00,12.86,813.71,40.49,72.90,73.85,74.41,0.00,0.51
23723,810.00,12.87,548.00,12.86,813.70,40.40,72.90,73.85,74.30,0.00,0.51
23726,738.00,12.87,482.00,12.86,813.70,40.16,72.90,73.85,74.30,0.00,0.49
23729,734.00,12.87,484.00,12.86,813.70,40.22,72.90,73.96,74.30,0.00,0.52
23732,806.00,12.87,544.00,12.86,813.70,40.28,72.90,73.85,74.30,0.00,0.52
23735,802.00,12.87,550.00,12.86,813.66,40.35,72.90,73.85,74.41,0.00,0.41
23738,810.00,12.87,550.00,12.86,813.70,40.43,72.88,73.96,74.41,0.00,0.39
23741,806.00,12.87,550.00,12.86,813.72,40.43,72.90,73.85,74.41,0.00,0.41
23744,802.00,12.87,548.00,12.86,813.68,40.53,72.90,73.85,74.30,0.00,0.42
23747,816.00,12.87,554.00,12.86,813.73,40.28,72.86,73.96,74.30,0.00,0.42
23750,738.00,12.87,482.00,12.86,813.67,40.39,72.88,73.85,74.41,0.00,0.42
23753,738.00,12.87,484.00,12.86,813.70,40.62,72.84,73.85,74.30,0.00,0.39
23756,744.00,12.87,484.00,12.86,813.68,40.41,72.84,73.85,74.41,0.00,0.39
23759,740.00,12.87,488.00,12.86,813.66,40.40,72.84,73.74,74.41,0.00,0.39
23762,740.00,12.87,484.00,12.86,813.67,40.56,72.82,73.85,74.41,0.00,0.39
23765,734.00,12.87,492.00,12.86,813.67,40.62,72.82,73.85,74.30,0.00,0.52
23768,738.00,12.87,484.00,12.86,813.68,40.22,72.82,73.85,74.41,0.00,0.58
23771,806.00,12.87,554.00,12.86,813.73,40.14,72.84,73.74,74.30,0.00,0.69
23774,738.00,12.87,488.00,12.86,813.68,40.12,72.84,73.85,74.41,0.00,0.79
23777,748.00,12.87,484.00,12.86,813.73,40.07,72.86,73.85,74.30,0.00,0.79
23780,812.00,12.87,554.00,12.86,813.69,40.38,72.86,73.74,74.41,0.00,0.69
23783,738.00,12.87,488.00,12.86,813.70,39.94,72.86,73.74,74.30,0.00,0.61
23786,806.00,12.87,558.00,12.86,813.72,40.25,72.86,73.74,74.30,0.00,0.59
23789,748.00,12.87,548.00,12.86,813.70,40.40,72.86,73.85,74.30,0.00,0.61
23792,810.00,12.87,550.00,12.86,813.74,40.36,72.88,73.74,74.41,0.00,0.49
23795,750.00,12.87,482.00,12.86,813.79,40.44,72.86,73.74,74.30,0.00,0.52
23798,796.00,12.87,554.00,12.86,813.72,40.21,72.86,73.74,74.30,0.00,0.58
23801,748.00,12.87,488.00,12.86,813.75,40.12,72.86,73.74,74.30,0.00,0.49
23804,748.00,12.87,488.00,12.86,813.69,40.19,72.86,73.74,74.30,0.00,0.49
23807,740.00,12.87,484.00,12.86,813.69,40.05,72.86,73.74,74.30,0.00,0.39
23810,802.00,12.87,554.00,12.86,813.67,39.70,72.86,73.74,74.30,0.00,0.31
23813,734.00,12.87,478.00,12.86,813.70,40.24,72.86,73.74,74.41,0.00,0.29
23816,744.00,12.87,484.00,12.86,813.72,39.86,72.86,73.74,74.41,0.00,0.29
23819,800.00,12.87,548.00,12.86,813.77,39.90,72.86,73.74,74.41,0.00,0.29
23822,810.00,12.87,558.00,12.86,813.66,40.02,72.86,73.63,74.30,0.00,0.31
23825,744.00,12.87,482.00,12.86,813.67,40.25,72.86,73.74,74.41,0.00,0.29
23828,740.00,12.87,492.00,12.86,813.71,40.21,72.86,73.63,74.30,0.00,0.29
23831,748.00,12.87,478.00,12.86,813.70,40.26,72.86,73.63,74.30,0.00,0.29
23834,800.00,12.87,554.00,12.86,813.70,40.57,72.86,73.63,74.30,0.00,0.39
23837,802.00,12.87,544.00,12.86,813.70,40.40,72.82,73.74,74.30,0.00,0.41
23840,802.00,12.87,560.00,12.86,813.69,40.25,72.82,73.63,74.30,0.00,0.41
23843,734.00,12.87,482.00,12.86,813.71,40.15,72.81,73.63,74.41,0.00,0.34
23846,748.00,12.87,488.00,12.86,813.76,39.99,72.81,73.63,74.30,0.00,0.29
23849,806.00,12.87,554.00,12.86,813.73,40.01,72.79,73.63,74.30,0.00,0.31
23852,744.00,12.87,492.00,12.86,813.75,39.97,72.79,73.63,74.30,0.00,0.29
23855,810.00,12.87,554.00,12.86,813.71,40.38,72.79,73.63,74.30,0.00,0.11
23858,738.00,12.87,484.00,12.86,813.69,40.20,72.77,73.63,74.30,0.00,0.09
23861,802.00,12.87,548.00,12.86,813.69,40.02,72.75,73.63,74.41,0.00,0.11
23864,738.00,12.87,484.00,12.86,813.69,40.35,72.75,73.63,74.30,0.00,0.09
23867,810.00,12.87,550.00,12.86,813.70,40.22,72.75,73.63,74.30,0.00,0.29
23870,800.00,12.87,554.00,12.86,813.71,40.69,72.73,73.63,74.30,0.00,0.31
23873,806.00,12.87,550.00,12.86,813.64,40.74,72.70,73.51,74.30,0.00,0.41
23876,740.00,12.87,484.00,12.86,813.67,41.01,72.70,73.63,74.30,0.00,0.59
23879,806.00,12.87,554.00,12.86,813.64,41.01,72.68,73.51,74.30,0.00,0.59
23882,806.00,12.87,544.00,12.86,813.67,41.17,72.63,73.63,74.30,0.00,0.69
23885,806.00,12.86,550.00,12.86,813.68,40.95,72.63,73.63,74.19,0.00,0.79
23888,738.00,12.87,482.00,12.86,813.72,40.70,72.61,73.63,74.19,0.00,0.92
23891,800.00,12.87,550.00,12.86,813.76,40.57,72.59,73.63,74.19,0.00,0.89
23894,734.00,12.87,488.00,12.86,813.75,40.50,72.55,73.51,74.19,0.00,0.90
23897,744.00,12.87,488.00,12.86,813.65,40.62,72.52,73.63,74.19,0.00,0.92
23900,802.00,12.87,550.00,12.86,813.70,40.73,72.50,73.51,74.19,0.00,0.79
23903,816.00,12.87,550.00,12.86,813.72,40.58,72.48,73.51,74.30,0.00,0.79
23906,734.00,12.87,488.00,12.86,813.71,40.68,72.46,73.51,74.19,0.00,0.79
23909,740.00,12.87,492.00,12.86,813.71,40.90,72.41,73.51,74.19,0.00,0.82
23912,744.00,12.87,488.00,12.86,813.68,40.73,72.41,73.51,74.19,0.00,0.82
23915,740.00,12.87,494.00,12.86,813.72,40.92,72.39,73.63,74.19,0.00,0.82
23918,748.00,12.87,484.00,12.86,813.70,40.63,72.37,73.51,74.19,0.00,0.82
23921,734.00,12.87,492.00,12.86,813.72,40.58,72.37,73.51,74.19,0.00,0.82
23924,740.00,12.87,478.00,12.86,813.74,40.96,72.34,73.51,74.19,0.00,0.72
23927,738.00,12.87,494.00,12.86,813.82,40.65,72.34,73.51,74.30,0.00,0.71
23930,740.00,12.87,488.00,12.86,813.64,40.59,72.32,73.51,74.19,0.00,0.71
23933,750.00,12.87,484.00,12.86,813.75,40.73,72.28,73.51,74.19,0.00,0.71
23936,740.00,12.87,492.00,12.86,813.73,40.76,72.27,73.51,74.19,0.00,0.69
23939,810.00,12.87,558.00,12.86,813.69,41.00,72.27,73.51,74.30,0.00,0.69
23942,800.00,12.87,550.00,12.86,813.67,40.91,72.25,73.51,74.19,0.00,0.61
23945,744.00,12.87,484.00,12.86,813.67,40.88,72.25,73.51,74.30,0.00,0.59
23948,738.00,12.87,484.00,12.86,813.71,40.83,72.23,73.51,74.19,0.00,0.52
23951,806.00,12.87,550.00,12.86,813.74,40.58,72.25,73.51,74.19,0.00,0.59
23954,748.00,12.87,488.00,12.86,813.73,40.76,72.21,73.40,74.19,0.00,0.61
23957,802.00,12.86,558.00,12.86,813.74,41.05,72.19,73.51,74.19,0.00,0.51
23960,750.00,12.87,482.00,12.86,813.74,40.70,72.21,73.40,74.19,0.00,0.49
23963,738.00,12.87,488.00,12.86,813.75,40.68,72.21,73.40,74.19,0.00,0.52
23966,806.00,12.87,550.00,12.86,813.70,40.55,72.18,73.40,74.19,0.00,0.51
23969,740.00,12.87,484.00,12.86,813.73,40.69,72.16,73.51,74.07,0.00,0.49
23972,738.00,12.87,488.00,12.86,813.70,40.97,72.18,73.51,74.19,0.00,0.49
23975,800.00,12.87,544.00,12.86,813.74,40.71,72.14,73.40,74.19,0.00,0.51
23978,796.00,12.87,550.00,12.86,813.73,40.62,72.16,73.40,74.19,0.00,0.49
23981,740.00,12.87,484.00,12.86,813.70,40.70,72.12,73.40,74.19,0.00,0.54
23984,810.00,12.87,550.00,12.86,813.72,41.13,72.12,73.40,74.19,0.00,0.59
23987,754.00,12.87,484.00,12.86,813.64,41.42,72.10,73.40,74.19,0.00,0.61
23990,748.00,12.87,484.00,12.86,813.70,41.80,72.09,73.40,74.19,0.00,0.59
23993,806.00,12.87,550.00,12.86,813.73,41.97,72.05,73.29,74.19,0.00,0.61
23996,734.00,12.87,494.00,12.86,813.74,41.92,72.07,73.40,74.07,0.00,0.59
23999,800.00,12.87,544.00,12.86,813.76,41.31,72.03,73.40,74.07,0.00,0.59
24002,740.00,12.87,488.00,12.86,813.77,41.38,72.01,73.40,74.19,0.00,0.61
24005,800.00,12.86,544.00,12.86,813.72,41.44,72.00,73.40,74.07,0.00,0.59
24008,744.00,12.87,488.00,12.86,813.77,41.55,72.00,73.40,74.19,0.00,0.61
24011,800.00,12.86,544.00,12.86,813.78,41.64,71.96,73.40,74.07,0.00,0.59
24014,740.00,12.87,488.00,12.86,813.78,41.30,71.94,73.29,74.07,0.00,0.55
24017,806.00,12.86,550.00,12.86,813.75,41.31,71.96,73.40,74.07,0.00,0.51
24020,806.00,12.87,564.00,12.86,813.76,41.01,71.94,73.40,74.07,0.00,0.42
24023,802.00,12.87,548.00,12.86,813.72,41.00,71.92,73.40,74.19,0.00,0.41
24026,796.00,12.87,554.00,12.86,813.64,41.19,71.92,73.29,74.07,0.00,0.49
24029,740.00,12.87,484.00,12.86,813.69,41.60,71.91,73.40,74.07,0.00,0.49
24032,734.00,12.87,488.00,12.86,813.74,41.47,71.89,73.40,74.07,0.00,0.49
24035,740.00,12.86,484.00,12.86,813.68,41.23,71.91,73.40,74.19,0.00,0.39
24038,734.00,12.87,492.00,12.86,813.72,41.33,71.89,73.40,73.96,0.00,0.39
24041,748.00,12.87,484.00,12.86,813.72,41.48,71.85,73.29,74.07,0.00,0.39
24044,738.00,12.87,484.00,12.86,813.70,41.02,71.85,73.29,74.19,0.00,0.41
24047,744.00,12.87,484.00,12.86,813.75,41.31,71.83,73.40,74.07,0.00,0.41
24050,806.00,12.87,550.00,12.86,813.77,41.36,71.82,73.29,74.07,0.00,0.41
24053,806.00,12.87,558.00,12.86,813.77,41.36,71.83,73.29,74.07,0.00,0.42
24056,806.00,12.87,548.00,12.86,813.73,41.16,71.80,73.18,74.07,0.00,0.39
24059,806.00,12.87,554.00,12.86,813.75,41.26,71.80,73.40,74.07,0.00,0.39
24062,748.00,12.87,478.00,12.86,813.76,41.41,71.80,73.40,73.96,0.00,0.39
24065,734.00,12.87,492.00,12.86,813.74,41.39,71.78,73.29,74.07,0.00,0.39
24068,740.00,12.87,484.00,12.86,813.77,41.21,71.78,73.29,74.07,0.00,0.39
24071,796.00,12.86,554.00,12.86,813.75,41.22,71.78,73.29,74.07,0.00,0.39
24074,806.00,12.86,550.00,12.86,813.74,41.09,71.76,73.40,74.07,0.00,0.31
24077,806.00,12.86,550.00,12.86,813.67,41.31,71.76,73.29,74.07,0.00,0.31
24080,748.00,12.87,482.00,12.86,813.75,41.44,71.76,73.29,73.96,0.00,0.31
24083,734.00,12.87,494.00,12.86,813.73,41.53,71.76,73.29,73.96,0.00,0.29
24086,796.00,12.86,544.00,12.86,813.69,41.46,71.74,73.29,73.96,0.00,0.29
24089,802.00,12.87,554.00,12.86,813.77,41.58,71.74,73.29,74.07,0.00,0.31
24092,738.00,12.86,484.00,12.86,813.75,41.69,71.74,73.29,73.96,0.00,0.31
24095,744.00,12.87,478.00,12.86,813.70,41.69,71.73,73.29,73.96,0.00,0.29
24098,744.00,12.87,492.00,12.86,813.71,41.46,71.73,73.18,73.96,0.00,0.29
24101,806.00,12.86,550.00,12.86,813.71,41.53,71.73,73.29,74.07,0.00,0.31
24104,802.00,12.87,560.00,12.86,813.74,41.50,71.71,73.18,74.07,0.00,0.31
24107,738.00,12.87,484.00,12.86,813.69,41.85,71.71,73.29,73.96,0.00,0.29
24110,796.00,12.86,550.00,12.86,813.73,41.80,71.71,73.29,74.07,0.00,0.31
24113,740.00,12.87,482.00,12.86,813.74,41.70,71.71,73.29,73.96,0.00,0.29
24116,802.00,12.87,554.00,12.86,813.76,41.59,71.69,73.29,73.96,0.00,0.11
24119,738.00,12.87,484.00,12.86,813.71,41.59,71.69,73.18,73.96,0.00,0.09
24122,734.00,12.86,482.00,12.86,813.76,41.66,71.69,73.29,73.96,0.00,0.09
24125,802.00,12.87,560.00,12.86,813.67,41.60,71.67,73.29,73.96,0.00,0.11
24128,796.00,12.86,548.00,12.86,813.76,41.48,71.67,73.18,74.07,0.00,0.11
24131,796.00,12.87,554.00,12.86,813.79,41.36,71.65,73.29,73.96,0.00,0.09
24134,734.00,12.87,482.00,12.86,813.75,41.57,71.64,73.18,73.96,0.00,0.09
24137,738.00,12.87,494.00,12.86,813.70,41.27,71.64,73.29,73.96,0.00,0.09
24140,740.00,12.86,478.00,12.86,813.76,41.22,71.64,73.18,73.96,0.00,0.09
24143,738.00,12.87,488.00,12.86,813.70,41.58,71.62,73.18,73.96,0.00,0.09
24146,738.00,12.86,488.00,12.86,813.72,41.72,71.62,73.18,73.96,0.00,0.09
24149,738.00,12.87,478.00,12.86,813.76,41.75,71.62,73.18,73.96,0.00,0.09
24152,750.00,12.87,494.00,12.86,813.70,41.62,71.58,73.18,73.96,0.00,0.09
24155,744.00,12.87,482.00,12.86,813.70,41.60,71.58,73.18,73.85,0.00,0.09
24158,750.00,12.87,494.00,12.86,813.70,41.90,71.58,73.18,73.96,0.00,0.09
24161,740.00,12.87,484.00,12.86,813.75,42.01,71.58,73.06,73.96,0.00,0.09
24164,734.00,12.87,488.00,12.86,813.80,42.06,71.56,73.06,73.85,0.00,0.09
24167,740.00,12.87,484.00,12.86,813.82,41.75,71.55,73.06,73.96,0.00,0.09
24170,738.00,12.87,494.00,12.86,813.73,41.72,71.56,73.18,73.96,0.00,0.09
24173,740.00,12.87,484.00,12.86,813.80,41.72,71.55,73.18,73.96,0.00,0.09
24176,740.00,12.87,488.00,12.86,813.72,41.72,71.53,73.18,73.96,0.00,0.11
24179,796.00,12.87,564.00,12.86,813.75,41.86,71.51,73.06,73.96,0.00,0.11
24182,810.00,12.87,548.00,12.86,813.71,41.97,71.51,73.18,73.96,0.00,0.11
24185,800.00,12.87,558.00,12.86,813.74,41.59,71.49,73.18,73.96,0.00,0.12
24188,806.00,12.86,550.00,12.86,813.79,41.81,71.47,73.18,73.96,0.00,0.11
24191,802.00,12.86,550.00,12.86,813.69,41.87,71.47,73.06,73.85,0.00,0.11
24194,810.00,12.87,558.00,12.86,813.81,41.49,71.46,73.06,73.85,0.00,0.11
24197,800.00,12.87,548.00,12.86,813.67,41.64,71.46,73.18,73.96,0.00,0.11
24200,810.00,12.87,554.00,12.86,813.77,41.52,71.44,73.06,73.85,0.00,0.11
24203,734.00,12.87,478.00,12.86,813.75,41.81,71.44,73.18,73.85,0.00,0.09
24206,740.00,12.87,494.00,12.86,813.71,41.74,71.44,73.06,73.85,0.00,0.09
24209,792.00,12.86,554.00,12.86,813.76,41.76,71.42,73.06,73.85,0.00,0.11
24212,810.00,12.86,550.00,12.86,813.72,41.46,71.42,73.18,73.85,0.00,0.11
24215,738.00,12.87,484.00,12.86,813.81,41.67,71.40,73.18,73.85,0.00,0.09
24218,744.00,12.86,478.00,12.86,813.74,41.69,71.38,73.06,73.85,0.00,0.09
24221,740.00,12.87,488.00,12.86,813.74,41.76,71.37,73.06,73.85,0.00,0.09
24224,744.00,12.87,488.00,12.86,813.81,41.55,71.37,73.06,73.85,0.00,0.09
24227,740.00,12.87,492.00,12.86,813.73,41.85,71.33,73.06,73.85,0.00,0.09
24230,770.00,12.87,492.00,12.86,813.71,41.85,71.35,73.06,73.85,0.00,0.09
24233,738.00,12.87,482.00,12.86,813.83,41.83,71.35,73.06,73.85,0.00,0.09
24236,756.00,12.87,494.00,12.86,813.73,41.53,71.33,73.06,73.85,0.00,0.09
24239,744.00,12.87,488.00,12.86,813.70,41.54,71.33,73.06,73.85,0.00,0.09
24242,748.00,12.87,492.00,12.86,813.75,41.64,71.33,73.18,73.74,0.00,0.09
24245,744.00,12.87,484.00,12.86,813.85,41.91,71.29,73.06,73.85,0.00,0.09
24248,740.00,12.87,492.00,12.86,813.77,41.87,71.29,73.06,73.74,0.00,0.09
24251,738.00,12.87,488.00,12.86,813.73,41.96,71.31,73.06,73.85,0.00,0.09
24254,738.00,12.87,488.00,12.86,813.82,41.97,71.29,73.06,73.85,0.00,0.09
24257,738.00,12.87,494.00,12.86,813.78,41.85,71.28,73.06,73.85,0.00,0.09
24260,744.00,12.86,484.00,12.86,813.75,41.73,71.28,73.06,73.74,0.00,0.09
24263,738.00,12.87,484.00,12.86,813.69,41.70,71.26,73.06,73.85,0.00,0.09
24266,744.00,12.87,488.00,12.86,813.75,41.65,71.26,73.06,73.85,0.00,0.09
24269,734.00,12.87,484.00,12.86,813.76,42.01,71.28,73.06,73.85,0.00,0.09
24272,738.00,12.87,484.00,12.86,813.73,41.96,71.24,73.06,73.85,0.00,0.09
24275,744.00,12.87,484.00,12.86,813.73,41.70,71.26,73.06,73.85,0.00,0.09
24278,740.00,12.87,488.00,12.86,813.82,41.74,71.26,73.06,73.85,0.00,0.09
24281,734.00,12.87,488.00,12.86,813.75,42.33,71.24,73.06,73.85,0.00,0.09
24284,738.00,12.87,488.00,12.86,813.83,42.33,71.26,73.06,73.85,0.00,0.09
24287,740.00,12.87,488.00,12.86,813.75,42.17,71.24,73.06,73.74,0.00,0.09
24290,744.00,12.87,484.00,12.86,813.85,42.25,71.24,73.06,73.85,0.00,0.09
24293,740.00,12.87,494.00,12.86,813.82,42.13,71.22,73.06,73.74,0.00,0.09
24296,738.00,12.87,492.00,12.86,813.76,42.05,71.22,73.06,73.85,0.00,0.09
24299,738.00,12.87,484.00,12.86,813.80,41.92,71.22,73.06,73.74,0.00,0.09
24302,738.00,12.87,492.00,12.86,813.76,42.08,71.22,73.06,73.74,0.00,0.09
24305,744.00,12.87,488.00,12.86,813.82,41.85,71.20,73.06,73.74,0.00,0.09
24308,744.00,12.87,484.00,12.86,813.75,42.11,71.20,73.06,73.74,0.00,0.09
24311,740.00,12.87,488.00,12.86,813.75,41.95,71.19,73.06,73.74,0.00,0.09
24314,734.00,12.87,484.00,12.86,813.77,42.11,71.19,73.06,73.74,0.00,0.09
24317,738.00,12.87,492.00,12.86,813.76,42.10,71.19,73.06,73.74,0.00,0.09
24320,738.00,12.87,482.00,12.86,813.78,41.84,71.17,72.95,73.74,0.00,0.09
24323,750.00,12.87,488.00,12.86,813.78,42.16,71.17,72.95,73.63,0.00,0.09
24326,738.00,12.87,494.00,12.86,813.74,41.78,71.15,72.95,73.74,0.00,0.09
24329,748.00,12.87,488.00,12.86,813.74,41.93,71.17,73.06,73.74,0.00,0.09
24332,738.00,12.87,484.00,12.86,813.76,41.98,71.15,73.06,73.74,0.00,0.09
24335,738.00,12.87,492.00,12.86,813.78,41.95,71.15,73.06,73.74,0.00,0.09
24338,734.00,12.87,484.00,12.86,813.83,42.25,71.11,73.06,73.74,0.00,0.09
24341,740.00,12.87,488.00,12.86,813.83,41.95,71.15,72.95,73.74,0.00,0.09
24344,740.00,12.87,484.00,12.86,813.73,42.18,71.10,73.06,73.74,0.00,0.09
24347,738.00,12.87,492.00,12.86,813.75,42.18,71.11,72.95,73.74,0.00,0.09
24350,738.00,12.86,488.00,12.86,813.72,42.11,71.08,72.95,73.63,0.00,0.09
24353,734.00,12.87,482.00,12.86,813.81,42.26,71.10,72.95,73.74,0.00,0.09
24356,740.00,12.87,494.00,12.86,813.77,42.26,71.08,72.95,73.63,0.00,0.09
24359,738.00,12.87,484.00,12.86,813.82,42.04,71.08,72.95,73.63,0.00,0.09
24362,748.00,12.87,492.00,12.86,813.82,42.36,71.06,72.95,73.63,0.00,0.09
24365,734.00,12.87,488.00,12.86,813.77,42.21,71.04,72.95,73.63,0.00,0.09
24368,744.00,12.87,484.00,12.86,813.81,42.15,71.04,72.95,73.74,0.00,0.09
24371,734.00,12.87,484.00,12.86,813.78,42.26,71.02,72.95,73.63,0.00,0.09
24374,744.00,12.87,482.00,12.86,813.78,42.13,70.99,72.95,73.63,0.00,0.09
24377,738.00,12.87,478.00,12.86,813.73,42.09,70.97,72.95,73.63,0.00,0.09
24380,738.00,12.87,494.00,12.86,813.76,41.96,70.95,72.95,73.63,0.00,0.09
24383,744.00,12.87,476.00,12.86,813.74,42.02,70.92,72.95,73.74,0.00,0.09
24386,738.00,12.87,484.00,12.86,813.72,42.21,70.86,72.95,73.63,0.00,0.09
24389,744.00,12.86,494.00,12.86,813.78,42.17,70.83,72.95,73.63,0.00,0.09
24392,738.00,12.87,478.00,12.86,813.82,42.29,70.81,72.84,73.63,0.00,0.09
24395,738.00,12.87,484.00,12.86,813.73,42.43,70.79,72.95,73.63,0.00,0.09
24398,740.00,12.87,484.00,12.86,813.78,42.19,70.77,72.84,73.63,0.00,0.09
24401,744.00,12.87,482.00,12.86,813.71,42.40,70.75,72.84,73.63,0.00,0.09
24404,760.00,12.87,494.00,12.86,813.78,42.32,70.72,72.95,73.63,0.00,0.09
24407,744.00,12.87,482.00,12.86,813.80,42.25,70.72,72.84,73.63,0.00,0.09
24410,744.00,12.87,488.00,12.86,813.74,42.45,70.70,72.95,73.63,0.00,0.09
24413,738.00,12.87,488.00,12.86,813.80,42.53,70.70,72.84,73.63,0.00,0.09
24416,748.00,12.87,488.00,12.86,813.80,42.50,70.70,72.84,73.63,0.00,0.09
24419,738.00,12.87,484.00,12.86,813.76,42.56,70.70,72.84,73.63,0.00,0.09
24422,744.00,12.87,488.00,12.86,813.80,42.48,70.68,72.84,73.63,0.00,0.09
24425,748.00,12.87,488.00,12.86,813.81,42.61,70.68,72.84,73.63,0.00,0.09
24428,738.00,12.87,488.00,12.86,813.72,42.72,70.66,72.95,73.51,0.00,0.09
24431,744.00,12.87,484.00,12.86,813.76,42.53,70.68,72.84,73.51,0.00,0.09
24434,738.00,12.87,484.00,12.86,813.76,42.48,70.68,72.84,73.63,0.00,0.09
24437,750.00,12.87,488.00,12.86,813.82,42.83,70.66,72.95,73.63,0.00,0.09
24440,738.00,12.87,492.00,12.86,813.78,42.72,70.66,72.84,73.51,0.00,0.09
24443,748.00,12.87,484.00,12.86,813.74,42.66,70.66,72.72,73.51,0.00,0.09
24446,738.00,12.87,492.00,12.86,813.76,42.57,70.68,72.84,73.63,0.00,0.09
24449,740.00,12.87,488.00,12.86,813.77,42.74,70.70,72.84,73.51,0.00,0.09
24452,740.00,12.87,488.00,12.86,813.79,42.69,70.72,72.84,73.63,0.00,0.11
24455,802.00,12.87,554.00,12.86,813.74,42.70,70.75,72.84,73.63,0.00,0.12
24458,744.00,12.87,482.00,12.86,813.75,42.85,70.75,72.84,73.63,0.00,0.09
24461,796.00,12.87,544.00,12.86,813.81,42.59,70.79,72.84,73.51,0.00,0.11
24464,740.00,12.86,492.00,12.86,813.76,42.60,70.79,72.84,73.51,0.00,0.09
24467,800.00,12.87,548.00,12.86,813.77,42.91,70.83,72.84,73.51,0.00,0.29
24470,806.00,12.86,544.00,12.86,813.79,42.66,70.84,72.84,73.51,0.00,0.31
24473,738.00,12.87,492.00,12.86,813.81,42.66,70.86,72.84,73.51,0.00,0.29
24476,800.00,12.86,548.00,12.86,813.77,42.72,70.90,72.84,73.51,0.00,0.29
24479,810.00,12.87,550.00,12.86,813.81,42.65,70.92,72.84,73.51,0.00,0.31
24482,748.00,12.86,488.00,12.86,813.82,42.54,70.93,72.84,73.51,0.00,0.29
24485,812.00,12.87,548.00,12.86,813.77,42.71,70.97,72.84,73.63,0.00,0.31
24488,740.00,12.87,484.00,12.86,813.82,42.42,71.01,72.84,73.51,0.00,0.29
24491,806.00,12.87,554.00,12.86,813.79,42.71,71.02,72.72,73.51,0.00,0.11
24494,744.00,12.86,482.00,12.86,813.84,42.69,71.04,72.84,73.63,0.00,0.09
24497,744.00,12.86,492.00,12.86,813.85,42.71,71.06,72.72,73.51,0.00,0.12
24500,812.00,12.86,554.00,12.86,813.78,42.80,71.08,72.72,73.51,0.00,0.09
24503,738.00,12.87,478.00,12.86,813.79,42.72,71.13,72.72,73.51,0.00,0.09
