# Time(s), Power(mW)[0x40], Voltage[0x40], Power(mW)[0x41], Voltage[0x41], BME280 P(hPa), BME280 RH(%), BME280 Temp(F), DS18 Temp(F)[MCU], DS18 Temp(F)[Batt], Light (%), Wind Speed
71445,636.00,13.14,558.00,13.14,814.69,44.29,71.76,81.95,77.79,35.14,0.89
71448,576.00,13.14,498.00,13.14,814.72,44.11,71.78,81.95,77.79,35.11,0.81
71451,574.00,13.14,488.00,13.14,814.75,44.20,71.80,81.95,77.79,35.06,0.82
71454,638.00,13.14,570.00,13.14,814.77,44.11,71.82,81.84,77.79,35.03,0.89
71457,576.00,13.14,488.00,13.13,814.75,44.06,71.82,81.84,77.79,35.00,1.01
71460,576.00,13.14,492.00,13.14,814.72,43.82,71.83,81.84,77.68,34.97,0.99
71463,584.00,13.14,492.00,13.13,814.70,43.98,71.83,81.72,77.68,34.93,0.81
71466,570.00,13.14,504.00,13.13,814.80,44.09,71.83,81.84,77.79,34.90,0.81
71469,642.00,13.14,554.00,13.13,814.76,44.29,71.85,81.84,77.68,34.87,0.89
71472,576.00,13.14,498.00,13.13,814.79,43.88,71.87,81.72,77.79,34.84,0.86
71475,576.00,13.14,484.00,13.13,814.74,44.36,71.87,81.84,77.79,34.81,0.82
71478,638.00,13.14,564.00,13.13,814.74,43.89,71.89,81.72,77.68,34.78,0.89
71481,566.00,13.14,498.00,13.13,814.78,43.93,71.89,81.72,77.68,34.76,0.89
71484,642.00,13.14,560.00,13.13,814.78,43.97,71.91,81.72,77.68,34.78,0.99
71487,574.00,13.14,498.00,13.13,814.74,44.03,71.91,81.72,77.68,34.69,0.92
71490,646.00,13.14,558.00,13.13,814.72,43.91,71.91,81.61,77.68,34.66,0.99
71493,576.00,13.14,494.00,13.13,814.73,44.24,71.92,81.61,77.68,34.64,1.10
71496,590.00,13.14,488.00,13.13,814.79,44.04,71.91,81.61,77.79,34.62,1.01
71499,642.00,13.14,564.00,13.13,814.75,44.06,71.91,81.61,77.68,34.59,1.11
71502,590.00,13.14,488.00,13.13,814.73,43.88,71.92,81.61,77.68,34.57,1.22
71505,576.00,13.14,504.00,13.13,814.76,43.93,71.91,81.61,77.56,34.54,1.22
71508,590.00,13.14,488.00,13.13,814.81,44.07,71.89,81.61,77.68,34.53,1.09
71511,636.00,13.14,566.00,13.13,814.72,43.84,71.91,81.61,77.68,34.50,1.19
71514,584.00,13.14,492.00,13.12,814.70,44.26,71.91,81.50,77.56,34.48,1.30
71517,632.00,13.14,554.00,13.13,814.76,43.85,71.87,81.61,77.56,34.47,1.19
71520,580.00,13.14,498.00,13.13,814.75,43.99,71.85,81.50,77.56,34.45,1.28
71523,574.00,13.14,492.00,13.13,814.74,44.18,71.85,81.50,77.68,34.43,1.21
71526,652.00,13.14,560.00,13.13,814.82,43.98,71.85,81.50,77.68,34.41,1.19
71529,566.00,13.13,498.00,13.13,814.79,44.13,71.82,81.50,77.68,34.40,1.32
71532,648.00,13.14,554.00,13.13,814.80,44.02,71.82,81.39,77.56,34.38,1.19
71535,638.00,13.13,566.00,13.13,814.72,44.31,71.80,81.50,77.56,34.36,1.09
71538,576.00,13.14,492.00,13.13,814.72,43.96,71.80,81.39,77.56,34.35,1.02
71541,576.00,13.14,494.00,13.13,814.69,44.52,71.80,81.39,77.56,34.34,1.03
71544,642.00,13.13,494.00,13.12,814.75,44.23,71.80,81.39,77.56,34.32,0.99
71547,576.00,13.13,488.00,13.13,814.75,44.21,71.80,81.39,77.56,34.31,1.01
71550,580.00,13.13,502.00,13.13,814.77,44.12,71.80,81.27,77.56,34.30,1.01
71553,586.00,13.13,492.00,13.12,814.71,44.49,71.78,81.39,77.56,34.29,1.01
71556,576.00,13.13,488.00,13.12,814.76,44.37,71.76,81.27,77.56,34.28,1.22
71559,656.00,13.13,566.00,13.12,814.71,44.53,71.80,81.39,77.56,34.27,1.39
71562,638.00,13.13,558.00,13.12,814.77,44.26,71.78,81.39,77.56,34.27,1.39
71565,590.00,13.13,498.00,13.12,814.71,44.27,71.80,81.27,77.56,34.25,1.22
71568,642.00,13.13,564.00,13.12,814.79,44.38,71.78,81.27,77.56,34.24,1.12
71571,584.00,13.13,494.00,13.12,814.80,44.39,71.74,81.27,77.56,34.24,1.11
71574,586.00,13.13,492.00,13.12,814.80,44.53,71.76,81.27,77.45,34.22,1.16
71577,584.00,13.13,494.00,13.12,814.76,44.31,71.74,81.27,77.45,34.22,1.01
71580,584.00,13.13,492.00,13.12,814.71,44.33,71.73,81.16,77.45,34.21,1.29
71583,574.00,13.13,494.00,13.12,814.78,44.31,71.71,81.16,77.56,34.20,1.50
71586,584.00,13.13,502.00,13.12,814.72,44.40,71.67,81.16,77.45,34.19,1.49
71589,576.00,13.13,494.00,13.12,814.76,44.44,71.65,81.16,77.56,34.18,1.32
71592,576.00,13.13,492.00,13.12,814.78,44.25,71.64,81.16,77.45,34.17,1.22
71595,642.00,13.13,560.00,13.12,814.73,44.17,71.62,81.16,77.56,34.17,1.32
71598,574.00,13.13,492.00,13.12,814.70,44.10,71.60,81.16,77.45,34.16,1.70
71601,648.00,13.12,558.00,13.12,814.71,44.26,71.56,81.16,77.45,34.15,1.59
71604,576.00,13.13,494.00,13.12,814.77,44.28,71.55,81.05,77.45,34.15,1.62
71607,574.00,13.12,498.00,13.12,814.77,44.22,71.53,81.05,77.45,34.14,1.51
71610,586.00,13.13,488.00,13.12,814.73,44.42,71.49,81.05,77.45,34.13,1.51
71613,576.00,13.12,492.00,13.12,814.71,44.38,71.47,81.05,77.45,34.12,1.59
71616,584.00,13.12,494.00,13.12,814.75,44.38,71.46,80.94,77.56,34.10,1.62
71619,648.00,13.12,554.00,13.12,814.73,44.66,71.42,80.94,77.45,34.09,1.69
71622,554.00,13.12,494.00,13.12,814.68,44.41,71.38,80.94,77.45,34.09,1.70
71625,648.00,13.12,560.00,13.12,814.72,44.42,71.37,80.94,77.56,34.08,1.72
71628,584.00,13.13,494.00,13.12,814.75,44.56,71.35,80.94,77.45,34.08,1.59
71631,574.00,13.12,492.00,13.12,814.75,44.42,71.33,80.94,77.45,34.08,1.80
71634,580.00,13.12,498.00,13.12,814.77,44.64,71.29,80.94,77.45,34.07,1.74
71637,648.00,13.12,564.00,13.12,814.76,44.78,71.29,80.94,77.45,34.07,1.71
71640,574.00,13.12,492.00,13.12,814.75,44.88,71.28,80.82,77.45,34.07,1.53
71643,656.00,13.12,558.00,13.12,814.66,44.75,71.26,80.82,77.45,34.06,1.19
71646,576.00,13.12,494.00,13.12,814.75,44.67,71.24,80.82,77.45,34.06,1.32
71649,636.00,13.12,566.00,13.11,814.71,44.59,71.22,80.82,77.45,34.05,1.19
71652,652.00,13.12,558.00,13.12,814.76,44.60,71.22,80.82,77.34,34.05,1.19
71655,638.00,13.12,558.00,13.11,814.72,44.81,71.22,80.82,77.34,34.06,1.22
71658,642.00,13.12,566.00,13.12,814.67,44.80,71.20,80.82,77.34,34.05,1.30
71661,590.00,13.12,504.00,13.12,814.72,44.86,71.20,80.82,77.34,34.05,1.39
71664,584.00,13.12,498.00,13.12,814.74,45.06,71.20,80.71,77.34,34.05,1.50
71667,576.00,13.12,492.00,13.12,814.78,44.85,71.22,80.71,77.34,34.05,1.41
71670,646.00,13.12,560.00,13.11,814.73,45.20,71.22,80.71,77.45,34.05,1.29
71673,574.00,13.12,498.00,13.12,814.69,44.93,71.22,80.71,77.34,34.06,1.49
71676,570.00,13.12,492.00,13.12,814.68,45.09,71.24,80.71,77.34,34.06,1.32
71679,652.00,13.12,558.00,13.12,814.69,44.88,71.24,80.71,77.34,34.07,1.30
71682,584.00,13.12,488.00,13.12,814.66,44.77,71.24,80.71,77.34,34.07,1.22
71685,574.00,13.12,494.00,13.12,814.75,45.25,71.24,80.60,77.34,34.07,1.09
71688,646.00,13.12,564.00,13.12,814.67,44.75,71.24,80.71,77.34,34.08,1.19
71691,576.00,13.12,492.00,13.11,814.67,45.00,71.26,80.60,77.34,34.08,1.22
71694,574.00,13.12,484.00,13.12,814.72,44.72,71.26,80.60,77.22,34.09,1.22
71697,576.00,13.12,498.00,13.11,814.69,45.06,71.26,80.60,77.22,34.09,1.10
71700,586.00,13.12,494.00,13.11,814.75,44.96,71.28,80.60,77.22,34.10,1.10
71703,574.00,13.12,492.00,13.11,814.73,44.93,71.29,80.49,77.34,34.10,1.08
71706,574.00,13.12,494.00,13.11,814.77,45.15,71.31,80.49,77.34,34.11,1.11
71709,638.00,13.12,554.00,13.11,814.75,44.86,71.31,80.60,77.34,34.12,0.99
71712,586.00,13.12,492.00,13.11,814.75,44.99,71.33,80.60,77.22,34.13,0.89
71715,638.00,13.12,564.00,13.11,814.73,45.12,71.33,80.60,77.22,34.13,0.98
71718,574.00,13.12,494.00,13.11,814.77,44.96,71.35,80.49,77.22,34.15,0.97
71721,638.00,13.11,564.00,13.11,814.74,44.92,71.35,80.49,77.22,34.15,0.99
71724,576.00,13.12,492.00,13.11,814.67,44.57,71.35,80.49,77.22,34.16,0.92
71727,646.00,13.12,558.00,13.11,814.77,44.78,71.35,80.49,77.22,34.17,0.89
71730,580.00,13.12,498.00,13.11,814.77,44.70,71.35,80.49,77.22,33.99,0.90
71733,576.00,13.12,498.00,13.11,814.73,45.08,71.35,80.49,77.22,33.99,0.82
71736,646.00,13.11,570.00,13.11,814.70,45.05,71.33,80.49,77.22,34.01,0.89
71739,576.00,13.12,498.00,13.11,814.73,45.15,71.35,80.49,77.22,34.02,1.09
71742,570.00,13.12,502.00,13.11,814.68,44.79,71.35,80.38,77.22,34.03,1.10
71745,636.00,13.12,558.00,13.11,814.70,44.86,71.33,80.38,77.22,34.05,1.30
71748,638.00,13.11,560.00,13.11,814.72,45.00,71.33,80.38,77.22,34.07,1.39
71751,580.00,13.12,484.00,13.11,814.78,44.94,71.33,80.38,77.22,34.09,1.32
71754,574.00,13.12,488.00,13.11,814.72,44.81,71.33,80.26,77.22,34.10,1.04
71757,636.00,13.12,560.00,13.11,814.76,45.27,71.35,80.26,77.11,34.11,0.89
71760,642.00,13.12,560.00,13.11,814.71,45.31,71.33,80.26,77.11,34.13,0.79
71763,652.00,13.12,564.00,13.10,814.77,45.43,71.35,80.26,77.11,34.15,0.69
71766,642.00,13.12,564.00,13.11,814.78,44.80,71.35,80.26,77.11,34.16,0.79
71769,574.00,13.12,502.00,13.11,814.76,44.89,71.33,80.26,77.11,34.19,0.92
71772,638.00,13.12,558.00,13.11,814.75,45.14,71.35,80.26,77.22,34.20,0.90
71775,570.00,13.12,488.00,13.11,814.70,45.01,71.35,80.26,77.11,34.22,1.01
71778,642.00,13.11,560.00,13.10,814.76,44.72,71.33,80.15,77.11,34.24,0.99
71781,638.00,13.11,550.00,13.10,814.77,44.70,71.33,80.26,77.11,34.26,0.99
71784,580.00,13.11,492.00,13.11,814.69,44.95,71.33,80.15,77.11,34.28,0.94
71787,632.00,13.12,558.00,13.11,814.70,45.14,71.33,80.26,77.11,34.30,0.99
71790,566.00,13.12,484.00,13.11,814.72,45.42,71.33,80.15,77.11,34.32,0.91
71793,574.00,13.11,494.00,13.11,814.72,45.50,71.31,80.15,77.11,34.34,0.92
71796,636.00,13.11,564.00,13.10,814.75,45.28,71.33,80.15,77.11,34.36,0.79
71799,566.00,13.11,498.00,13.11,814.73,45.34,71.33,80.15,77.11,34.38,0.71
71802,580.00,13.11,498.00,13.11,814.72,45.41,71.33,80.15,77.11,34.40,0.59
71805,632.00,13.11,570.00,13.10,814.74,45.73,71.35,80.15,77.00,34.43,0.59
71808,574.00,13.12,498.00,13.11,814.74,45.67,71.35,80.15,77.00,34.46,0.61
71811,636.00,13.11,566.00,13.10,814.73,45.80,71.37,80.04,77.11,34.48,0.59
71814,566.00,13.11,498.00,13.11,814.79,45.45,71.37,80.15,77.11,34.49,0.59
71817,632.00,13.11,558.00,13.10,814.74,45.50,71.38,80.04,77.00,34.52,0.52
71820,648.00,13.12,558.00,13.10,814.70,45.45,71.38,80.04,77.00,34.55,0.49
71823,642.00,13.11,564.00,13.10,814.67,45.52,71.40,80.04,77.00,34.57,0.49
71826,574.00,13.11,498.00,13.11,814.69,45.28,71.40,80.04,77.11,34.60,0.39
71829,632.00,13.11,564.00,13.11,814.76,45.65,71.42,80.04,77.00,34.63,0.61
71832,570.00,13.11,492.00,13.10,814.67,45.32,71.40,79.93,77.00,34.66,0.59
71835,570.00,13.11,488.00,13.10,814.73,45.11,71.42,80.04,77.00,34.69,0.84
71838,622.00,13.11,560.00,13.11,814.70,45.20,71.42,80.04,77.00,34.72,0.92
71841,622.00,13.11,558.00,13.10,814.74,45.15,71.42,79.93,77.00,34.75,0.79
71844,632.00,13.11,554.00,13.10,814.81,45.13,71.42,79.93,77.11,34.77,0.79
71847,566.00,13.11,488.00,13.10,814.75,45.10,71.42,79.93,77.11,34.80,0.79
71850,570.00,13.11,492.00,13.10,814.76,45.62,71.42,79.93,77.00,34.83,0.79
71853,566.00,13.11,492.00,13.11,814.72,45.53,71.44,79.93,77.11,34.87,0.82
71856,566.00,13.11,492.00,13.10,814.78,45.70,71.44,79.81,77.11,34.90,0.82
71859,566.00,13.11,494.00,13.10,814.74,46.14,71.44,79.81,77.11,34.92,0.81
71862,564.00,13.11,488.00,13.11,814.74,46.39,71.44,79.93,77.00,34.96,0.71
71865,564.00,13.11,492.00,13.10,814.73,45.71,71.47,79.81,77.00,34.99,0.82
71868,626.00,13.11,558.00,13.10,814.73,45.05,71.44,79.81,77.11,35.02,0.79
71871,622.00,13.11,566.00,13.10,814.78,45.08,71.44,79.81,77.00,35.05,0.89
71874,564.00,13.11,494.00,13.10,814.72,45.07,71.44,79.93,77.00,35.08,0.92
71877,564.00,13.11,498.00,13.10,814.72,45.17,71.44,79.70,77.00,35.13,0.82
71880,554.00,13.11,504.00,13.11,814.72,45.29,71.42,79.81,77.00,35.16,0.71
71883,620.00,13.11,558.00,13.10,814.78,45.92,71.44,79.81,77.00,35.20,0.59
71886,564.00,13.11,558.00,13.10,814.79,45.32,71.44,79.81,77.00,35.24,0.61
71889,558.00,13.11,494.00,13.10,814.76,45.77,71.44,79.81,77.00,35.28,0.59
71892,560.00,13.11,494.00,13.10,814.74,46.27,71.46,79.81,77.00,35.32,0.61
71895,626.00,13.11,554.00,13.10,814.82,46.22,71.47,79.81,77.00,35.36,0.59
71898,558.00,13.11,492.00,13.10,814.74,46.51,71.46,79.81,76.89,35.41,0.58
71901,630.00,13.11,554.00,13.10,814.74,45.76,71.46,79.70,76.89,35.45,0.51
71904,558.00,13.11,492.00,13.10,814.74,46.15,71.47,79.70,77.00,35.49,0.49
71907,632.00,13.11,554.00,13.10,814.77,46.43,71.46,79.70,76.89,35.53,0.58
71910,558.00,13.11,498.00,13.10,814.79,46.48,71.47,79.70,76.89,35.58,0.62
71913,622.00,13.11,554.00,13.10,814.76,46.40,71.47,79.70,77.00,35.63,0.59
71916,558.00,13.11,502.00,13.10,814.74,46.43,71.46,79.70,77.00,35.68,0.51
71919,616.00,13.11,564.00,13.10,814.74,46.02,71.47,79.70,76.89,35.71,0.59
71922,620.00,13.11,564.00,13.10,814.75,46.10,71.47,79.70,76.89,35.77,0.71
71925,554.00,13.11,498.00,13.10,814.74,45.76,71.47,79.70,77.00,35.82,0.71
71928,560.00,13.10,498.00,13.10,814.80,45.33,71.47,79.59,76.89,35.87,0.72
71931,550.00,13.11,494.00,13.10,814.76,45.51,71.46,79.59,76.89,35.91,0.71
71934,554.00,13.11,494.00,13.10,814.71,45.77,71.46,79.59,76.89,35.95,0.71
71937,554.00,13.11,494.00,13.10,814.75,46.47,71.47,79.47,76.89,36.01,0.69
71940,620.00,13.11,558.00,13.10,814.79,46.40,71.46,79.59,76.89,36.06,0.59
71943,612.00,13.10,560.00,13.10,814.76,45.71,71.46,79.59,76.89,36.10,0.69
71946,558.00,13.11,492.00,13.10,814.76,45.85,71.46,79.59,76.89,36.16,0.71
71949,620.00,13.11,564.00,13.10,814.77,46.40,71.47,79.59,76.89,36.21,0.59
71952,548.00,13.11,494.00,13.10,814.74,47.27,71.47,79.59,76.89,36.26,0.58
71955,612.00,13.10,548.00,13.10,814.73,46.55,71.46,79.59,76.89,36.32,0.51
71958,548.00,13.11,498.00,13.10,814.84,46.58,71.46,79.47,76.89,36.37,0.59
71961,564.00,13.11,492.00,13.10,814.82,45.42,71.46,79.47,76.89,36.42,0.60
71964,616.00,13.11,560.00,13.10,814.80,45.19,71.44,79.59,76.89,36.31,0.59
71967,558.00,13.11,498.00,13.10,814.74,45.25,71.44,79.47,76.89,36.37,0.59
71970,616.00,13.10,564.00,13.10,814.71,45.56,71.42,79.47,76.89,36.41,0.52
71973,620.00,13.11,560.00,13.10,814.79,45.83,71.42,79.59,76.89,36.46,0.49
71976,548.00,13.11,492.00,13.10,814.73,46.09,71.42,79.47,76.89,36.42,0.49
71979,550.00,13.10,494.00,13.10,814.78,46.74,71.40,79.47,76.89,36.48,0.49
71982,606.00,13.10,560.00,13.10,814.78,47.05,71.42,79.47,76.89,36.54,0.39
71985,606.00,13.11,566.00,13.10,814.72,47.21,71.42,79.59,76.89,36.61,0.31
71988,544.00,13.10,492.00,13.10,814.76,47.16,71.42,79.36,76.89,36.68,0.40
71991,548.00,13.10,494.00,13.10,814.80,46.78,71.42,79.36,76.89,36.75,0.42
71994,616.00,13.10,560.00,13.10,814.79,47.67,71.44,79.36,76.89,36.80,0.41
71997,610.00,13.10,554.00,13.10,814.80,48.65,71.44,79.36,76.89,36.87,0.41
72000,550.00,13.11,492.00,13.10,814.80,48.03,71.44,79.36,76.89,36.93,0.42
72003,548.00,13.10,494.00,13.10,814.85,46.66,71.44,79.36,76.89,37.01,0.41
72006,544.00,13.11,488.00,13.10,814.80,47.41,71.42,79.36,76.89,37.11,0.41
72009,540.00,13.10,492.00,13.10,814.87,47.76,71.46,79.36,76.77,37.17,0.39
72012,538.00,13.11,492.00,13.10,814.81,47.95,71.46,79.36,76.89,37.04,0.41
72015,540.00,13.11,492.00,13.10,814.79,48.76,71.46,79.25,76.89,37.87,0.39
72018,538.00,13.11,498.00,13.10,814.80,48.38,71.46,79.25,76.89,37.94,0.39
72021,534.00,13.10,488.00,13.10,814.86,48.01,71.47,79.25,76.89,38.01,0.41
72024,538.00,13.10,488.00,13.10,814.84,48.12,71.47,79.36,76.77,38.07,0.69
72027,540.00,13.10,494.00,13.10,814.76,48.46,71.47,79.25,76.89,38.14,0.91
72030,602.00,13.10,560.00,13.10,814.76,48.45,71.49,79.25,76.77,38.21,0.89
72033,600.00,13.11,550.00,13.10,814.76,48.48,71.49,79.25,76.89,38.29,0.79
72036,600.00,13.10,560.00,13.10,814.80,48.67,71.49,79.25,76.77,38.36,0.69
72039,596.00,13.10,566.00,13.10,814.78,48.95,71.49,79.25,76.89,38.44,0.69
72042,538.00,13.10,494.00,13.10,814.86,49.56,71.49,79.25,76.77,38.51,0.63
72045,600.00,13.10,554.00,13.10,814.80,49.52,71.53,79.25,76.77,38.62,0.49
72048,540.00,13.10,488.00,13.10,814.77,49.90,71.53,79.25,76.77,38.71,0.61
72051,596.00,13.11,566.00,13.10,814.82,50.38,71.55,79.25,76.66,38.80,0.58
72054,524.00,13.10,502.00,13.10,814.78,50.94,71.56,79.25,76.77,38.87,0.49
72057,528.00,13.11,484.00,13.10,814.73,52.63,71.56,79.25,76.77,38.94,0.49
72060,534.00,13.10,484.00,13.10,814.84,51.90,71.58,79.25,76.77,39.02,0.50
72063,540.00,13.10,498.00,13.10,814.81,50.93,71.60,79.25,76.89,39.11,0.71
72066,528.00,13.10,488.00,13.10,814.79,52.84,71.64,79.14,76.77,39.18,0.69
72069,522.00,13.10,482.00,13.10,814.78,52.58,71.67,79.14,76.77,39.28,0.69
72072,594.00,13.11,554.00,13.10,814.85,52.61,71.69,79.25,76.77,39.38,0.69
72075,600.00,13.10,566.00,13.10,814.85,50.50,71.71,79.25,76.77,39.46,0.69
72078,528.00,13.11,492.00,13.10,814.83,50.29,71.71,79.14,76.77,39.53,0.61
72081,530.00,13.10,488.00,13.10,814.83,51.42,71.69,79.14,76.77,39.60,0.59
72084,586.00,13.10,560.00,13.10,814.87,51.77,71.69,79.14,76.77,39.68,0.59
72087,518.00,13.11,494.00,13.10,814.80,52.25,71.71,79.14,76.77,39.76,0.62
72090,530.00,13.10,488.00,13.10,814.83,52.41,71.74,79.14,76.66,39.84,0.69
72093,590.00,13.11,558.00,13.10,814.83,53.39,71.76,79.02,76.66,39.91,0.69
72096,586.00,13.10,560.00,13.10,814.83,53.23,71.76,79.02,76.66,39.87,0.69
72099,580.00,13.10,560.00,13.10,814.84,53.50,71.82,79.14,76.66,39.95,0.69
72102,580.00,13.10,554.00,13.09,814.79,52.84,71.80,79.14,76.77,40.03,0.79
72105,586.00,13.10,560.00,13.10,814.88,52.05,71.80,79.14,76.66,40.11,0.79
72108,522.00,13.10,488.00,13.10,814.88,53.71,71.82,79.02,76.77,40.19,0.92
72111,514.00,13.10,484.00,13.10,814.87,53.90,71.83,79.02,76.77,40.26,0.82
72114,512.00,13.10,498.00,13.10,814.84,54.84,71.85,79.02,76.77,40.33,0.74
72117,522.00,13.10,492.00,13.10,814.84,53.56,71.85,79.02,76.66,40.40,0.69
72120,594.00,13.10,550.00,13.09,814.84,53.10,71.85,79.02,76.77,40.47,0.69
72123,518.00,13.10,492.00,13.10,814.87,52.93,71.85,79.02,76.77,40.55,0.61
72126,518.00,13.10,492.00,13.10,814.82,53.79,71.87,79.02,76.66,40.61,0.58
72129,576.00,13.10,550.00,13.10,814.83,54.86,71.89,78.91,76.66,40.69,0.61
72132,522.00,13.10,494.00,13.10,814.88,54.15,71.87,79.02,76.66,40.76,0.59
72135,514.00,13.10,494.00,13.10,814.85,54.31,71.89,79.02,76.66,40.84,0.52
72138,512.00,13.10,492.00,13.10,814.88,54.25,71.87,79.02,76.66,40.95,0.59
72141,580.00,13.11,558.00,13.10,814.92,54.50,71.89,79.02,76.66,41.04,0.59
72144,584.00,13.11,564.00,13.10,814.85,54.52,71.87,78.91,76.66,40.87,0.70
72147,586.00,13.10,554.00,13.10,814.85,53.34,71.87,79.02,76.66,40.90,0.89
72150,584.00,13.10,566.00,13.10,814.84,51.83,71.87,79.02,76.66,41.04,1.09
72153,504.00,13.10,494.00,13.10,814.85,49.69,71.80,78.91,76.66,41.11,1.18
72156,580.00,13.10,554.00,13.10,814.86,51.07,71.80,78.91,76.66,41.20,0.99
72159,576.00,13.10,566.00,13.10,814.87,51.87,71.74,78.91,76.77,41.28,1.49
72162,508.00,13.10,492.00,13.10,814.89,50.28,71.71,78.91,76.77,41.30,1.62
72165,504.00,13.10,492.00,13.10,814.87,50.83,71.67,78.91,76.66,41.34,1.49
72168,570.00,13.10,566.00,13.10,814.83,52.56,71.67,78.91,76.66,41.39,1.80
72171,512.00,13.10,492.00,13.10,814.85,51.63,71.62,78.91,76.66,41.45,1.52
72174,574.00,13.10,560.00,13.10,814.90,51.85,71.62,78.91,76.77,41.51,1.41
72177,570.00,13.10,566.00,13.10,814.90,52.18,71.60,78.91,76.77,41.58,1.30
72180,570.00,13.10,554.00,13.10,814.84,48.69,71.56,78.91,76.66,41.60,1.19
72183,570.00,13.10,564.00,13.10,814.86,47.04,71.49,78.91,76.77,41.66,0.99
72186,502.00,13.11,488.00,13.10,814.89,47.20,71.44,78.91,76.66,41.72,0.93
72189,576.00,13.10,558.00,13.10,814.85,48.86,71.40,78.80,76.66,41.77,0.89
72192,566.00,13.10,560.00,13.10,814.82,50.73,71.38,78.80,76.66,41.83,1.09
72195,502.00,13.10,492.00,13.10,814.88,53.78,71.40,78.91,76.66,41.87,1.31
72198,576.00,13.10,560.00,13.10,814.92,52.13,71.37,78.80,76.66,41.93,1.41
72201,566.00,13.10,554.00,13.10,814.90,50.86,71.35,78.91,76.66,41.99,1.41
72204,558.00,13.10,560.00,13.10,814.88,51.83,71.35,78.80,76.66,42.04,1.39
72207,494.00,13.10,494.00,13.10,814.87,51.88,71.33,78.80,76.66,42.09,1.39
72210,502.00,13.10,492.00,13.10,814.88,52.22,71.33,78.80,76.66,42.12,1.41
72213,560.00,13.10,566.00,13.10,814.90,51.96,71.29,78.80,76.77,42.16,1.30
72216,494.00,13.10,488.00,13.10,814.85,51.37,71.26,78.80,76.66,42.16,1.22
72219,494.00,13.10,488.00,13.10,814.86,50.45,71.22,78.80,76.66,42.20,1.12
72222,558.00,13.10,554.00,13.10,814.88,49.28,71.20,78.80,76.66,42.23,1.09
72225,494.00,13.10,488.00,13.10,814.88,50.88,71.15,78.80,76.66,42.26,1.11
72228,564.00,13.10,560.00,13.10,814.91,49.24,71.08,78.80,76.66,42.31,1.09
72231,564.00,13.10,554.00,13.10,814.88,48.50,71.04,78.69,76.66,42.36,1.09
72234,560.00,13.10,560.00,13.10,814.86,49.55,71.02,78.80,76.66,42.42,1.09
72237,558.00,13.10,554.00,13.10,814.89,52.06,70.97,78.80,76.66,42.47,1.09
72240,484.00,13.10,494.00,13.10,814.87,53.84,70.95,78.69,76.66,42.52,1.38
72243,502.00,13.10,492.00,13.10,814.85,54.76,70.95,78.69,76.66,42.57,1.59
72246,492.00,13.10,494.00,13.10,814.84,54.89,70.92,78.69,76.66,42.63,1.72
72249,550.00,13.10,558.00,13.10,814.87,55.31,70.92,78.69,76.66,42.72,1.59
72252,564.00,13.10,558.00,13.10,814.89,54.90,70.92,78.69,76.66,42.84,1.52
72255,484.00,13.10,484.00,13.10,814.98,55.90,70.92,78.69,76.77,42.89,1.62
72258,548.00,13.10,558.00,13.10,814.93,57.27,70.93,78.69,76.66,42.93,1.70
72261,492.00,13.10,488.00,13.10,814.93,58.24,70.92,78.80,76.66,42.96,1.80
72264,484.00,13.10,494.00,13.10,814.85,59.87,70.93,78.69,76.66,43.00,1.70
72267,554.00,13.10,560.00,13.10,814.85,59.09,70.95,78.57,76.55,43.03,1.72
72270,550.00,13.10,560.00,13.09,814.91,57.90,70.92,78.57,76.66,43.08,1.92
72273,484.00,13.10,502.00,13.10,814.88,58.99,70.93,78.69,76.66,43.12,1.90
72276,488.00,13.10,492.00,13.10,814.92,59.33,70.95,78.69,76.66,43.17,2.22
72279,538.00,13.10,564.00,13.10,814.89,59.38,70.97,78.69,76.66,43.19,2.40
72282,482.00,13.10,484.00,13.10,814.93,60.20,70.95,78.57,76.66,43.23,2.22
72285,484.00,13.10,498.00,13.10,814.84,59.77,70.97,78.57,76.66,43.27,2.44
72288,492.00,13.10,488.00,13.10,814.93,59.45,70.99,78.57,76.66,43.31,2.03
72291,492.00,13.10,494.00,13.10,814.92,58.90,70.97,78.69,76.66,43.33,2.41
72294,476.00,13.10,488.00,13.10,814.85,57.66,70.95,78.57,76.66,43.37,2.23
72297,544.00,13.10,570.00,13.10,814.87,57.50,70.97,78.57,76.66,43.41,2.37
72300,544.00,13.10,560.00,13.10,814.85,58.12,70.97,78.57,76.66,43.45,2.58
72303,538.00,13.10,560.00,13.10,814.93,58.23,70.97,78.57,76.66,43.49,2.60
72306,488.00,13.11,488.00,13.10,814.89,58.43,70.97,78.46,76.66,43.59,2.91
72309,540.00,13.10,574.00,13.10,814.82,57.74,70.97,78.57,76.66,43.63,3.32
72312,538.00,13.10,558.00,13.10,814.92,57.27,70.97,78.57,76.55,43.69,2.84
72315,548.00,13.10,560.00,13.10,814.89,57.02,70.97,78.57,76.66,43.75,3.79
72318,472.00,13.10,484.00,13.09,814.79,54.53,70.92,78.46,76.66,43.74,3.74
72321,548.00,13.10,566.00,13.10,814.82,53.60,70.90,78.46,76.66,43.75,3.62
72324,530.00,13.10,554.00,13.10,814.90,55.33,70.90,78.57,76.55,43.78,3.95
72327,476.00,13.10,494.00,13.10,814.83,51.98,70.84,78.57,76.66,43.82,3.43
