# Time(s), Power(mW)[0x40], Voltage[0x40], Power(mW)[0x41], Voltage[0x41], BME280 P(hPa), BME280 RH(%), BME280 Temp(F), DS18 Temp(F)[MCU], DS18 Temp(F)[Batt], Light (%), Wind Speed
31342,796.00,12.63,550.00,12.63,814.47,91.25,58.19,59.00,58.10,1.09,0.70
31345,802.00,12.63,548.00,12.63,814.55,91.16,58.21,59.00,58.21,1.10,0.80
31348,728.00,12.64,492.00,12.63,814.49,91.06,58.19,59.00,58.10,1.11,0.92
31351,786.00,12.64,550.00,12.63,814.44,90.89,58.19,59.00,58.10,1.12,0.90
31354,730.00,12.63,484.00,12.63,814.51,91.09,58.21,59.00,58.10,1.13,0.92
31357,728.00,12.64,484.00,12.63,814.47,90.89,58.19,59.00,58.10,1.14,0.92
31360,790.00,12.64,554.00,12.63,814.46,91.12,58.19,59.00,58.10,1.16,0.72
31363,802.00,12.63,550.00,12.63,814.46,91.28,58.21,59.00,58.10,1.16,0.90
31366,734.00,12.64,478.00,12.63,814.47,91.42,58.19,58.89,58.10,1.17,0.92
31369,792.00,12.63,554.00,12.63,814.51,91.52,58.19,58.89,58.10,1.19,0.90
31372,730.00,12.63,484.00,12.63,814.49,90.93,58.15,59.00,57.99,1.19,0.91
31375,724.00,12.63,492.00,12.63,814.47,91.33,58.19,58.89,58.10,1.21,0.82
31378,724.00,12.64,484.00,12.63,814.53,91.10,58.15,58.89,58.10,1.22,0.69
31381,792.00,12.64,554.00,12.63,814.48,91.08,58.14,59.00,57.99,1.23,0.70
31384,792.00,12.64,554.00,12.63,814.47,91.24,58.14,58.89,58.10,1.24,0.70
31387,796.00,12.63,550.00,12.63,814.47,91.04,58.14,59.00,58.10,1.25,0.79
31390,792.00,12.64,554.00,12.63,814.47,91.05,58.12,59.00,58.10,1.26,0.79
31393,786.00,12.63,550.00,12.63,814.48,91.39,58.10,59.00,58.10,1.27,0.80
31396,790.00,12.63,548.00,12.63,814.47,91.01,58.10,58.89,58.10,1.28,0.70
31399,786.00,12.63,550.00,12.63,814.52,91.07,58.10,58.89,58.21,1.29,0.70
31402,786.00,12.64,548.00,12.63,814.48,91.09,58.08,58.89,58.10,1.30,0.80
31405,792.00,12.63,544.00,12.63,814.51,91.08,58.08,59.00,58.21,1.32,0.80
31408,802.00,12.63,554.00,12.63,814.51,91.28,58.06,59.00,58.10,1.33,0.69
31411,796.00,12.63,548.00,12.63,814.47,91.34,58.06,59.00,58.10,1.34,0.72
31414,734.00,12.64,492.00,12.63,814.51,91.06,58.05,58.89,58.10,1.35,0.72
31417,734.00,12.64,484.00,12.63,814.53,91.02,58.05,58.89,58.10,1.36,0.72
31420,724.00,12.63,492.00,12.63,814.50,91.23,58.05,59.00,58.10,1.37,0.72
31423,720.00,12.64,484.00,12.63,814.55,91.42,58.03,58.89,58.10,1.38,0.79
31426,734.00,12.64,484.00,12.63,814.53,91.46,58.03,59.00,58.10,1.39,0.82
31429,724.00,12.64,482.00,12.63,814.56,91.07,58.05,59.00,57.99,1.40,0.81
31432,734.00,12.64,478.00,12.63,814.52,91.54,58.03,58.89,57.99,1.42,0.73
31435,740.00,12.64,484.00,12.63,814.60,91.48,58.01,58.89,57.99,1.43,0.72
31438,792.00,12.64,550.00,12.62,814.56,91.59,58.01,58.89,58.10,1.44,0.70
31441,790.00,12.63,554.00,12.63,814.46,91.58,58.01,58.89,58.21,1.45,0.62
31444,724.00,12.63,478.00,12.63,814.56,91.33,57.99,58.89,58.10,1.46,0.62
31447,786.00,12.63,550.00,12.63,814.48,91.34,57.99,58.89,58.10,1.47,0.60
31450,724.00,12.64,488.00,12.64,814.56,91.34,57.99,58.89,58.10,1.48,0.62
31453,734.00,12.63,482.00,12.63,814.52,91.32,57.99,58.89,57.99,1.49,0.59
31456,796.00,12.63,550.00,12.63,814.60,91.74,57.99,59.00,58.10,1.50,0.62
31459,728.00,12.64,482.00,12.63,814.48,91.36,57.96,59.00,58.10,1.51,0.59
31462,792.00,12.64,544.00,12.63,814.57,91.41,57.96,58.89,58.10,1.52,0.70
31465,790.00,12.63,548.00,12.63,814.54,91.76,57.97,58.89,58.10,1.53,0.70
31468,786.00,12.63,550.00,12.63,814.56,91.53,57.97,58.89,58.10,1.55,0.70
31471,724.00,12.63,482.00,12.63,814.54,91.67,57.96,58.89,58.10,1.56,0.62
31474,790.00,12.63,550.00,12.63,814.49,91.68,57.96,58.89,58.10,1.57,0.59
31477,730.00,12.63,484.00,12.63,814.52,92.04,57.94,58.89,58.10,1.58,0.62
31480,734.00,12.64,482.00,12.63,814.52,92.09,57.92,58.89,58.10,1.58,0.60
31483,792.00,12.64,550.00,12.62,814.53,91.96,57.94,58.89,58.10,1.59,0.59
31486,734.00,12.63,478.00,12.63,814.48,92.04,57.90,58.89,58.10,1.60,0.63
31489,728.00,12.64,488.00,12.63,814.49,91.98,57.90,58.89,58.10,1.62,0.59
31492,786.00,12.63,544.00,12.63,814.54,91.85,57.90,58.89,58.10,1.63,0.70
31495,728.00,12.63,484.00,12.63,814.51,92.16,57.87,58.89,58.10,1.64,0.62
31498,720.00,12.64,482.00,12.63,814.51,92.14,57.88,58.89,58.10,1.64,0.59
31501,790.00,12.64,550.00,12.63,814.55,92.08,57.90,58.89,58.10,1.65,0.59
31504,730.00,12.64,478.00,12.63,814.56,91.73,57.88,58.89,58.10,1.66,0.62
31507,796.00,12.63,550.00,12.63,814.54,91.91,57.87,58.89,58.10,1.67,0.59
31510,730.00,12.63,484.00,12.63,814.52,92.22,57.85,58.89,58.10,1.68,0.54
31513,790.00,12.63,550.00,12.62,814.55,91.76,57.85,59.00,58.10,1.69,0.50
31516,728.00,12.64,484.00,12.63,814.53,91.83,57.85,58.89,58.10,1.70,0.50
31519,786.00,12.64,544.00,12.63,814.52,92.09,57.83,58.89,58.10,1.71,0.62
31522,728.00,12.64,488.00,12.63,814.52,91.89,57.83,59.00,57.99,1.72,0.61
31525,784.00,12.64,540.00,12.63,814.49,92.29,57.83,59.00,57.99,1.72,0.70
31528,790.00,12.63,540.00,12.63,814.52,92.03,57.81,58.89,58.10,1.73,0.70
31531,796.00,12.64,548.00,12.63,814.46,92.22,57.81,58.89,57.99,1.74,0.72
31534,728.00,12.63,478.00,12.63,814.56,92.10,57.79,58.89,57.99,1.75,0.69
31537,790.00,12.63,544.00,12.63,814.45,92.23,57.79,58.89,57.99,1.76,0.59
31540,734.00,12.64,472.00,12.63,814.46,91.98,57.78,58.89,57.99,1.76,0.62
31543,786.00,12.63,544.00,12.63,814.49,92.18,57.78,58.89,57.99,1.77,0.59
31546,786.00,12.63,548.00,12.63,814.57,92.24,57.78,58.89,58.10,1.78,0.61
31549,728.00,12.63,484.00,12.63,814.49,92.24,57.76,58.89,58.10,1.79,0.60
31552,786.00,12.63,534.00,12.63,814.52,92.38,57.78,58.89,57.99,1.80,0.59
31555,730.00,12.64,476.00,12.63,814.47,92.11,57.76,58.89,57.99,1.80,0.62
31558,734.00,12.64,478.00,12.63,814.50,92.03,57.74,58.89,57.99,1.81,0.59
31561,790.00,12.63,540.00,12.63,814.50,92.05,57.76,58.89,57.99,1.82,0.59
31564,734.00,12.64,476.00,12.63,814.48,92.46,57.74,58.89,57.99,1.82,0.59
31568,792.00,12.63,540.00,12.63,814.55,92.58,57.74,58.89,58.10,1.83,0.60
31571,724.00,12.63,478.00,12.63,814.50,92.31,57.74,58.89,58.10,1.84,0.71
31574,738.00,12.64,476.00,12.63,814.50,92.34,57.74,58.89,58.10,1.84,0.71
31577,724.00,12.64,476.00,12.63,814.53,92.61,57.72,58.89,58.10,1.85,0.72
31580,720.00,12.63,478.00,12.63,814.49,92.37,57.72,58.78,57.99,1.85,0.72
31583,730.00,12.64,478.00,12.63,814.59,92.46,57.74,58.89,57.99,1.86,0.72
31586,724.00,12.64,476.00,12.63,814.57,92.40,57.72,58.89,57.99,1.87,0.70
31589,790.00,12.63,548.00,12.63,814.55,92.33,57.74,58.89,57.99,1.87,0.70
31592,796.00,12.63,540.00,12.63,814.53,92.30,57.72,58.78,57.99,1.87,0.72
31595,730.00,12.63,482.00,12.63,814.54,92.68,57.72,58.89,58.10,1.88,0.72
31598,728.00,12.63,476.00,12.63,814.50,92.59,57.72,58.89,57.99,1.89,0.72
31601,724.00,12.64,484.00,12.63,814.46,92.48,57.72,58.89,57.99,1.89,0.79
31604,720.00,12.63,478.00,12.63,814.49,92.23,57.72,58.78,57.99,1.90,0.82
31607,790.00,12.63,544.00,12.63,814.55,92.34,57.70,58.89,57.99,1.90,0.80
31610,790.00,12.63,544.00,12.63,814.48,92.29,57.70,58.89,57.99,1.91,0.80
31613,790.00,12.63,554.00,12.63,814.48,92.53,57.70,58.89,57.99,1.91,0.80
31616,730.00,12.63,482.00,12.63,814.54,92.41,57.70,58.89,58.10,1.92,0.92
31619,796.00,12.63,550.00,12.63,814.48,92.66,57.70,58.89,57.99,1.93,0.90
31622,738.00,12.63,488.00,12.63,814.53,92.69,57.70,58.89,57.99,1.93,0.92
31625,734.00,12.64,484.00,12.63,814.53,92.44,57.70,58.89,57.99,1.94,0.83
31628,790.00,12.63,548.00,12.63,814.54,92.80,57.70,58.78,57.99,1.95,0.80
31631,786.00,12.63,544.00,12.62,814.50,92.49,57.70,58.89,58.10,1.96,0.79
31634,786.00,12.63,544.00,12.62,814.46,92.45,57.72,58.89,57.99,1.96,0.80
31637,728.00,12.64,482.00,12.63,814.55,92.70,57.72,58.78,57.99,1.97,0.80
31640,730.00,12.63,484.00,12.63,814.57,92.70,57.72,58.78,58.10,1.98,0.70
31643,796.00,12.63,554.00,12.63,814.56,92.51,57.72,58.89,58.10,1.98,0.69
31646,792.00,12.63,548.00,12.63,814.57,92.41,57.74,58.78,57.99,1.99,0.70
31649,796.00,12.63,548.00,12.63,814.50,92.69,57.72,58.78,57.99,2.00,0.70
31652,796.00,12.63,548.00,12.63,814.56,92.56,57.74,58.89,58.10,2.01,0.70
31655,792.00,12.63,550.00,12.63,814.50,92.59,57.74,58.78,57.99,2.02,0.70
31658,796.00,12.63,544.00,12.63,814.46,92.63,57.74,58.66,57.99,2.03,0.70
31661,786.00,12.63,540.00,12.63,814.51,92.69,57.74,58.89,57.99,2.04,0.72
31664,720.00,12.63,484.00,12.63,814.58,92.41,57.76,58.78,57.99,2.05,0.72
31667,730.00,12.63,478.00,12.63,814.57,92.51,57.76,58.89,57.99,2.06,0.72
31670,720.00,12.63,476.00,12.63,814.50,92.42,57.74,58.78,58.10,2.07,0.70
31673,796.00,12.63,538.00,12.63,814.57,92.37,57.74,58.89,57.99,2.08,0.70
31676,796.00,12.63,538.00,12.63,814.48,92.70,57.74,58.89,57.99,2.10,0.69
31679,790.00,12.63,538.00,12.63,814.54,92.67,57.74,58.89,57.99,2.11,0.70
31682,796.00,12.63,538.00,12.63,814.54,92.66,57.74,58.78,57.99,2.12,0.69
31685,790.00,12.63,540.00,12.63,814.51,92.44,57.74,58.78,57.99,2.14,0.72
31688,786.00,12.63,544.00,12.63,814.55,92.42,57.76,58.89,58.10,2.15,0.72
31691,738.00,12.63,476.00,12.63,814.46,92.61,57.74,58.78,57.99,2.16,0.72
31694,724.00,12.64,476.00,12.63,814.55,92.75,57.76,58.89,57.99,2.18,0.72
31697,724.00,12.63,484.00,12.63,814.54,92.51,57.74,58.78,57.99,2.20,0.72
31700,724.00,12.63,478.00,12.63,814.49,92.65,57.76,58.78,57.99,2.21,0.82
31703,728.00,12.63,478.00,12.63,814.49,92.83,57.76,58.89,57.99,2.22,0.72
31706,734.00,12.63,482.00,12.63,814.52,92.51,57.76,58.89,57.99,2.24,0.72
31709,730.00,12.64,484.00,12.63,814.57,92.76,57.76,58.89,57.99,2.26,0.69
31712,734.00,12.63,484.00,12.63,814.57,92.57,57.76,58.78,57.99,2.27,0.70
31715,734.00,12.63,482.00,12.63,814.58,92.60,57.76,58.89,57.99,2.29,0.70
31718,724.00,12.64,484.00,12.63,814.52,92.56,57.76,58.78,57.99,2.31,0.79
31721,724.00,12.64,488.00,12.63,814.53,92.39,57.78,58.78,57.99,2.32,0.70
31724,724.00,12.63,484.00,12.63,814.50,92.64,57.78,58.89,57.99,2.34,0.70
31727,786.00,12.63,550.00,12.63,814.54,92.71,57.76,58.78,57.99,2.36,0.69
31730,790.00,12.63,544.00,12.63,814.48,92.69,57.78,58.78,57.99,2.37,0.70
31733,786.00,12.63,548.00,12.63,814.57,92.59,57.78,58.89,57.99,2.39,0.79
31736,786.00,12.63,544.00,12.63,814.53,92.59,57.76,58.78,57.99,2.41,0.80
31739,730.00,12.63,478.00,12.63,814.53,92.64,57.78,58.89,57.99,2.43,0.80
31742,734.00,12.64,478.00,12.63,814.58,92.84,57.78,58.89,57.99,2.45,0.82
31745,734.00,12.63,478.00,12.63,814.53,92.51,57.79,58.78,57.99,2.47,0.82
31748,790.00,12.63,540.00,12.63,814.55,92.59,57.79,58.78,57.99,2.49,0.79
31751,790.00,12.63,538.00,12.63,814.52,92.71,57.79,58.78,57.99,2.51,0.80
31754,796.00,12.63,540.00,12.63,814.54,92.52,57.79,58.89,57.88,2.53,0.79
31757,786.00,12.63,538.00,12.62,814.59,92.89,57.79,58.89,57.88,2.55,0.69
31760,786.00,12.63,548.00,12.63,814.54,92.86,57.79,58.78,57.99,2.57,0.70
31763,786.00,12.63,540.00,12.63,814.48,92.83,57.81,58.78,57.99,2.59,0.69
31766,790.00,12.63,550.00,12.63,814.59,92.60,57.79,58.78,57.88,2.61,0.72
31769,728.00,12.64,476.00,12.63,814.51,92.94,57.81,58.89,57.88,2.63,0.72
31772,728.00,12.64,478.00,12.63,814.54,92.67,57.81,58.78,57.99,2.66,0.72
31775,730.00,12.64,482.00,12.63,814.57,92.70,57.81,58.78,57.99,2.67,0.82
31778,796.00,12.63,544.00,12.62,814.53,92.73,57.81,58.78,57.99,2.69,0.80
31781,800.00,12.63,544.00,12.63,814.62,92.47,57.83,58.78,57.99,2.72,0.80
31784,796.00,12.63,548.00,12.63,814.54,92.45,57.83,58.78,57.99,2.74,0.72
31787,738.00,12.63,488.00,12.63,814.53,92.49,57.81,58.78,57.99,2.75,0.72
31790,786.00,12.63,550.00,12.63,814.54,92.46,57.83,58.78,57.99,2.78,0.59
31793,792.00,12.63,554.00,12.62,814.51,92.74,57.81,58.78,57.99,2.80,0.72
31796,786.00,12.63,554.00,12.63,814.57,92.60,57.83,58.78,57.88,2.82,0.82
31799,790.00,12.63,550.00,12.63,814.50,92.51,57.83,58.78,57.88,2.85,0.80
31802,724.00,12.63,482.00,12.63,814.53,92.69,57.81,58.89,57.99,2.86,0.92
31805,786.00,12.63,540.00,12.63,814.52,92.40,57.85,58.78,57.99,2.89,0.90
31808,730.00,12.64,482.00,12.63,814.61,92.86,57.83,58.89,57.99,2.91,0.90
31811,728.00,12.64,484.00,12.63,814.58,92.57,57.83,58.78,57.99,2.93,0.92
31814,796.00,12.63,540.00,12.63,814.56,92.70,57.83,58.78,57.99,2.96,0.80
31817,802.00,12.63,540.00,12.63,814.52,92.87,57.85,58.78,57.99,2.98,0.80
31820,790.00,12.63,538.00,12.62,814.55,92.62,57.83,58.78,57.99,3.00,0.70
31823,810.00,12.63,548.00,12.63,814.57,92.47,57.85,58.78,57.99,3.02,0.79
31826,792.00,12.63,540.00,12.63,814.56,92.67,57.85,58.78,57.99,3.05,0.70
31829,724.00,12.63,476.00,12.63,814.58,92.71,57.87,58.78,57.99,3.07,0.72
31832,730.00,12.63,478.00,12.63,814.50,92.60,57.85,58.78,57.99,3.09,0.72
31835,720.00,12.63,476.00,12.63,814.56,92.73,57.85,58.78,57.88,3.12,0.72
31838,720.00,12.63,482.00,12.63,814.61,92.45,57.83,58.78,57.99,3.14,0.69
31841,734.00,12.63,484.00,12.63,814.59,92.87,57.83,58.89,57.99,3.16,0.69
31844,786.00,12.63,548.00,12.62,814.59,92.76,57.85,58.78,57.99,3.19,0.69
31847,796.00,12.63,550.00,12.63,814.59,92.52,57.85,58.78,57.99,3.22,0.70
31850,790.00,12.63,550.00,12.63,814.50,92.50,57.85,58.78,57.99,3.24,0.70
31853,796.00,12.63,548.00,12.63,814.62,92.60,57.85,58.78,57.99,3.27,0.70
31856,796.00,12.63,550.00,12.63,814.57,92.76,57.85,58.78,57.88,3.29,0.82
31859,792.00,12.63,548.00,12.63,814.60,92.49,57.85,58.78,57.99,3.32,0.72
31862,724.00,12.63,482.00,12.63,814.63,92.33,57.85,58.78,57.88,3.35,0.72
31865,728.00,12.63,478.00,12.63,814.50,92.39,57.83,58.78,57.99,3.38,0.72
31868,724.00,12.63,478.00,12.63,814.53,92.44,57.85,58.78,57.99,3.40,0.70
31871,790.00,12.63,540.00,12.63,814.59,92.65,57.85,58.78,57.88,3.43,0.59
31874,720.00,12.63,472.00,12.63,814.56,92.44,57.83,58.78,57.99,3.46,0.64
31877,720.00,12.63,476.00,12.63,814.59,92.43,57.85,58.66,57.99,3.49,0.59
31880,790.00,12.64,540.00,12.63,814.61,92.58,57.83,58.78,57.88,3.51,0.62
31883,724.00,12.63,478.00,12.63,814.52,92.43,57.85,58.78,57.99,3.54,0.59
31886,724.00,12.63,478.00,12.63,814.61,92.61,57.83,58.78,57.99,3.57,0.52
31889,728.00,12.63,478.00,12.63,814.58,92.48,57.83,58.78,57.99,3.60,0.52
31892,790.00,12.63,548.00,12.63,814.65,92.50,57.83,58.78,57.99,3.62,0.42
31895,800.00,12.63,550.00,12.63,814.61,92.55,57.83,58.78,57.99,3.66,0.42
31898,728.00,12.63,488.00,12.63,814.59,92.80,57.81,58.78,57.88,3.68,0.42
31901,724.00,12.63,484.00,12.63,814.64,92.68,57.83,58.78,57.99,3.71,0.42
31904,728.00,12.64,482.00,12.63,814.63,92.39,57.81,58.78,57.99,3.73,0.42
31907,786.00,12.63,544.00,12.62,814.56,92.48,57.81,58.78,57.99,3.77,0.43
31910,790.00,12.63,548.00,12.63,814.60,92.78,57.83,58.78,57.99,3.79,0.42
31913,784.00,12.63,548.00,12.63,814.54,92.80,57.81,58.78,57.99,3.82,0.42
31916,786.00,12.63,548.00,12.62,814.65,92.52,57.81,58.78,57.88,3.85,0.42
31919,718.00,12.63,484.00,12.63,814.53,92.50,57.81,58.78,57.99,3.87,0.50
31922,784.00,12.63,544.00,12.63,814.61,92.46,57.81,58.78,57.99,3.90,0.59
31925,796.00,12.63,540.00,12.62,814.57,92.48,57.81,58.78,57.88,3.93,0.80
31928,786.00,12.63,538.00,12.63,814.64,92.65,57.81,58.78,57.88,3.96,0.80
31931,724.00,12.63,476.00,12.63,814.59,92.48,57.81,58.78,57.99,3.99,0.80
31934,740.00,12.63,476.00,12.63,814.60,92.70,57.83,58.66,57.88,4.01,0.92
31937,790.00,12.63,540.00,12.63,814.61,92.62,57.79,58.78,57.88,4.04,0.90
31940,740.00,12.64,478.00,12.63,814.59,92.48,57.81,58.78,57.99,4.07,0.90
31943,730.00,12.63,488.00,12.63,814.56,92.57,57.81,58.78,57.99,4.10,0.93
31946,786.00,12.63,544.00,12.63,814.59,92.79,57.79,58.78,57.99,4.13,0.90
31949,734.00,12.63,484.00,12.63,814.56,92.48,57.81,58.78,57.88,4.16,0.92
31952,792.00,12.63,554.00,12.63,814.57,92.87,57.81,58.78,57.88,4.18,0.82
31955,796.00,12.64,548.00,12.63,814.56,92.41,57.81,58.78,57.99,4.22,0.80
31958,786.00,12.63,548.00,12.63,814.59,92.69,57.81,58.66,57.88,4.24,0.79
31961,784.00,12.63,550.00,12.63,814.65,92.54,57.81,58.89,57.88,4.28,0.80
31964,720.00,12.63,488.00,12.63,814.54,92.81,57.81,58.78,57.99,4.30,0.80
31967,728.00,12.63,478.00,12.63,814.52,92.51,57.79,58.78,57.99,4.34,0.82
31970,720.00,12.64,478.00,12.63,814.59,92.70,57.79,58.78,57.88,4.37,0.72
31973,728.00,12.63,476.00,12.63,814.58,92.34,57.81,58.78,57.88,4.40,0.73
31976,730.00,12.63,478.00,12.64,814.62,92.43,57.81,58.78,57.88,4.43,0.82
31979,720.00,12.63,476.00,12.63,814.60,92.37,57.81,58.78,57.99,4.46,0.79
31982,724.00,12.63,476.00,12.63,814.61,92.52,57.79,58.78,57.99,4.49,0.72
31985,730.00,12.63,472.00,12.63,814.58,92.46,57.83,58.89,57.88,4.53,0.82
31988,728.00,12.63,478.00,12.63,814.56,92.71,57.81,58.78,57.99,4.56,0.82
31991,796.00,12.63,544.00,12.63,814.56,92.58,57.81,58.78,57.99,4.59,0.80
31994,790.00,12.63,550.00,12.62,814.56,92.34,57.79,58.78,57.99,4.63,0.80
31997,786.00,12.63,558.00,12.63,814.55,92.61,57.79,58.89,57.88,4.66,0.80
32000,728.00,12.64,484.00,12.63,814.59,92.75,57.79,58.78,57.88,4.70,0.80
32003,724.00,12.64,484.00,12.63,814.63,92.63,57.79,58.78,57.88,4.73,0.91
32006,784.00,12.63,550.00,12.63,814.59,92.27,57.79,58.78,57.99,4.76,0.90
32009,718.00,12.64,484.00,12.63,814.58,92.46,57.79,58.78,57.99,4.80,0.92
32012,786.00,12.63,540.00,12.63,814.61,92.27,57.79,58.78,57.88,4.84,0.90
32015,786.00,12.63,540.00,12.63,814.59,92.52,57.79,58.78,57.99,4.88,0.80
32018,718.00,12.63,476.00,12.63,814.55,92.33,57.78,58.78,57.88,4.91,0.80
32021,720.00,12.63,476.00,12.63,814.49,92.26,57.78,58.78,57.88,4.95,0.82
32024,724.00,12.63,472.00,12.63,814.60,92.45,57.78,58.78,57.99,4.98,0.82
32027,720.00,12.63,478.00,12.63,814.59,92.37,57.78,58.78,57.99,5.03,0.72
32030,730.00,12.64,476.00,12.63,814.57,92.74,57.78,58.78,57.99,5.06,0.69
32033,728.00,12.63,482.00,12.63,814.50,92.53,57.76,58.89,57.99,5.10,0.70
32036,720.00,12.63,478.00,12.63,814.54,92.47,57.78,58.78,57.99,5.13,0.80
32039,724.00,12.63,488.00,12.63,814.61,92.37,57.76,58.78,57.99,5.17,0.80
32042,724.00,12.63,484.00,12.63,814.59,92.65,57.78,58.78,57.99,5.21,0.82
32045,730.00,12.63,484.00,12.63,814.59,92.35,57.78,58.78,57.99,5.25,0.82
32048,720.00,12.63,482.00,12.63,814.52,92.58,57.76,58.78,57.99,5.29,0.82
32051,724.00,12.63,488.00,12.63,814.58,92.55,57.76,58.78,57.99,5.33,0.72
32054,718.00,12.64,476.00,12.63,814.59,92.51,57.76,58.78,57.99,5.36,0.72
32057,718.00,12.63,478.00,12.63,814.65,92.88,57.78,58.78,57.88,5.41,0.72
32060,714.00,12.63,484.00,12.63,814.53,92.75,57.76,58.78,57.88,5.44,0.72
32063,718.00,12.63,478.00,12.63,814.52,92.46,57.76,58.78,57.99,5.48,0.72
32066,718.00,12.63,478.00,12.63,814.57,92.50,57.74,58.78,57.99,5.51,0.70
32069,780.00,12.63,540.00,12.63,814.62,92.86,57.74,58.78,57.99,5.55,0.70
32072,790.00,12.63,544.00,12.62,814.61,92.79,57.76,58.78,57.99,5.59,0.72
32075,724.00,12.63,484.00,12.63,814.65,92.59,57.72,58.78,57.99,5.63,0.72
32078,718.00,12.64,484.00,12.63,814.61,92.83,57.74,58.89,57.99,5.66,0.70
32081,790.00,12.63,544.00,12.63,814.55,92.41,57.72,58.78,57.88,5.70,0.59
32084,714.00,12.63,488.00,12.63,814.60,92.93,57.72,58.78,57.99,5.73,0.62
32087,790.00,12.63,544.00,12.63,814.63,92.73,57.70,58.78,57.88,5.78,0.60
32090,720.00,12.63,478.00,12.63,814.57,92.75,57.72,58.78,57.99,5.81,0.62
32093,786.00,12.63,550.00,12.62,814.59,92.81,57.70,58.78,57.99,5.84,0.50
32096,724.00,12.64,476.00,12.63,814.57,92.54,57.70,58.78,57.88,5.87,0.50
32099,784.00,12.63,540.00,12.62,814.60,92.59,57.70,58.89,57.88,5.91,0.52
32102,720.00,12.63,476.00,12.63,814.63,92.84,57.70,58.78,57.99,5.95,0.59
32105,718.00,12.64,478.00,12.63,814.62,92.67,57.72,58.89,57.88,5.98,0.52
32108,776.00,12.63,544.00,12.63,814.62,92.41,57.70,58.78,57.99,6.01,0.50
32111,718.00,12.63,476.00,12.63,814.59,92.42,57.69,58.78,57.88,6.04,0.61
32114,780.00,12.63,548.00,12.63,814.59,92.43,57.70,58.89,57.88,6.08,0.59
32117,724.00,12.63,482.00,12.63,814.62,92.43,57.69,58.78,57.99,6.11,0.59
32120,776.00,12.63,548.00,12.63,814.55,92.35,57.70,58.78,57.99,6.14,0.62
32123,780.00,12.63,554.00,12.63,814.57,92.73,57.69,58.78,57.99,6.17,0.50
32126,714.00,12.63,488.00,12.63,814.59,92.62,57.70,58.89,57.88,6.20,0.49
32129,708.00,12.63,476.00,12.63,814.61,92.77,57.70,58.78,57.99,6.23,0.52
32132,784.00,12.63,540.00,12.63,814.62,92.61,57.70,58.89,57.88,6.26,0.50
32135,718.00,12.64,478.00,12.63,814.57,92.39,57.70,58.89,57.99,6.28,0.50
32138,714.00,12.63,476.00,12.63,814.63,92.51,57.72,58.78,57.88,6.31,0.61
32141,780.00,12.63,540.00,12.63,814.61,92.59,57.76,58.78,57.88,6.34,0.59
32144,780.00,12.64,544.00,12.63,814.63,92.96,57.78,58.78,57.88,6.37,0.62
32147,720.00,12.64,482.00,12.63,814.57,92.41,57.79,58.78,57.88,6.39,0.60
32150,780.00,12.63,544.00,12.63,814.63,92.88,57.79,58.78,57.88,6.42,0.61
32153,728.00,12.64,488.00,12.63,814.56,92.50,57.81,58.78,57.88,6.44,0.62
32156,786.00,12.63,550.00,12.63,814.60,92.56,57.85,58.78,57.88,6.47,0.59
32159,780.00,12.63,550.00,12.63,814.65,92.87,57.85,58.89,57.88,6.49,0.62
32162,720.00,12.64,478.00,12.64,814.63,92.75,57.88,58.78,57.99,6.51,0.62
32165,776.00,12.63,540.00,12.63,814.61,92.47,57.90,58.78,57.88,6.53,0.59
32168,780.00,12.64,544.00,12.63,814.58,92.49,57.96,58.78,57.88,6.55,0.70
32171,712.00,12.64,482.00,12.63,814.57,92.52,57.99,58.78,57.88,6.57,0.72
32174,712.00,12.63,482.00,12.63,814.57,92.42,57.99,58.78,57.99,6.60,0.72
32177,776.00,12.63,540.00,12.63,814.56,92.39,58.01,58.78,57.88,6.61,0.59
32180,708.00,12.63,482.00,12.63,814.64,92.37,58.05,58.78,57.88,6.63,0.62
32183,712.00,12.63,484.00,12.63,814.65,92.68,58.05,58.78,57.88,6.65,0.59
32186,770.00,12.63,548.00,12.63,814.66,92.27,58.05,58.78,57.88,6.67,0.70
32189,780.00,12.64,544.00,12.63,814.55,92.64,58.06,58.78,57.88,6.69,0.72
32192,712.00,12.63,488.00,12.63,814.61,92.21,58.08,58.89,57.88,6.71,0.64
32195,776.00,12.63,548.00,12.63,814.54,92.12,58.08,58.78,57.88,6.72,0.59
32198,780.00,12.63,544.00,12.63,814.64,92.00,58.10,58.78,57.88,6.74,0.72
32201,712.00,12.63,482.00,12.63,814.64,92.20,58.14,58.78,57.88,6.76,0.72
32204,718.00,12.63,476.00,12.63,814.66,92.11,58.14,58.78,57.88,6.77,0.70
32207,784.00,12.64,550.00,12.63,814.58,92.00,58.14,58.78,57.76,6.79,0.59
32210,784.00,12.64,544.00,12.63,814.53,91.99,58.17,58.78,57.88,6.80,0.80
32213,780.00,12.63,540.00,12.63,814.65,92.02,58.15,58.78,57.88,6.82,0.80
32216,776.00,12.63,544.00,12.63,814.66,92.08,58.15,58.78,57.88,6.84,0.70
32219,786.00,12.63,548.00,12.63,814.58,91.83,58.19,58.78,57.88,6.85,0.70
32222,780.00,12.63,544.00,12.63,814.61,92.11,58.21,58.78,57.76,6.87,0.80
32225,720.00,12.64,488.00,12.63,814.57,91.92,58.21,58.78,57.88,6.89,1.02
