# Time(s), Power(mW)[0x40], Voltage[0x40], Power(mW)[0x41], Voltage[0x41], BME280 P(hPa), BME280 RH(%), BME280 Temp(F), DS18 Temp(F)[MCU], DS18 Temp(F)[Batt], Light (%), Wind Speed
42323,1336.00,13.45,488.00,13.44,814.03,56.59,72.82,81.50,74.64,100.00,0.09
42326,1354.00,13.44,492.00,13.44,814.01,55.91,72.84,81.50,74.64,100.00,0.18
42329,1282.00,13.44,570.00,13.44,813.92,55.77,72.86,81.50,74.52,100.00,0.31
42332,1294.00,13.44,560.00,13.44,813.91,55.59,72.90,81.50,74.52,100.00,0.30
42335,1392.00,13.45,498.00,13.44,813.95,55.15,72.91,81.39,74.52,100.00,0.28
42338,1360.00,13.45,564.00,13.44,814.01,53.47,72.93,81.50,74.52,100.00,0.28
42341,1462.00,13.45,494.00,13.44,813.95,54.82,72.97,81.39,74.64,100.00,0.28
42344,1412.00,13.45,560.00,13.44,814.00,55.82,73.00,81.50,74.52,100.00,0.09
42347,1438.00,13.45,566.00,13.44,813.91,56.09,73.04,81.50,74.52,100.00,0.31
42350,1458.00,13.45,560.00,13.44,813.95,56.44,73.08,81.39,74.64,100.00,0.41
42353,1524.00,13.45,494.00,13.45,814.02,57.04,73.09,81.39,74.64,100.00,0.41
42356,1520.00,13.46,484.00,13.45,813.94,58.01,73.15,81.39,74.64,100.00,0.38
42359,1530.00,13.46,492.00,13.45,813.97,59.05,73.18,81.50,74.64,100.00,0.28
42362,1556.00,13.46,484.00,13.45,813.96,57.61,73.18,81.39,74.64,100.00,0.47
42365,1508.00,13.46,554.00,13.45,813.98,57.75,73.22,81.50,74.64,100.00,0.49
42368,1596.00,13.46,488.00,13.45,813.99,58.42,73.20,81.50,74.64,100.00,0.49
42371,558.00,13.43,484.00,13.42,813.95,59.04,73.24,81.50,74.64,100.00,0.49
42374,1528.00,13.46,554.00,13.45,813.98,58.18,73.24,81.50,74.64,100.00,0.51
42377,1590.00,13.46,494.00,13.46,813.88,59.15,73.24,81.39,74.64,100.00,0.58
42380,1508.00,13.46,560.00,13.46,813.95,58.41,73.24,81.50,74.64,100.00,0.59
42383,1550.00,13.46,488.00,13.45,814.02,58.62,73.20,81.50,74.52,100.00,0.61
42386,1464.00,13.45,554.00,13.45,813.98,57.89,73.17,81.50,74.64,100.00,0.58
42389,1426.00,13.46,558.00,13.45,813.94,57.79,73.15,81.50,74.64,100.00,0.69
42392,1410.00,13.45,564.00,13.45,813.97,57.84,73.13,81.50,74.64,100.00,0.71
42395,1446.00,13.45,492.00,13.45,814.01,58.73,73.09,81.50,74.64,100.00,0.71
42398,1422.00,13.45,498.00,13.45,813.95,58.95,73.04,81.50,74.52,100.00,0.78
42401,1328.00,13.45,554.00,13.45,813.91,60.09,73.02,81.50,74.64,100.00,0.90
42404,1392.00,13.45,494.00,13.45,813.96,59.97,73.02,81.50,74.64,100.00,0.89
42407,1334.00,13.45,566.00,13.45,813.93,58.01,72.99,81.50,74.64,100.00,0.98
42410,1406.00,13.45,502.00,13.45,814.03,56.47,72.91,81.50,74.64,100.00,0.91
42413,1432.00,13.45,498.00,13.45,813.92,56.90,72.82,81.50,74.64,100.00,0.81
42416,1428.00,13.46,502.00,13.45,814.05,56.25,72.75,81.50,74.64,100.00,0.73
42419,1416.00,13.45,502.00,13.45,813.93,56.18,72.66,81.50,74.64,100.00,0.71
42422,1412.00,13.45,498.00,13.45,813.95,56.43,72.61,81.50,74.64,100.00,0.69
42425,1390.00,13.45,498.00,13.45,813.96,56.01,72.54,81.50,74.64,100.00,0.68
42428,1304.00,13.45,558.00,13.45,813.99,56.55,72.48,81.50,74.64,100.00,0.58
42431,1360.00,13.45,492.00,13.45,814.05,56.30,72.41,81.50,74.64,100.00,0.61
42434,1284.00,13.45,558.00,13.44,813.97,56.91,72.36,81.50,74.64,100.00,0.58
42437,1370.00,13.45,492.00,13.44,813.91,56.15,72.30,81.50,74.52,100.00,0.49
42440,1310.00,13.45,550.00,13.44,813.91,56.35,72.27,81.50,74.64,100.00,0.51
42443,1298.00,13.45,558.00,13.44,813.96,56.13,72.23,81.50,74.64,100.00,0.49
42446,1282.00,13.45,550.00,13.44,814.02,56.86,72.19,81.61,74.64,100.00,0.49
42449,1258.00,13.45,558.00,13.44,814.00,58.13,72.19,81.39,74.64,100.00,0.38
42452,1210.00,13.44,560.00,13.44,813.97,58.19,72.18,81.50,74.64,100.00,0.41
42455,1228.00,13.45,498.00,13.44,814.06,57.64,72.16,81.50,74.64,100.00,0.32
42458,1186.00,13.44,488.00,13.44,814.03,58.68,72.16,81.50,74.64,100.00,0.29
42461,1082.00,13.44,554.00,13.44,814.04,58.31,72.16,81.50,74.64,100.00,0.31
42464,1118.00,13.44,484.00,13.44,813.96,58.89,72.18,81.50,74.64,100.00,0.28
42467,1098.00,13.44,488.00,13.43,813.96,57.45,72.16,81.50,74.64,100.00,0.11
42470,1038.00,13.44,554.00,13.43,814.02,57.73,72.18,81.50,74.64,100.00,0.11
42473,1118.00,13.43,492.00,13.43,813.98,57.22,72.16,81.50,74.64,100.00,0.08
42476,1078.00,13.43,550.00,13.43,813.99,58.45,72.18,81.39,74.64,100.00,0.11
42479,1102.00,13.43,554.00,13.43,814.00,58.92,72.19,81.50,74.64,100.00,0.09
42482,1144.00,13.43,484.00,13.43,813.98,59.77,72.19,81.50,74.64,100.00,0.09
42485,1108.00,13.43,488.00,13.42,814.03,58.76,72.21,81.50,74.64,100.00,0.09
42488,1012.00,13.42,564.00,13.42,813.98,59.11,72.25,81.50,74.64,100.00,0.11
42491,1006.00,13.43,554.00,13.42,813.92,58.72,72.25,81.50,74.64,100.00,0.11
42494,1032.00,13.43,564.00,13.42,814.01,59.46,72.32,81.50,74.64,100.00,0.11
42497,1072.00,13.43,564.00,13.42,814.01,60.86,72.36,81.39,74.64,100.00,0.11
42500,1120.00,13.43,564.00,13.42,814.03,61.34,72.37,81.50,74.64,100.00,0.11
42503,1144.00,13.43,558.00,13.42,814.03,61.32,72.45,81.50,74.64,100.00,0.11
42506,1228.00,13.43,502.00,13.42,813.97,61.38,72.50,81.50,74.64,100.00,0.09
42509,1216.00,13.43,492.00,13.43,814.01,61.65,72.54,81.50,74.64,100.00,0.11
42512,566.00,13.40,492.00,13.40,813.93,59.98,72.59,81.50,74.64,100.00,0.09
42515,1104.00,13.43,550.00,13.42,814.01,58.63,72.59,81.50,74.75,100.00,0.21
42518,1154.00,13.43,494.00,13.42,813.96,58.74,72.66,81.50,74.64,100.00,0.26
42521,1118.00,13.43,488.00,13.42,813.94,59.63,72.68,81.50,74.64,100.00,0.29
42524,1026.00,13.42,550.00,13.42,814.02,59.11,72.75,81.39,74.64,100.00,0.31
42527,1052.00,13.42,492.00,13.42,814.00,59.34,72.81,81.39,74.64,100.00,0.31
42530,1022.00,13.42,494.00,13.42,813.97,58.92,72.82,81.50,74.64,100.00,0.36
42533,920.00,13.42,554.00,13.41,813.96,58.41,72.88,81.50,74.64,100.00,0.51
42536,974.00,13.42,494.00,13.41,813.96,58.28,72.90,81.50,74.64,100.00,0.59
42539,902.00,13.41,558.00,13.41,814.01,57.26,72.93,81.50,74.64,100.00,0.58
42542,878.00,13.41,564.00,13.41,814.04,57.18,72.93,81.50,74.64,100.00,0.61
42545,856.00,13.41,566.00,13.41,813.90,57.00,72.97,81.50,74.75,100.00,0.58
42548,902.00,13.41,498.00,13.40,813.93,57.02,73.00,81.50,74.75,100.00,0.49
42551,882.00,13.41,492.00,13.40,813.89,58.10,73.00,81.50,74.64,100.00,0.52
42554,812.00,13.41,560.00,13.40,813.98,58.84,73.06,81.39,74.64,100.00,0.49
42557,872.00,13.41,492.00,13.40,813.90,58.55,73.09,81.39,74.64,100.00,0.71
42560,852.00,13.41,498.00,13.40,813.99,60.23,73.11,81.50,74.64,100.00,0.81
42563,774.00,13.40,554.00,13.40,813.92,59.23,73.15,81.39,74.64,100.00,0.89
42566,764.00,13.40,554.00,13.40,813.99,58.97,73.17,81.39,74.64,100.00,1.09
42569,764.00,13.40,564.00,13.39,813.96,59.31,73.18,81.50,74.64,100.00,1.09
42572,822.00,13.40,502.00,13.40,813.98,58.23,73.17,81.50,74.64,100.00,1.22
42575,830.00,13.40,502.00,13.40,814.03,57.28,73.17,81.39,74.64,100.00,1.14
42578,846.00,13.40,502.00,13.40,814.05,57.38,73.15,81.50,74.64,100.00,1.08
42581,800.00,13.40,566.00,13.39,813.96,57.70,73.13,81.39,74.75,100.00,0.99
42584,884.00,13.40,492.00,13.40,813.95,57.22,73.11,81.50,74.64,100.00,0.91
42587,908.00,13.40,492.00,13.40,813.95,57.06,73.09,81.39,74.64,100.00,0.90
42590,866.00,13.40,554.00,13.39,813.97,57.68,73.04,81.39,74.64,100.00,0.79
42593,868.00,13.40,554.00,13.39,813.94,58.75,73.02,81.50,74.64,100.00,0.79
42596,930.00,13.40,484.00,13.40,814.00,58.94,73.00,81.39,74.64,100.00,0.92
42599,882.00,13.40,560.00,13.39,814.01,58.44,73.00,81.39,74.64,100.00,0.99
42602,910.00,13.40,564.00,13.39,813.96,59.53,72.99,81.39,74.64,100.00,1.12
42605,990.00,13.40,502.00,13.40,813.93,58.32,72.95,81.50,74.64,100.00,1.22
42608,934.00,13.40,564.00,13.39,813.98,58.45,72.90,81.39,74.64,100.00,1.19
42611,918.00,13.40,558.00,13.40,813.96,58.71,72.88,81.39,74.75,100.00,1.19
42614,990.00,13.40,492.00,13.40,814.01,58.20,72.84,81.50,74.64,100.00,1.22
42617,990.00,13.40,492.00,13.40,814.03,59.08,72.84,81.50,74.64,100.00,1.22
42620,934.00,13.40,564.00,13.39,813.97,58.70,72.79,81.50,74.75,100.00,1.19
42623,948.00,13.40,554.00,13.39,814.02,59.40,72.77,81.50,74.64,100.00,1.09
42626,1026.00,13.40,494.00,13.40,814.01,59.58,72.75,81.50,74.75,100.00,0.99
42629,1020.00,13.40,498.00,13.40,814.00,60.37,72.77,81.39,74.75,100.00,1.02
42632,954.00,13.40,570.00,13.40,814.02,61.15,72.73,81.39,74.64,100.00,0.99
42635,944.00,13.40,558.00,13.39,813.93,61.33,72.77,81.39,74.64,100.00,0.99
42638,1010.00,13.40,494.00,13.39,814.06,61.12,72.77,81.39,74.75,100.00,1.01
42641,1026.00,13.40,492.00,13.40,814.09,60.69,72.79,81.39,74.64,100.00,1.01
42644,1010.00,13.40,558.00,13.39,814.01,59.79,72.75,81.39,74.64,100.00,0.99
42647,1102.00,13.40,492.00,13.40,813.99,60.60,72.77,81.39,74.64,100.00,0.92
42650,1110.00,13.40,494.00,13.40,814.02,61.26,72.81,81.50,74.64,100.00,0.82
42653,632.00,13.38,560.00,13.38,814.01,62.82,72.84,81.39,74.75,100.00,0.79
42656,1074.00,13.40,564.00,13.40,814.05,63.19,72.90,81.39,74.64,100.00,0.79
42659,1078.00,13.40,550.00,13.40,814.06,63.30,72.93,81.39,74.64,100.00,0.79
42662,1064.00,13.40,560.00,13.40,814.05,63.11,72.97,81.39,74.75,100.00,0.79
42665,1118.00,13.41,488.00,13.40,814.07,61.85,72.99,81.39,74.64,100.00,0.92
42668,1042.00,13.40,558.00,13.40,813.98,61.47,73.02,81.39,74.75,100.00,0.99
42671,1042.00,13.41,558.00,13.40,813.96,60.37,73.02,81.39,74.75,100.00,1.09
42674,1138.00,13.40,498.00,13.40,813.97,58.85,73.00,81.39,74.75,100.00,1.31
42677,1146.00,13.41,492.00,13.40,813.93,57.79,72.95,81.39,74.75,100.00,1.41
42680,1120.00,13.41,540.00,13.40,814.01,57.90,72.93,81.39,74.75,100.00,1.41
42683,1180.00,13.41,558.00,13.40,813.95,57.59,72.91,81.39,74.75,100.00,1.41
42686,1228.00,13.41,566.00,13.41,814.02,58.30,72.90,81.39,74.75,100.00,1.29
42689,1320.00,13.41,502.00,13.41,814.03,59.16,72.88,81.39,74.75,100.00,1.32
42692,1304.00,13.42,560.00,13.42,813.94,59.43,72.90,81.27,74.75,100.00,1.19
42695,1416.00,13.42,488.00,13.42,814.06,57.31,72.84,81.39,74.75,100.00,1.32
42698,1400.00,13.42,560.00,13.42,813.99,57.88,72.81,81.39,74.64,100.00,1.29
42701,1494.00,13.42,484.00,13.42,814.02,56.90,72.79,81.39,74.75,100.00,1.32
42704,1442.00,13.43,554.00,13.42,813.96,56.74,72.75,81.39,74.75,100.00,1.09
42707,1534.00,13.43,494.00,13.42,814.02,58.08,72.73,81.50,74.75,100.00,1.01
42710,1482.00,13.43,560.00,13.42,813.92,57.60,72.70,81.50,74.75,100.00,0.98
42713,1564.00,13.43,492.00,13.43,813.99,57.51,72.70,81.39,74.64,100.00,0.92
42716,1590.00,13.44,494.00,13.43,814.02,59.29,72.70,81.39,74.64,100.00,0.81
42719,1544.00,13.44,554.00,13.43,814.05,60.46,72.70,81.39,74.75,100.00,0.89
42722,1550.00,13.44,560.00,13.43,814.00,60.43,72.70,81.39,74.75,100.00,1.12
42725,1586.00,13.44,502.00,13.44,813.94,60.49,72.72,81.39,74.75,100.00,1.22
42728,1554.00,13.44,498.00,13.44,814.03,60.15,72.70,81.39,74.75,100.00,1.31
42731,1446.00,13.44,558.00,13.44,813.98,60.34,72.72,81.39,74.64,100.00,1.30
42734,1472.00,13.44,484.00,13.43,814.01,60.63,72.72,81.39,74.75,100.00,1.12
42737,1458.00,13.44,484.00,13.43,814.00,61.07,72.75,81.39,74.75,100.00,1.16
42740,1474.00,13.44,492.00,13.44,814.06,60.69,72.77,81.39,74.75,100.00,1.29
42743,1426.00,13.44,570.00,13.43,814.06,59.64,72.73,81.39,74.75,100.00,1.32
42746,1504.00,13.44,502.00,13.44,813.98,58.04,72.72,81.39,74.75,100.00,1.22
42749,1504.00,13.44,494.00,13.44,813.97,57.70,72.68,81.39,74.75,100.00,1.05
42752,1464.00,13.44,564.00,13.44,813.96,57.98,72.64,81.39,74.75,100.00,0.90
42755,1546.00,13.44,492.00,13.44,814.08,58.84,72.64,81.39,74.75,100.00,0.92
42758,1500.00,13.45,560.00,13.44,814.00,59.95,72.64,81.39,74.75,100.00,1.22
42761,1500.00,13.45,560.00,13.44,814.01,60.57,72.64,81.39,74.75,100.00,1.39
42764,1566.00,13.45,492.00,13.44,813.90,59.46,72.63,81.39,74.75,100.00,1.39
42767,1478.00,13.45,560.00,13.44,814.04,58.82,72.61,81.39,74.75,100.00,1.39
42770,1488.00,13.45,492.00,13.44,813.92,58.36,72.57,81.39,74.75,100.00,1.32
42773,1374.00,13.44,564.00,13.44,814.06,58.47,72.55,81.39,74.75,100.00,1.30
42776,1448.00,13.44,502.00,13.44,814.06,58.33,72.52,81.39,74.75,100.00,1.12
42779,1482.00,13.45,494.00,13.44,814.02,59.61,72.52,81.39,74.75,100.00,1.30
42782,1572.00,13.45,494.00,13.44,813.98,60.21,72.52,81.39,74.75,100.00,1.36
42785,1618.00,13.45,554.00,13.45,813.98,60.75,72.55,81.39,74.75,100.00,1.39
42788,1718.00,13.46,488.00,13.45,814.01,61.40,72.57,81.39,74.75,100.00,1.20
42791,1674.00,13.46,564.00,13.46,814.03,61.94,72.59,81.39,74.75,100.00,1.29
42794,1740.00,13.46,494.00,13.46,814.03,62.21,72.63,81.39,74.75,100.00,1.30
42797,1720.00,13.46,492.00,13.46,813.94,63.26,72.72,81.39,74.75,100.00,1.32
42800,1628.00,13.46,558.00,13.46,813.98,62.99,72.79,81.39,74.75,100.00,1.30
42803,1698.00,13.46,494.00,13.46,814.06,63.14,72.88,81.39,74.75,100.00,1.22
42806,1720.00,13.46,498.00,13.46,813.88,62.71,72.91,81.39,74.75,100.00,1.12
42809,1700.00,13.47,566.00,13.46,813.91,60.96,72.91,81.39,74.75,100.00,1.62
42812,1756.00,13.47,560.00,13.46,814.03,61.07,72.93,81.39,74.75,100.00,1.92
42815,1808.00,13.47,558.00,13.46,813.94,60.94,72.95,81.50,74.75,100.00,1.72
42818,1898.00,13.47,498.00,13.47,813.98,59.65,72.93,81.39,74.75,100.00,1.79
42821,1838.00,13.47,566.00,13.47,814.03,60.23,72.93,81.39,74.75,100.00,1.90
42824,1898.00,13.48,498.00,13.47,814.05,61.33,72.95,81.50,74.75,100.00,1.50
42827,1868.00,13.48,492.00,13.47,813.98,61.35,72.95,81.39,74.75,100.00,1.48
42830,1844.00,13.48,488.00,13.47,813.95,60.65,72.93,81.39,74.75,100.00,1.90
42833,1760.00,13.48,564.00,13.47,814.03,60.37,72.93,81.50,74.64,100.00,2.06
42836,1812.00,13.48,504.00,13.47,813.89,60.81,72.91,81.39,74.75,100.00,1.81
42839,1808.00,13.48,494.00,13.47,813.95,60.47,72.88,81.39,74.75,100.00,1.90
42842,1808.00,13.48,488.00,13.48,814.03,60.87,72.86,81.39,74.75,100.00,1.61
42845,1838.00,13.48,494.00,13.48,814.01,60.28,72.84,81.39,74.75,100.00,1.49
42848,1852.00,13.48,498.00,13.48,813.97,60.13,72.82,81.39,74.75,100.00,1.27
42851,1878.00,13.49,502.00,13.48,814.02,61.33,72.82,81.39,74.75,100.00,1.29
42854,1908.00,13.48,488.00,13.48,814.04,60.64,72.79,81.39,74.75,100.00,1.49
42857,1864.00,13.49,554.00,13.48,814.05,60.51,72.79,81.39,74.75,100.00,1.65
42860,1972.00,13.49,494.00,13.48,813.97,61.38,72.79,81.50,74.75,100.00,1.59
42863,1944.00,13.49,566.00,13.48,814.05,60.53,72.75,81.39,74.75,100.00,1.62
42866,2026.00,13.50,498.00,13.49,813.99,60.27,72.72,81.39,74.75,100.00,1.52
42869,2052.00,13.50,484.00,13.49,813.99,60.68,72.70,81.39,74.75,100.00,1.41
42872,1962.00,13.49,554.00,13.49,814.07,61.08,72.70,81.39,74.75,100.00,1.19
42875,1914.00,13.49,564.00,13.49,813.97,60.95,72.70,81.39,74.75,100.00,1.09
42878,1904.00,13.49,560.00,13.49,814.05,61.41,72.70,81.39,74.75,100.00,1.09
42881,1916.00,13.49,566.00,13.49,813.98,61.47,72.70,81.39,74.64,100.00,0.99
42884,2012.00,13.50,484.00,13.49,814.03,61.54,72.72,81.39,74.75,100.00,0.92
42887,1982.00,13.50,566.00,13.50,814.03,61.73,72.70,81.39,74.75,100.00,0.89
42890,2052.00,13.50,504.00,13.50,814.03,61.25,72.72,81.39,74.75,100.00,1.01
42893,1972.00,13.50,550.00,13.50,814.04,61.04,72.73,81.39,74.64,100.00,1.29
42896,2022.00,13.50,484.00,13.50,814.03,60.74,72.70,81.50,74.75,100.00,1.32
42899,1992.00,13.50,498.00,13.50,814.01,62.20,72.72,81.39,74.75,100.00,1.09
42902,1976.00,13.50,498.00,13.50,814.04,62.52,72.73,81.50,74.75,100.00,1.09
42905,2002.00,13.50,492.00,13.50,814.00,61.68,72.75,81.50,74.75,100.00,1.09
42908,1960.00,13.50,550.00,13.50,814.04,61.32,72.73,81.39,74.75,100.00,1.19
42911,1976.00,13.50,558.00,13.50,814.07,62.97,72.77,81.39,74.64,100.00,1.09
42914,1996.00,13.50,570.00,13.50,814.06,63.59,72.79,81.39,74.75,100.00,0.92
42917,1986.00,13.50,550.00,13.50,813.97,61.90,72.79,81.50,74.75,100.00,0.79
42920,2062.00,13.51,488.00,13.50,813.90,62.73,72.81,81.39,74.75,100.00,0.71
42923,2080.00,13.51,488.00,13.50,814.06,61.89,72.82,81.39,74.75,100.00,0.80
42926,2026.00,13.51,566.00,13.50,813.96,61.96,72.84,81.50,74.75,100.00,0.89
42929,2116.00,13.51,494.00,13.50,814.04,61.45,72.84,81.39,74.75,100.00,0.91
42932,2064.00,13.51,558.00,13.51,814.02,62.58,72.88,81.50,74.75,100.00,0.89
42935,2126.00,13.51,492.00,13.51,814.10,62.50,72.91,81.50,74.75,100.00,0.93
42938,2070.00,13.51,560.00,13.51,813.98,62.40,72.95,81.50,74.75,100.00,1.11
42941,2136.00,13.51,498.00,13.52,814.03,62.58,73.00,81.50,74.75,100.00,1.10
42944,2074.00,13.51,554.00,13.51,814.04,63.19,73.04,81.50,74.75,100.00,0.89
42947,2146.00,13.52,494.00,13.52,813.98,63.79,73.13,81.50,74.75,100.00,0.89
42950,2144.00,13.52,498.00,13.52,814.00,63.73,73.17,81.50,74.75,100.00,0.81
42953,2140.00,13.52,564.00,13.52,814.01,62.79,73.20,81.50,74.75,100.00,0.81
42956,2078.00,13.52,560.00,13.51,814.02,62.47,73.29,81.50,74.75,100.00,0.89
42959,2070.00,13.52,558.00,13.52,814.03,62.93,73.33,81.50,74.75,100.00,0.98
42962,2152.00,13.52,494.00,13.52,814.03,62.05,73.36,81.39,74.75,100.00,1.01
42965,2146.00,13.52,494.00,13.52,814.00,62.42,73.42,81.50,74.75,100.00,1.11
42968,2078.00,13.52,554.00,13.51,813.98,62.81,73.51,81.39,74.75,100.00,0.99
42971,2090.00,13.52,564.00,13.52,813.96,60.26,73.49,81.50,74.75,100.00,1.22
42974,2094.00,13.52,564.00,13.52,814.00,59.71,73.47,81.50,74.75,100.00,1.49
42977,2100.00,13.52,566.00,13.52,813.96,59.76,73.45,81.50,74.75,100.00,1.39
42980,2162.00,13.52,498.00,13.52,813.98,60.79,73.47,81.50,74.75,100.00,1.24
42983,2150.00,13.52,502.00,13.52,813.99,62.17,73.51,81.50,74.75,100.00,1.12
42986,2134.00,13.52,498.00,13.52,814.01,61.36,73.54,81.50,74.75,100.00,1.12
42989,2130.00,13.52,492.00,13.52,813.93,59.75,73.53,81.50,74.75,100.00,1.01
42992,2064.00,13.52,560.00,13.52,813.98,60.06,73.53,81.50,74.75,100.00,0.89
42995,2140.00,13.52,498.00,13.52,813.96,59.88,73.53,81.50,74.75,100.00,0.89
42998,2144.00,13.52,508.00,13.52,813.97,59.71,73.53,81.61,74.86,100.00,0.79
43001,2088.00,13.52,558.00,13.52,813.99,60.00,73.56,81.50,74.75,100.00,0.58
43004,2144.00,13.52,492.00,13.52,814.00,60.96,73.56,81.50,74.75,100.00,0.60
43007,2064.00,13.53,564.00,13.52,813.99,61.69,73.63,81.50,74.86,100.00,0.58
43010,2140.00,13.52,502.00,13.52,814.00,62.54,73.67,81.50,74.75,100.00,0.49
43013,2064.00,13.52,554.00,13.52,814.00,60.03,73.71,81.61,74.75,100.00,0.68
43016,2068.00,13.52,558.00,13.52,814.05,60.37,73.74,81.50,74.75,100.00,0.61
43019,2120.00,13.52,502.00,13.52,813.95,60.16,73.74,81.50,74.75,100.00,0.67
43022,2094.00,13.52,492.00,13.52,814.02,59.50,73.74,81.50,74.75,100.00,0.68
43025,2070.00,13.52,494.00,13.52,813.95,58.61,73.69,81.50,74.75,100.00,1.00
43028,2022.00,13.52,492.00,13.52,813.99,57.75,73.60,81.50,74.75,100.00,1.01
43031,1920.00,13.52,564.00,13.52,813.97,57.29,73.49,81.50,74.75,100.00,0.91
43034,1868.00,13.51,560.00,13.51,813.96,57.03,73.38,81.50,74.75,100.00,0.71
43037,1894.00,13.51,484.00,13.51,813.93,57.39,73.29,81.50,74.86,100.00,0.71
43040,1858.00,13.51,494.00,13.51,813.98,57.31,73.22,81.61,74.86,100.00,0.58
43043,1754.00,13.51,564.00,13.50,814.01,57.72,73.13,81.61,74.86,100.00,0.61
43046,1796.00,13.51,498.00,13.50,813.90,57.59,73.02,81.61,74.86,100.00,0.60
43049,1708.00,13.50,560.00,13.50,813.94,57.66,72.97,81.61,74.75,100.00,0.58
43052,1750.00,13.50,494.00,13.50,814.03,57.57,72.88,81.50,74.75,100.00,0.61
43055,1662.00,13.50,558.00,13.50,814.01,58.11,72.81,81.61,74.86,100.00,0.51
43058,1628.00,13.50,558.00,13.50,814.01,58.38,72.73,81.61,74.86,100.00,0.41
43061,1662.00,13.50,502.00,13.50,813.98,57.62,72.64,81.61,74.75,100.00,0.32
43064,1628.00,13.50,498.00,13.50,814.05,57.43,72.59,81.61,74.75,100.00,0.29
43067,1540.00,13.49,560.00,13.49,813.99,57.79,72.55,81.61,74.75,100.00,0.31
43070,1550.00,13.49,570.00,13.49,814.09,57.87,72.48,81.50,74.75,100.00,0.31
43073,1618.00,13.49,502.00,13.49,814.00,58.10,72.43,81.61,74.86,100.00,0.29
43076,1616.00,13.49,492.00,13.49,814.04,58.30,72.41,81.50,74.75,100.00,0.29
43079,1524.00,13.49,554.00,13.48,813.98,58.68,72.41,81.61,74.75,100.00,0.31
43082,1544.00,13.49,502.00,13.48,814.06,59.15,72.41,81.61,74.75,100.00,0.29
43085,1422.00,13.48,564.00,13.48,814.07,59.88,72.43,81.61,74.75,100.00,0.11
43088,1386.00,13.48,564.00,13.48,814.01,60.45,72.43,81.61,74.75,100.00,0.09
43091,1412.00,13.48,494.00,13.47,813.96,60.82,72.43,81.61,74.86,100.00,0.09
43094,1340.00,13.47,554.00,13.47,814.02,61.10,72.45,81.50,74.75,100.00,0.11
43097,1412.00,13.47,484.00,13.47,814.00,62.12,72.52,81.61,74.75,100.00,0.09
43100,1328.00,13.47,558.00,13.46,814.00,62.36,72.54,81.50,74.75,100.00,0.11
43103,1328.00,13.47,558.00,13.46,814.04,63.27,72.59,81.61,74.75,100.00,0.30
43106,1406.00,13.47,492.00,13.46,814.03,63.71,72.66,81.50,74.86,100.00,0.40
43109,1422.00,13.47,492.00,13.47,814.00,64.32,72.72,81.61,74.75,100.00,0.38
43112,1448.00,13.47,498.00,13.47,814.06,64.01,72.77,81.61,74.86,100.00,0.28
43115,1488.00,13.47,494.00,13.47,814.04,62.67,72.81,81.50,74.75,100.00,0.28
43118,1520.00,13.47,498.00,13.47,814.06,61.81,72.84,81.61,74.86,100.00,0.39
43121,1550.00,13.47,494.00,13.47,814.02,62.45,72.90,81.50,74.75,100.00,0.51
43124,1546.00,13.47,560.00,13.47,813.94,62.49,72.93,81.61,74.75,100.00,0.51
43127,1592.00,13.48,550.00,13.47,813.96,61.26,72.95,81.50,74.75,100.00,0.49
43130,1688.00,13.48,502.00,13.47,814.04,60.60,72.99,81.61,74.75,100.00,0.49
43133,1658.00,13.48,560.00,13.47,814.04,60.29,72.99,81.61,74.75,100.00,0.58
43136,1644.00,13.48,554.00,13.47,813.91,59.39,73.00,81.61,74.75,100.00,0.71
43139,1672.00,13.48,494.00,13.48,814.00,58.75,73.00,81.61,74.75,100.00,0.64
43142,1566.00,13.48,564.00,13.47,813.97,59.39,73.00,81.61,74.86,100.00,0.58
43145,1602.00,13.47,488.00,13.47,813.96,58.98,72.99,81.61,74.86,100.00,0.58
43148,1518.00,13.47,564.00,13.47,813.98,57.62,72.97,81.61,74.86,100.00,0.51
43151,1524.00,13.47,566.00,13.47,813.98,57.18,72.93,81.61,74.75,100.00,0.49
43154,1580.00,13.48,494.00,13.47,813.91,57.16,72.93,81.61,74.86,100.00,0.59
43157,1520.00,13.47,492.00,13.47,814.00,57.93,72.91,81.61,74.75,100.00,0.58
43160,1380.00,13.47,566.00,13.46,813.98,58.42,72.88,81.61,74.75,100.00,0.69
43163,1294.00,13.47,554.00,13.46,814.08,59.30,72.86,81.61,74.86,100.00,0.69
43166,1284.00,13.46,560.00,13.46,814.04,58.40,72.82,81.61,74.86,100.00,0.69
43169,1320.00,13.46,498.00,13.46,814.04,57.86,72.75,81.61,74.86,100.00,0.71
43172,1294.00,13.46,492.00,13.45,814.02,57.28,72.70,81.61,74.86,100.00,0.58
43175,1206.00,13.46,570.00,13.45,814.04,57.84,72.64,81.61,74.97,100.00,0.61
43178,1252.00,13.45,492.00,13.45,814.05,58.18,72.63,81.61,74.86,100.00,0.61
43181,1146.00,13.45,554.00,13.45,814.01,57.75,72.57,81.61,74.86,100.00,0.69
43184,1082.00,13.45,558.00,13.44,814.02,58.98,72.55,81.61,74.86,100.00,0.61
43187,1072.00,13.44,498.00,13.44,813.97,59.06,72.54,81.61,74.86,100.00,0.65
43190,914.00,13.44,558.00,13.43,813.99,58.64,72.52,81.61,74.86,100.00,0.58
