# Time(s), Power(mW)[0x40], Voltage[0x40], Power(mW)[0x41], Voltage[0x41], BME280 P(hPa), BME280 RH(%), BME280 Temp(F), DS18 Temp(F)[MCU], DS18 Temp(F)[Batt], Light (%), Wind Speed
2650,730.00,12.67,488.00,12.66,810.34,35.26,73.40,72.72,72.39,0.00,4.78
2653,792.00,12.67,558.00,12.66,810.38,35.17,73.40,72.72,72.39,0.00,4.35
2656,734.00,12.67,488.00,12.66,810.33,35.12,73.38,72.72,72.39,0.00,4.14
2659,738.00,12.67,484.00,12.66,810.35,35.00,73.38,72.72,72.39,0.00,3.92
2662,744.00,12.67,482.00,12.66,810.34,35.11,73.36,72.72,72.50,0.00,4.17
2665,796.00,12.66,544.00,12.66,810.34,35.45,73.35,72.61,72.50,0.00,4.74
2668,734.00,12.67,478.00,12.66,810.29,35.13,73.35,72.61,72.50,0.00,5.36
2671,796.00,12.66,550.00,12.66,810.30,35.42,73.33,72.72,72.50,0.00,5.16
2674,738.00,12.66,472.00,12.66,810.30,35.17,73.31,72.61,72.50,0.00,3.89
2677,802.00,12.66,550.00,12.66,810.32,35.48,73.29,72.72,72.39,0.00,5.51
2680,806.00,12.67,560.00,12.66,810.27,35.40,73.27,72.72,72.50,0.00,5.12
2683,734.00,12.67,492.00,12.66,810.29,35.29,73.27,72.72,72.39,0.00,5.97
2686,728.00,12.66,494.00,12.66,810.34,35.32,73.26,72.72,72.39,0.00,5.74
2689,734.00,12.67,488.00,12.66,810.27,34.93,73.27,72.61,72.39,0.00,4.94
2692,810.00,12.66,554.00,12.66,810.25,35.14,73.29,72.72,72.39,0.00,5.60
2695,740.00,12.67,482.00,12.66,810.25,35.09,73.29,72.72,72.39,0.00,5.39
2698,792.00,12.66,544.00,12.66,810.31,35.38,73.27,72.72,72.50,0.00,5.42
2701,802.00,12.67,540.00,12.66,810.28,34.78,73.29,72.72,72.39,0.00,4.62
2704,790.00,12.66,540.00,12.66,810.24,35.17,73.27,72.72,72.39,0.00,4.41
2707,796.00,12.67,540.00,12.66,810.23,35.54,73.26,72.72,72.50,0.00,5.48
2710,744.00,12.67,494.00,12.66,810.16,35.26,73.24,72.72,72.50,0.00,6.04
2713,744.00,12.67,492.00,12.66,810.23,35.09,73.26,72.72,72.50,0.00,6.35
2716,728.00,12.66,492.00,12.66,810.31,35.34,73.24,72.72,72.50,0.00,4.93
2719,796.00,12.66,564.00,12.66,810.30,35.11,73.24,72.72,72.39,0.00,5.56
2722,806.00,12.67,558.00,12.66,810.26,34.73,73.27,72.61,72.50,0.00,4.23
2725,738.00,12.67,484.00,12.66,810.30,34.60,73.35,72.72,72.50,0.00,3.92
2728,744.00,12.67,484.00,12.66,810.29,34.70,73.36,72.61,72.39,0.00,4.84
2731,792.00,12.67,550.00,12.66,810.24,34.61,73.38,72.61,72.39,0.00,4.90
2734,792.00,12.67,544.00,12.66,810.21,34.75,73.42,72.61,72.39,0.00,5.22
2737,738.00,12.67,484.00,12.66,810.32,34.41,73.47,72.61,72.50,0.00,3.98
2740,738.00,12.67,478.00,12.66,810.31,34.09,73.54,72.61,72.39,0.00,3.92
2743,802.00,12.67,558.00,12.66,810.32,34.30,73.60,72.72,72.39,0.00,4.17
2746,734.00,12.67,488.00,12.66,810.26,34.73,73.58,72.72,72.39,0.00,4.59
2749,730.00,12.66,554.00,12.66,810.26,34.68,73.62,72.61,72.39,0.00,5.14
2752,728.00,12.67,484.00,12.66,810.35,34.50,73.63,72.61,72.50,0.00,3.86
2755,744.00,12.67,492.00,12.66,810.25,34.47,73.62,72.72,72.39,0.00,4.31
2758,734.00,12.66,492.00,12.66,810.34,34.71,73.60,72.61,72.39,0.00,3.58
2761,734.00,12.67,494.00,12.66,810.18,34.48,73.60,72.72,72.39,0.00,5.64
2764,792.00,12.67,544.00,12.66,810.26,34.90,73.56,72.61,72.39,0.00,5.16
2767,790.00,12.66,544.00,12.66,810.33,35.17,73.54,72.61,72.39,0.00,5.47
2770,792.00,12.66,548.00,12.66,810.33,34.45,73.53,72.61,72.39,0.00,4.57
2773,802.00,12.67,550.00,12.66,810.22,34.64,73.54,72.61,72.50,0.00,4.75
2776,806.00,12.67,550.00,12.66,810.18,34.58,73.51,72.61,72.39,0.00,4.92
2779,802.00,12.66,544.00,12.66,810.23,35.39,73.47,72.72,72.39,0.00,5.10
2782,724.00,12.67,492.00,12.66,810.27,35.16,73.45,72.72,72.39,0.00,4.92
2785,802.00,12.66,554.00,12.66,810.23,35.01,73.44,72.72,72.39,0.00,4.77
2788,738.00,12.67,488.00,12.66,810.27,34.89,73.44,72.61,72.39,0.00,6.15
2791,812.00,12.66,558.00,12.66,810.25,34.73,73.42,72.72,72.39,0.00,5.48
2794,800.00,12.67,558.00,12.66,810.27,34.77,73.42,72.61,72.39,0.00,5.61
2797,738.00,12.67,492.00,12.66,810.30,34.86,73.42,72.61,72.39,0.00,4.15
2800,728.00,12.67,478.00,12.66,810.27,35.10,73.42,72.72,72.39,0.00,4.13
2803,728.00,12.67,482.00,12.66,810.27,34.87,73.40,72.61,72.39,0.00,3.71
2806,748.00,12.67,472.00,12.66,810.26,34.61,73.42,72.61,72.39,0.00,4.85
2809,738.00,12.66,484.00,12.66,810.32,34.42,73.45,72.61,72.39,0.00,4.18
2812,734.00,12.66,482.00,12.66,810.29,34.52,73.49,72.61,72.39,0.00,3.72
2815,790.00,12.67,550.00,12.66,810.28,35.05,73.47,72.61,72.39,0.00,3.98
2818,790.00,12.66,558.00,12.66,810.21,35.14,73.47,72.72,72.39,0.00,4.15
2821,734.00,12.66,484.00,12.66,810.26,35.17,73.44,72.61,72.39,0.00,5.78
2824,738.00,12.66,492.00,12.66,810.24,35.19,73.42,72.61,72.50,0.00,5.40
2827,812.00,12.67,558.00,12.66,810.22,35.13,73.40,72.61,72.39,0.00,5.09
2830,790.00,12.67,558.00,12.66,810.24,34.95,73.38,72.61,72.39,0.00,5.00
2833,800.00,12.66,550.00,12.66,810.23,34.82,73.38,72.72,72.39,0.00,5.72
2836,730.00,12.67,482.00,12.66,810.24,35.23,73.35,72.61,72.39,0.00,4.45
2839,740.00,12.66,478.00,12.66,810.26,35.47,73.33,72.72,72.39,0.00,5.58
2842,748.00,12.66,484.00,12.66,810.21,35.49,73.31,72.72,72.39,0.00,5.68
2845,734.00,12.67,478.00,12.66,810.23,35.41,73.27,72.61,72.39,0.00,5.26
2848,796.00,12.67,540.00,12.66,810.23,35.23,73.26,72.61,72.39,0.00,5.18
2851,734.00,12.67,482.00,12.66,810.29,35.67,73.22,72.72,72.39,0.00,5.15
2854,800.00,12.66,554.00,12.66,810.19,35.62,73.18,72.61,72.39,0.00,5.45
2857,806.00,12.67,554.00,12.66,810.17,35.37,73.18,72.61,72.39,0.00,5.34
2860,820.00,12.66,558.00,12.66,810.31,35.63,73.15,72.61,72.39,0.00,5.90
2863,800.00,12.67,560.00,12.66,810.25,34.74,73.20,72.61,72.39,0.00,4.94
2866,730.00,12.66,488.00,12.66,810.27,34.78,73.24,72.72,72.39,0.00,4.49
2869,738.00,12.67,492.00,12.66,810.31,35.25,73.22,72.61,72.39,0.00,4.65
2872,790.00,12.66,550.00,12.66,810.33,34.88,73.27,72.72,72.39,0.00,4.38
2875,802.00,12.66,550.00,12.66,810.28,35.48,73.24,72.61,72.39,0.00,3.88
2878,744.00,12.67,482.00,12.66,810.32,35.17,73.24,72.61,72.39,0.00,5.17
2881,738.00,12.67,482.00,12.66,810.27,34.50,73.33,72.61,72.39,0.00,5.69
2884,728.00,12.67,476.00,12.66,810.26,34.30,73.38,72.61,72.39,0.00,4.25
2887,802.00,12.66,544.00,12.66,810.23,33.98,73.44,72.61,72.39,0.00,4.16
2890,728.00,12.66,478.00,12.66,810.27,34.13,73.51,72.61,72.39,0.00,4.92
2893,802.00,12.67,550.00,12.66,810.35,35.01,73.49,72.61,72.39,0.00,4.69
2896,748.00,12.66,494.00,12.66,810.28,34.94,73.49,72.72,72.39,0.00,4.27
2899,738.00,12.67,488.00,12.66,810.30,34.88,73.45,72.61,72.39,0.00,5.14
2902,730.00,12.66,494.00,12.66,810.30,35.02,73.44,72.61,72.39,0.00,5.35
2905,790.00,12.67,550.00,12.66,810.26,34.61,73.45,72.61,72.27,0.00,4.54
2908,738.00,12.67,488.00,12.66,810.28,34.89,73.44,72.72,72.39,0.00,4.73
2911,796.00,12.66,548.00,12.66,810.28,34.90,73.42,72.61,72.27,0.00,4.81
2914,800.00,12.67,550.00,12.66,810.28,35.25,73.38,72.72,72.39,0.00,5.23
2917,748.00,12.67,482.00,12.66,810.28,34.90,73.38,72.61,72.39,0.00,4.84
2920,792.00,12.67,554.00,12.66,810.24,34.53,73.38,72.61,72.27,0.00,5.13
2923,786.00,12.66,548.00,12.66,810.29,35.11,73.36,72.72,72.27,0.00,4.40
2926,792.00,12.66,544.00,12.66,810.22,34.96,73.35,72.72,72.27,0.00,4.99
2929,800.00,12.66,558.00,12.66,810.29,35.02,73.35,72.61,72.39,0.00,5.31
2932,800.00,12.67,550.00,12.66,810.29,34.94,73.33,72.61,72.27,0.00,4.40
2935,744.00,12.67,494.00,12.66,810.24,34.99,73.35,72.61,72.39,0.00,4.33
2938,802.00,12.67,560.00,12.66,810.21,34.72,73.33,72.61,72.39,0.00,5.85
2941,734.00,12.66,494.00,12.66,810.22,34.51,73.40,72.61,72.39,0.00,4.34
2944,728.00,12.67,488.00,12.66,810.24,34.43,73.45,72.61,72.39,0.00,4.94
2947,730.00,12.66,498.00,12.66,810.26,34.67,73.45,72.61,72.39,0.00,4.24
2950,740.00,12.67,484.00,12.66,810.28,34.96,73.44,72.61,72.39,0.00,4.36
2953,744.00,12.66,492.00,12.66,810.30,34.77,73.44,72.72,72.39,0.00,4.68
2956,744.00,12.67,488.00,12.66,810.24,34.86,73.44,72.61,72.39,0.00,5.97
2959,734.00,12.67,482.00,12.66,810.27,34.99,73.42,72.61,72.39,0.00,5.73
2962,728.00,12.67,478.00,12.66,810.24,34.84,73.40,72.61,72.39,0.00,4.95
2965,738.00,12.66,478.00,12.66,810.21,35.07,73.38,72.61,72.39,0.00,5.79
2968,800.00,12.66,548.00,12.66,810.22,34.84,73.38,72.61,72.39,0.00,5.93
2971,738.00,12.67,484.00,12.66,810.17,34.83,73.36,72.61,72.39,0.00,5.64
2974,740.00,12.67,494.00,12.66,810.24,35.15,73.35,72.61,72.39,0.00,5.25
2977,730.00,12.66,494.00,12.66,810.16,35.00,73.33,72.61,72.39,0.00,5.17
2980,728.00,12.67,494.00,12.66,810.24,35.02,73.31,72.61,72.39,0.00,5.32
2983,730.00,12.67,498.00,12.66,810.21,34.85,73.29,72.61,72.39,0.00,4.85
2986,740.00,12.66,488.00,12.66,810.15,35.26,73.27,72.61,72.39,0.00,5.73
2989,806.00,12.66,554.00,12.66,810.29,35.56,73.26,72.61,72.39,0.00,5.94
2992,802.00,12.66,554.00,12.66,810.25,34.98,73.27,72.61,72.39,0.00,5.59
2995,734.00,12.66,482.00,12.66,810.28,34.87,73.27,72.61,72.39,0.00,5.06
2998,730.00,12.66,484.00,12.66,810.29,34.91,73.29,72.61,72.27,0.00,5.28
3001,796.00,12.67,548.00,12.66,810.18,34.54,73.33,72.61,72.39,0.00,5.90
3004,802.00,12.66,540.00,12.66,810.26,34.17,73.40,72.61,72.39,0.00,5.13
3007,802.00,12.67,544.00,12.66,810.29,33.92,73.49,72.61,72.39,0.00,4.35
3010,738.00,12.67,482.00,12.66,810.31,33.83,73.58,72.61,72.39,0.00,4.12
3013,740.00,12.67,548.00,12.66,810.17,34.68,73.56,72.61,72.39,0.00,5.48
3016,738.00,12.67,492.00,12.66,810.28,34.55,73.60,72.61,72.39,0.00,5.45
3019,790.00,12.67,550.00,12.66,810.22,34.60,73.58,72.50,72.39,0.00,5.47
3022,734.00,12.67,494.00,12.66,810.20,34.86,73.58,72.61,72.39,0.00,6.42
3025,802.00,12.66,558.00,12.66,810.29,34.52,73.58,72.61,72.39,0.00,4.73
3028,738.00,12.67,494.00,12.66,810.29,34.75,73.56,72.61,72.39,0.00,5.73
3031,740.00,12.67,492.00,12.66,810.23,34.51,73.58,72.61,72.39,0.00,4.97
3034,738.00,12.66,482.00,12.66,810.15,34.58,73.56,72.61,72.27,0.00,4.77
3037,792.00,12.66,550.00,12.66,810.33,34.65,73.54,72.61,72.39,0.00,6.22
3040,784.00,12.66,540.00,12.66,810.26,34.73,73.53,72.61,72.39,0.00,6.28
3043,810.00,12.67,544.00,12.66,810.31,34.70,73.49,72.61,72.39,0.00,6.60
3046,806.00,12.66,550.00,12.66,810.30,34.47,73.51,72.61,72.39,0.00,6.52
3049,738.00,12.67,484.00,12.66,810.29,34.36,73.51,72.61,72.39,0.00,5.96
3052,806.00,12.67,550.00,12.66,810.26,34.62,73.51,72.61,72.27,0.00,6.70
3055,796.00,12.67,550.00,12.66,810.31,34.52,73.53,72.50,72.39,0.00,5.99
3058,724.00,12.66,494.00,12.66,810.19,34.16,73.56,72.61,72.39,0.00,5.71
3061,734.00,12.67,488.00,12.66,810.24,33.92,73.60,72.61,72.39,0.00,5.71
3064,806.00,12.66,558.00,12.66,810.29,33.74,73.69,72.61,72.27,0.00,5.13
3067,802.00,12.66,494.00,12.66,810.30,34.35,73.67,72.61,72.39,0.00,5.18
3070,802.00,12.66,560.00,12.66,810.32,34.47,73.67,72.61,72.39,0.00,4.96
3073,728.00,12.67,492.00,12.66,810.28,34.50,73.65,72.61,72.39,0.00,4.44
3076,720.00,12.66,484.00,12.66,810.22,34.59,73.63,72.61,72.39,0.00,4.71
3079,730.00,12.66,484.00,12.66,810.27,34.62,73.58,72.61,72.27,0.00,4.40
3082,744.00,12.66,484.00,12.66,810.33,34.91,73.58,72.61,72.39,0.00,4.44
3085,810.00,12.67,550.00,12.66,810.27,34.89,73.51,72.61,72.27,0.00,4.91
3088,738.00,12.67,478.00,12.66,810.34,35.09,73.51,72.61,72.39,0.00,5.41
3091,800.00,12.66,484.00,12.66,810.21,35.24,73.45,72.61,72.39,0.00,5.77
3094,728.00,12.67,488.00,12.66,810.26,35.11,73.44,72.61,72.27,0.00,6.84
3097,734.00,12.66,482.00,12.66,810.26,34.89,73.40,72.61,72.27,0.00,6.51
3100,806.00,12.66,550.00,12.66,810.16,34.78,73.38,72.61,72.39,0.00,6.51
3103,750.00,12.66,492.00,12.66,810.31,35.21,73.36,72.61,72.27,0.00,5.22
3106,738.00,12.66,488.00,12.66,810.27,34.71,73.35,72.61,72.27,0.00,6.19
3109,800.00,12.66,550.00,12.66,810.19,34.52,73.36,72.61,72.39,0.00,5.18
3112,728.00,12.67,494.00,12.66,810.13,34.68,73.38,72.61,72.39,0.00,6.45
3115,792.00,12.66,558.00,12.66,810.22,34.88,73.36,72.61,72.39,0.00,5.83
3118,800.00,12.66,554.00,12.66,810.22,34.70,73.36,72.61,72.39,0.00,6.62
3121,738.00,12.66,550.00,12.66,810.34,34.62,73.38,72.61,72.39,0.00,6.45
3124,740.00,12.66,482.00,12.66,810.30,34.37,73.44,72.61,72.27,0.00,5.27
3127,738.00,12.66,482.00,12.66,810.25,34.11,73.47,72.72,72.39,0.00,4.35
3130,738.00,12.66,482.00,12.66,810.27,33.92,73.54,72.61,72.27,0.00,4.24
3133,784.00,12.66,540.00,12.66,810.31,34.42,73.56,72.61,72.27,0.00,4.58
3136,800.00,12.66,550.00,12.66,810.29,34.52,73.56,72.61,72.39,0.00,6.21
3139,744.00,12.66,484.00,12.66,810.38,34.63,73.56,72.61,72.39,0.00,5.23
3142,806.00,12.66,554.00,12.66,810.31,34.38,73.54,72.61,72.39,0.00,5.70
3145,734.00,12.67,488.00,12.66,810.29,34.39,73.56,72.61,72.39,0.00,4.67
3148,734.00,12.66,492.00,12.66,810.22,34.10,73.56,72.61,72.27,0.00,4.76
3151,734.00,12.67,494.00,12.66,810.27,34.97,73.53,72.61,72.39,0.00,6.14
3154,724.00,12.67,494.00,12.66,810.13,34.32,73.54,72.61,72.39,0.00,5.54
3157,806.00,12.66,558.00,12.66,810.35,35.15,73.49,72.61,72.39,0.00,5.09
3160,740.00,12.66,492.00,12.66,810.28,34.89,73.47,72.61,72.39,0.00,5.90
3163,738.00,12.67,484.00,12.66,810.34,34.95,73.44,72.61,72.27,0.00,5.96
3166,792.00,12.66,548.00,12.66,810.29,35.04,73.40,72.61,72.27,0.00,5.61
3169,734.00,12.66,482.00,12.66,810.25,34.66,73.38,72.61,72.27,0.00,5.43
3172,796.00,12.66,544.00,12.65,810.23,34.44,73.42,72.61,72.27,0.00,5.27
3175,796.00,12.66,548.00,12.66,810.24,34.61,73.40,72.72,72.39,0.00,5.53
3178,738.00,12.66,484.00,12.66,810.26,35.35,73.38,72.61,72.39,0.00,6.06
3181,806.00,12.67,548.00,12.66,810.20,35.15,73.36,72.61,72.27,0.00,5.41
3184,790.00,12.67,548.00,12.66,810.27,35.02,73.31,72.61,72.27,0.00,5.65
3187,796.00,12.66,544.00,12.65,810.21,34.93,73.31,72.61,72.27,0.00,4.78
3190,728.00,12.66,488.00,12.66,810.24,35.03,73.27,72.61,72.39,0.00,4.99
3193,738.00,12.66,494.00,12.66,810.23,35.06,73.26,72.61,72.27,0.00,6.21
3196,800.00,12.66,558.00,12.66,810.33,35.20,73.24,72.61,72.27,0.00,5.36
3199,744.00,12.66,488.00,12.66,810.17,35.28,73.22,72.61,72.39,0.00,5.79
3202,734.00,12.66,494.00,12.66,810.32,34.90,73.20,72.61,72.39,0.00,6.05
3205,792.00,12.67,564.00,12.65,810.22,34.70,73.26,72.61,72.27,0.00,5.54
3208,800.00,12.66,558.00,12.66,810.28,34.29,73.35,72.61,72.27,0.00,5.27
3211,800.00,12.66,554.00,12.66,810.27,34.07,73.42,72.61,72.27,0.00,5.59
3214,800.00,12.66,558.00,12.66,810.20,35.10,73.42,72.61,72.27,0.00,5.76
3217,744.00,12.66,478.00,12.66,810.28,34.71,73.44,72.61,72.27,0.00,6.83
3220,740.00,12.67,484.00,12.66,810.23,34.40,73.45,72.61,72.27,0.00,5.93
3223,754.00,12.66,538.00,12.66,810.21,34.84,73.42,72.50,72.27,0.00,5.94
3226,796.00,12.66,550.00,12.66,810.28,34.61,73.44,72.61,72.39,0.00,6.02
3229,728.00,12.67,482.00,12.66,810.19,34.96,73.40,72.61,72.27,0.00,5.01
3232,796.00,12.66,544.00,12.66,810.23,34.90,73.40,72.61,72.27,0.00,6.96
3235,738.00,12.66,488.00,12.66,810.36,34.90,73.38,72.61,72.27,0.00,7.22
3238,748.00,12.66,488.00,12.66,810.16,34.64,73.40,72.61,72.27,0.00,7.34
3241,738.00,12.66,488.00,12.66,810.24,34.63,73.38,72.61,72.39,0.00,6.32
3244,728.00,12.66,498.00,12.66,810.27,34.55,73.36,72.61,72.27,0.00,6.69
3247,796.00,12.66,554.00,12.65,810.24,34.58,73.38,72.61,72.27,0.00,7.53
3250,796.00,12.66,564.00,12.65,810.25,34.51,73.38,72.61,72.27,0.00,6.32
3253,738.00,12.67,492.00,12.66,810.32,34.69,73.40,72.61,72.27,0.00,6.76
3256,750.00,12.66,484.00,12.66,810.23,34.07,73.44,72.61,72.39,0.00,6.20
3259,738.00,12.67,488.00,12.66,810.30,34.36,73.45,72.61,72.39,0.00,6.69
3262,724.00,12.66,478.00,12.66,810.29,34.24,73.49,72.61,72.27,0.00,4.48
3265,728.00,12.66,484.00,12.66,810.29,34.56,73.49,72.61,72.27,0.00,6.12
3268,796.00,12.66,544.00,12.66,810.43,34.68,73.49,72.61,72.27,0.00,5.37
3271,740.00,12.66,488.00,12.66,810.27,34.48,73.49,72.61,72.27,0.00,6.50
3274,800.00,12.66,548.00,12.66,810.26,34.54,73.47,72.50,72.27,0.00,5.79
3277,802.00,12.66,550.00,12.66,810.30,34.51,73.45,72.61,72.27,0.00,5.37
3280,796.00,12.66,548.00,12.66,810.21,34.83,73.45,72.61,72.27,0.00,5.18
3283,728.00,12.66,478.00,12.66,810.28,34.56,73.44,72.61,72.39,0.00,4.37
3286,734.00,12.66,494.00,12.66,810.26,34.85,73.40,72.61,72.39,0.00,5.35
3289,792.00,12.66,550.00,12.65,810.30,34.98,73.38,72.61,72.27,0.00,6.04
3292,744.00,12.66,494.00,12.66,810.21,35.07,73.36,72.61,72.39,0.00,5.37
3295,744.00,12.66,492.00,12.66,810.28,34.99,73.33,72.61,72.27,0.00,5.57
3298,800.00,12.66,558.00,12.66,810.29,34.94,73.31,72.61,72.27,0.00,6.16
3301,728.00,12.66,494.00,12.66,810.26,34.94,73.29,72.61,72.27,0.00,6.98
3304,728.00,12.66,492.00,12.66,810.32,35.10,73.27,72.61,72.27,0.00,6.36
3307,734.00,12.67,482.00,12.66,810.13,35.00,73.22,72.61,72.27,0.00,6.10
3310,738.00,12.67,482.00,12.66,810.25,35.21,73.22,72.50,72.27,0.00,5.95
3313,802.00,12.66,548.00,12.66,810.25,34.41,73.26,72.61,72.27,0.00,5.29
3316,810.00,12.66,554.00,12.66,810.24,34.43,73.31,72.61,72.39,0.00,5.53
3319,730.00,12.66,476.00,12.66,810.19,34.72,73.31,72.50,72.27,0.00,5.89
3322,790.00,12.66,544.00,12.65,810.23,35.04,73.27,72.61,72.27,0.00,5.97
3325,734.00,12.66,478.00,12.66,810.18,35.00,73.29,72.61,72.27,0.00,6.21
3328,734.00,12.66,478.00,12.66,810.26,34.72,73.29,72.50,72.27,0.00,6.36
3331,740.00,12.67,492.00,12.66,810.27,34.39,73.35,72.50,72.27,0.00,6.42
3334,744.00,12.67,482.00,12.66,810.31,34.64,73.36,72.50,72.27,0.00,5.68
3337,802.00,12.66,558.00,12.66,810.24,34.42,73.42,72.50,72.27,0.00,6.22
3340,796.00,12.66,554.00,12.66,810.26,34.66,73.42,72.61,72.27,0.00,4.60
3343,800.00,12.66,554.00,12.66,810.30,34.39,73.42,72.61,72.27,0.00,6.43
3346,724.00,12.66,488.00,12.66,810.23,33.99,73.49,72.50,72.27,0.00,5.36
3349,740.00,12.66,488.00,12.66,810.31,33.91,73.54,72.61,72.27,0.00,5.59
3352,806.00,12.66,550.00,12.66,810.26,34.24,73.58,72.50,72.27,0.00,5.78
3355,806.00,12.66,550.00,12.66,810.33,34.57,73.56,72.61,72.27,0.00,6.79
3358,730.00,12.66,488.00,12.66,810.25,34.10,73.56,72.50,72.27,0.00,5.76
3361,800.00,12.66,554.00,12.66,810.26,34.83,73.54,72.61,72.27,0.00,5.36
3364,792.00,12.66,548.00,12.66,810.24,34.39,73.53,72.61,72.27,0.00,5.78
3367,734.00,12.67,478.00,12.66,810.28,33.85,73.58,72.61,72.27,0.00,4.68
3370,740.00,12.66,478.00,12.66,810.26,34.13,73.62,72.61,72.27,0.00,5.95
3373,806.00,12.66,544.00,12.66,810.30,33.93,73.65,72.61,72.27,0.00,6.01
3376,734.00,12.66,484.00,12.66,810.31,34.27,73.65,72.50,72.27,0.00,5.03
3379,790.00,12.66,544.00,12.66,810.29,34.43,73.63,72.61,72.27,0.00,6.32
3382,734.00,12.66,488.00,12.66,810.16,34.36,73.63,72.61,72.27,0.00,5.43
3385,810.00,12.66,550.00,12.66,810.21,34.23,73.62,72.50,72.27,0.00,5.95
3388,800.00,12.66,560.00,12.66,810.35,34.62,73.60,72.50,72.27,0.00,6.45
3391,750.00,12.66,488.00,12.66,810.28,34.24,73.60,72.61,72.27,0.00,5.87
3394,738.00,12.66,548.00,12.66,810.24,34.44,73.58,72.50,72.27,0.00,5.32
3397,728.00,12.66,494.00,12.66,810.20,34.55,73.54,72.61,72.27,0.00,5.80
3400,792.00,12.66,560.00,12.66,810.19,34.32,73.53,72.61,72.27,0.00,6.24
3403,734.00,12.66,494.00,12.66,810.25,34.25,73.53,72.50,72.27,0.00,7.69
3406,796.00,12.66,560.00,12.66,810.14,34.23,73.53,72.50,72.27,0.00,7.61
3409,810.00,12.66,550.00,12.65,810.28,34.62,73.47,72.61,72.27,0.00,6.72
3412,734.00,12.66,492.00,12.66,810.20,34.60,73.49,72.50,72.27,0.00,6.21
3415,802.00,12.66,548.00,12.65,810.19,34.61,73.45,72.50,72.39,0.00,6.18
3418,734.00,12.66,478.00,12.66,810.21,34.45,73.45,72.61,72.27,0.00,6.33
3421,796.00,12.66,544.00,12.65,810.20,34.44,73.42,72.61,72.27,0.00,6.62
3424,792.00,12.66,550.00,12.66,810.17,34.84,73.42,72.61,72.27,0.00,6.34
3427,800.00,12.66,544.00,12.65,810.25,34.80,73.40,72.61,72.27,0.00,5.78
3430,800.00,12.66,550.00,12.65,810.26,34.98,73.35,72.61,72.27,0.00,6.26
3433,744.00,12.66,484.00,12.66,810.22,34.69,73.36,72.61,72.16,0.00,6.41
3436,802.00,12.66,554.00,12.66,810.19,34.77,73.35,72.50,72.27,0.00,6.55
3439,738.00,12.66,478.00,12.66,810.25,34.79,73.31,72.61,72.27,0.00,6.61
3442,730.00,12.66,488.00,12.66,810.22,34.75,73.29,72.61,72.27,0.00,6.19
3445,730.00,12.66,488.00,12.66,810.29,34.56,73.31,72.61,72.27,0.00,5.38
3448,740.00,12.66,494.00,12.66,810.20,35.00,73.27,72.50,72.27,0.00,5.77
3451,734.00,12.67,488.00,12.66,810.23,34.83,73.27,72.50,72.27,0.00,5.59
3454,744.00,12.66,498.00,12.66,810.21,34.58,73.26,72.61,72.27,0.00,6.39
3457,738.00,12.66,494.00,12.66,810.23,34.78,73.27,72.61,72.39,0.00,6.43
3460,738.00,12.66,494.00,12.66,810.23,34.55,73.29,72.50,72.27,0.00,5.85
3463,790.00,12.66,558.00,12.66,810.26,34.58,73.29,72.61,72.39,0.00,4.78
3466,738.00,12.66,482.00,12.66,810.39,34.49,73.31,72.61,72.27,0.00,4.63
3469,744.00,12.66,484.00,12.66,810.36,34.37,73.36,72.61,72.27,0.00,4.52
3472,738.00,12.66,478.00,12.66,810.28,34.02,73.40,72.61,72.39,0.00,3.95
3475,738.00,12.66,484.00,12.66,810.30,34.18,73.47,72.61,72.27,0.00,4.58
3478,728.00,12.66,484.00,12.66,810.32,34.37,73.49,72.61,72.27,0.00,4.53
3481,792.00,12.66,554.00,12.66,810.26,34.43,73.47,72.61,72.27,0.00,5.52
3484,802.00,12.66,544.00,12.66,810.27,34.57,73.47,72.61,72.27,0.00,5.54
3487,730.00,12.66,478.00,12.66,810.19,34.51,73.45,72.50,72.27,0.00,5.75
3490,738.00,12.66,484.00,12.66,810.19,34.61,73.45,72.61,72.27,0.00,5.55
3493,744.00,12.67,478.00,12.66,810.25,34.75,73.42,72.61,72.27,0.00,5.83
3496,748.00,12.66,482.00,12.66,810.24,34.40,73.44,72.50,72.27,0.00,5.72
3499,740.00,12.66,492.00,12.66,810.23,34.08,73.45,72.50,72.27,0.00,5.07
3502,738.00,12.66,488.00,12.66,810.26,33.91,73.51,72.61,72.27,0.00,5.55
3505,730.00,12.66,492.00,12.66,810.26,33.95,73.56,72.61,72.27,0.00,5.47
3508,730.00,12.66,494.00,12.66,810.20,34.65,73.54,72.61,72.27,0.00,6.20
3511,738.00,12.66,494.00,12.66,810.19,34.50,73.53,72.61,72.27,0.00,6.21
3514,806.00,12.66,560.00,12.66,810.15,34.64,73.53,72.61,72.27,0.00,6.25
3517,796.00,12.66,558.00,12.66,810.21,34.70,73.49,72.61,72.27,0.00,6.41
3520,728.00,12.66,488.00,12.66,810.29,34.18,73.49,72.50,72.27,0.00,5.76
3523,730.00,12.66,482.00,12.66,810.21,34.82,73.45,72.61,72.27,0.00,6.88
3526,724.00,12.66,484.00,12.66,810.23,34.88,73.40,72.61,72.27,0.00,5.98
3529,800.00,12.66,550.00,12.66,810.16,34.53,73.38,72.61,72.27,0.00,5.80
3532,744.00,12.66,482.00,12.66,810.29,34.68,73.36,72.61,72.27,0.00,5.92
