# Time(s), Power(mW)[0x40], Voltage[0x40], Power(mW)[0x41], Voltage[0x41], DS18 Temp(F)[Main], DS18 Temp(F)[Batt], Light (%), Wind Speed
33239,730.00,12.75,484.00,12.74,54.95,50.67,0.00,1.03
33242,792.00,12.74,544.00,12.74,54.95,50.67,0.00,1.00
33245,790.00,12.75,550.00,12.74,54.95,50.79,0.00,1.00
33248,728.00,12.75,478.00,12.74,54.84,50.79,0.00,0.93
33251,796.00,12.74,550.00,12.74,54.95,50.79,0.00,0.91
33254,730.00,12.75,482.00,12.74,54.84,50.79,0.00,1.03
33257,790.00,12.74,548.00,12.74,54.95,50.79,0.00,1.00
33260,720.00,12.75,482.00,12.74,54.84,50.79,0.00,0.94
33263,790.00,12.75,478.00,12.74,54.84,50.79,0.00,1.01
33266,800.00,12.74,544.00,12.74,54.84,50.79,0.00,1.01
33269,724.00,12.75,478.00,12.74,54.95,50.90,0.00,1.03
33272,786.00,12.75,544.00,12.74,54.84,50.90,0.00,1.01
33275,734.00,12.75,472.00,12.74,54.84,50.79,0.00,0.93
33278,800.00,12.74,548.00,12.74,54.84,50.79,0.00,0.91
33281,720.00,12.74,476.00,12.74,54.95,50.79,0.00,0.93
33284,790.00,12.74,540.00,12.74,54.84,50.79,0.00,0.91
33287,730.00,12.75,476.00,12.74,54.84,50.79,0.00,0.91
33290,734.00,12.75,476.00,12.74,54.84,50.79,0.00,0.83
33293,724.00,12.75,478.00,12.74,54.84,50.79,0.00,0.83
33296,724.00,12.75,482.00,12.74,54.95,50.79,0.00,0.83
33299,730.00,12.75,492.00,12.74,54.84,50.79,0.00,0.73
33302,730.00,12.74,484.00,12.74,54.84,50.79,0.00,0.70
33305,790.00,12.75,544.00,12.74,54.95,50.79,0.00,0.70
33308,796.00,12.74,540.00,12.74,54.84,50.79,0.00,0.71
33311,792.00,12.74,550.00,12.74,54.84,50.79,0.00,0.80
33314,728.00,12.74,478.00,12.74,54.84,50.79,0.00,0.81
33317,786.00,12.74,540.00,12.74,54.95,50.79,0.00,0.70
33320,796.00,12.75,540.00,12.74,54.84,50.79,0.00,0.70
33323,730.00,12.74,476.00,12.74,54.84,50.79,0.00,0.64
33326,730.00,12.74,476.00,12.74,54.84,50.79,0.00,0.60
33329,786.00,12.74,544.00,12.74,54.84,50.79,0.00,0.60
33332,734.00,12.75,472.00,12.74,54.84,50.79,0.00,0.63
33335,800.00,12.74,544.00,12.74,54.84,50.79,0.00,0.60
33338,730.00,12.75,476.00,12.74,54.72,50.79,0.00,0.60
33341,792.00,12.74,544.00,12.74,54.84,50.79,0.00,0.60
33344,728.00,12.74,482.00,12.74,54.84,50.79,0.00,0.72
33347,730.00,12.74,482.00,12.74,54.72,50.79,0.00,0.73
33350,724.00,12.74,482.00,12.74,54.84,50.79,0.00,0.76
33353,734.00,12.74,484.00,12.74,54.84,50.79,0.00,0.83
33356,792.00,12.75,544.00,12.74,54.84,50.79,0.00,0.91
33359,728.00,12.75,476.00,12.74,54.84,50.79,0.00,0.91
33362,790.00,12.74,540.00,12.74,54.84,50.79,0.00,1.00
33365,728.00,12.75,478.00,12.74,54.95,50.90,0.00,0.91
33368,748.00,12.75,476.00,12.74,54.95,50.90,0.00,0.81
33371,728.00,12.75,476.00,12.74,55.06,50.79,0.00,0.83
33374,718.00,12.75,476.00,12.74,55.06,50.79,0.00,0.84
33377,734.00,12.75,478.00,12.74,55.06,50.79,0.00,0.84
33380,728.00,12.75,482.00,12.74,55.17,50.79,0.00,0.83
33383,792.00,12.74,544.00,12.74,55.06,50.79,0.00,0.83
33386,790.00,12.74,544.00,12.74,55.06,50.79,0.00,0.91
33389,740.00,12.75,482.00,12.74,55.06,50.90,0.00,0.93
33392,790.00,12.74,548.00,12.74,55.17,50.79,0.00,0.91
33395,784.00,12.74,550.00,12.74,55.17,50.79,0.00,0.81
33398,734.00,12.75,476.00,12.74,55.29,50.79,0.00,0.81
33401,800.00,12.74,540.00,12.74,55.29,50.79,0.00,0.70
33404,720.00,12.75,482.00,12.74,55.29,50.90,0.00,0.63
33407,790.00,12.74,540.00,12.74,55.29,50.79,0.00,0.60
33410,728.00,12.75,472.00,12.74,55.29,50.90,0.00,0.63
33413,728.00,12.74,478.00,12.74,55.40,50.90,0.00,0.60
33416,792.00,12.74,540.00,12.74,55.40,50.79,0.00,0.70
33419,796.00,12.74,538.00,12.74,55.40,50.79,0.00,0.73
33422,792.00,12.75,544.00,12.74,55.40,50.79,0.00,0.73
33425,730.00,12.75,478.00,12.74,55.40,50.79,0.00,0.73
33428,724.00,12.75,482.00,12.74,55.40,50.79,0.00,0.81
33431,738.00,12.75,484.00,12.74,55.51,50.79,0.00,0.76
33434,730.00,12.75,482.00,12.74,55.40,50.79,0.00,0.79
33437,724.00,12.74,476.00,12.74,55.40,50.79,0.00,0.83
33440,730.00,12.75,472.00,12.74,55.51,50.79,0.00,0.84
33443,730.00,12.75,482.00,12.74,55.51,50.79,0.00,0.83
33446,796.00,12.74,534.00,12.73,55.51,50.79,0.00,0.80
33449,792.00,12.75,544.00,12.74,55.40,50.90,0.00,0.91
33452,730.00,12.75,478.00,12.74,55.51,50.90,0.00,0.93
33455,796.00,12.74,544.00,12.74,55.51,50.90,0.00,0.91
33458,728.00,12.75,484.00,12.74,55.40,50.79,0.00,0.93
33461,724.00,12.74,482.00,12.74,55.51,50.79,0.00,0.84
33464,796.00,12.74,540.00,12.74,55.51,50.79,0.00,0.80
33467,792.00,12.74,538.00,12.74,55.40,50.90,0.00,0.73
33470,720.00,12.75,472.00,12.74,55.51,50.79,0.00,0.65
33473,728.00,12.75,478.00,12.74,55.51,50.79,0.00,0.60
33476,796.00,12.74,544.00,12.74,55.51,50.79,0.00,0.60
33479,728.00,12.75,476.00,12.74,55.40,50.90,0.00,0.72
33482,730.00,12.75,482.00,12.74,55.40,50.67,0.00,0.60
33485,796.00,12.74,548.00,12.74,55.40,50.90,0.00,0.70
33488,790.00,12.74,550.00,12.74,55.40,50.90,0.00,0.73
33491,730.00,12.74,478.00,12.74,55.40,50.90,0.00,0.73
33494,730.00,12.74,476.00,12.74,55.40,50.79,0.00,0.71
33497,792.00,12.74,538.00,12.74,55.40,50.79,0.00,0.71
33500,790.00,12.74,538.00,12.74,55.40,50.90,0.00,0.70
33503,790.00,12.74,538.00,12.74,55.40,50.79,0.00,0.71
33506,790.00,12.74,544.00,12.74,55.29,50.79,0.00,0.80
33509,790.00,12.74,544.00,12.74,55.29,50.79,0.00,0.81
33512,790.00,12.74,544.00,12.74,55.29,50.79,0.00,0.71
33515,792.00,12.74,544.00,12.74,55.29,50.79,0.00,0.70
33518,792.00,12.74,548.00,12.74,55.29,50.90,0.00,0.80
33521,792.00,12.74,544.00,12.74,55.40,50.90,0.00,0.81
33524,730.00,12.74,478.00,12.74,55.29,50.79,0.00,0.80
33527,730.00,12.75,472.00,12.74,55.29,50.90,0.00,0.84
33530,724.00,12.74,472.00,12.74,55.17,50.90,0.00,0.84
33533,786.00,12.74,540.00,12.74,55.17,50.90,0.00,0.81
33536,796.00,12.74,554.00,12.74,55.17,50.79,0.00,0.80
33539,728.00,12.74,484.00,12.74,55.17,50.79,0.00,0.81
33542,724.00,12.74,492.00,12.74,55.17,50.90,0.00,0.80
33545,730.00,12.74,482.00,12.74,55.17,50.90,0.00,0.81
33548,730.00,12.75,482.00,12.74,55.17,50.90,0.00,0.83
33551,728.00,12.75,476.00,12.74,55.17,50.90,0.00,0.83
33554,796.00,12.74,544.00,12.74,55.17,50.79,0.00,0.81
33557,802.00,12.74,538.00,12.74,55.17,50.79,0.00,0.80
33560,728.00,12.74,478.00,12.74,55.06,50.79,0.00,0.80
33563,724.00,12.75,484.00,12.74,55.06,50.79,0.00,0.80
33566,734.00,12.74,482.00,12.74,55.06,50.90,0.00,0.80
33569,730.00,12.75,482.00,12.74,55.06,50.90,0.00,0.70
33572,728.00,12.74,482.00,12.74,54.95,50.90,0.00,0.70
33575,796.00,12.74,538.00,12.74,55.06,50.90,0.00,0.70
33578,796.00,12.74,538.00,12.74,55.06,50.90,0.00,0.73
33581,790.00,12.74,538.00,12.74,55.06,50.90,0.00,0.73
33584,786.00,12.74,538.00,12.74,55.06,50.79,0.00,0.81
33587,792.00,12.74,544.00,12.74,54.95,50.90,0.00,0.81
33590,728.00,12.75,482.00,12.74,54.84,50.79,0.00,0.81
33593,728.00,12.74,488.00,12.74,54.95,50.79,0.00,0.84
33596,734.00,12.74,482.00,12.74,54.95,50.90,0.00,0.83
33599,724.00,12.74,484.00,12.74,54.84,50.79,0.00,0.83
33602,724.00,12.75,476.00,12.74,54.84,50.79,0.00,0.83
33605,800.00,12.74,540.00,12.74,54.84,50.79,0.00,0.81
33608,790.00,12.75,540.00,12.74,54.84,50.79,0.00,0.81
33611,728.00,12.74,476.00,12.74,54.84,50.90,0.00,0.84
33614,734.00,12.74,478.00,12.74,54.72,50.90,0.00,0.93
33617,734.00,12.74,482.00,12.74,54.84,50.90,0.00,0.91
33620,724.00,12.75,484.00,12.74,54.84,50.79,0.00,0.94
33623,800.00,12.74,540.00,12.74,54.84,50.90,0.00,0.81
33626,796.00,12.74,538.00,12.73,54.84,50.79,0.00,0.80
33629,796.00,12.74,538.00,12.74,54.84,50.79,0.00,0.80
33632,802.00,12.74,544.00,12.74,54.95,50.90,0.00,0.80
33635,796.00,12.74,538.00,12.74,54.84,50.79,0.00,0.70
33638,792.00,12.74,544.00,12.74,54.84,50.90,0.00,0.73
33641,724.00,12.74,478.00,12.74,54.95,50.90,0.00,0.71
33644,792.00,12.74,550.00,12.74,54.84,50.79,0.00,0.60
33647,728.00,12.74,478.00,12.74,54.84,50.79,0.00,0.63
33650,792.00,12.74,548.00,12.74,54.84,50.90,0.00,0.60
33653,734.00,12.75,476.00,12.74,54.84,50.79,0.00,0.63
33656,734.00,12.74,472.00,12.74,54.95,50.79,0.00,0.60
33659,792.00,12.74,538.00,12.74,54.95,50.90,0.00,0.63
33662,724.00,12.74,482.00,12.74,54.95,50.79,0.00,0.72
33665,738.00,12.74,482.00,12.74,54.95,50.79,0.00,0.70
33668,790.00,12.74,548.00,12.74,55.06,50.79,0.00,0.71
33671,796.00,12.74,548.00,12.73,55.06,50.79,0.00,0.71
33674,796.00,12.74,538.00,12.74,55.06,50.79,0.00,0.73
33677,724.00,12.74,476.00,12.74,55.06,50.79,0.00,0.73
33680,730.00,12.74,468.00,12.74,55.06,50.90,0.00,0.82
33683,730.00,12.74,482.00,12.74,55.06,50.90,0.00,0.84
33686,728.00,12.75,488.00,12.74,55.06,50.79,0.00,0.73
33689,724.00,12.74,478.00,12.74,55.06,50.90,0.00,0.82
33692,734.00,12.74,476.00,12.74,55.06,50.79,0.00,0.83
33695,734.00,12.74,472.00,12.74,55.06,50.90,0.00,0.83
33698,720.00,12.74,476.00,12.74,55.06,50.79,0.00,0.83
33701,734.00,12.74,472.00,12.74,55.06,50.79,0.00,0.73
33704,730.00,12.74,476.00,12.74,54.95,50.90,0.00,0.73
33707,724.00,12.75,476.00,12.74,55.06,50.90,0.00,0.83
33710,728.00,12.74,478.00,12.74,54.95,50.79,0.00,0.84
33713,734.00,12.74,478.00,12.74,55.06,50.79,0.00,0.73
33716,724.00,12.74,482.00,12.74,55.06,50.90,0.00,0.73
33719,728.00,12.74,478.00,12.74,55.06,50.90,0.00,0.70
33722,728.00,12.74,482.00,12.74,54.95,50.79,0.00,0.81
33725,730.00,12.75,476.00,12.74,54.95,50.79,0.00,0.94
33728,728.00,12.74,478.00,12.74,54.95,50.90,0.00,1.00
33731,800.00,12.74,548.00,12.74,54.95,50.79,0.00,0.94
33734,790.00,12.74,544.00,12.74,54.95,50.79,0.00,0.91
33737,734.00,12.74,476.00,12.74,54.95,50.79,0.00,0.81
33740,730.00,12.75,472.00,12.74,54.95,50.79,0.00,0.81
33743,730.00,12.74,476.00,12.74,54.95,50.79,0.00,0.70
33746,730.00,12.75,468.00,12.74,54.95,50.90,0.00,0.83
33749,806.00,12.74,544.00,12.74,54.95,50.79,0.00,0.91
33752,724.00,12.74,482.00,12.74,54.84,50.79,0.00,0.91
33755,730.00,12.74,482.00,12.74,54.95,50.79,0.00,0.93
33758,734.00,12.74,478.00,12.74,54.95,50.79,0.00,1.03
33761,792.00,12.74,540.00,12.73,54.95,50.90,0.00,1.00
33764,724.00,12.74,476.00,12.74,54.95,50.79,0.00,0.94
33767,792.00,12.74,538.00,12.74,54.95,50.79,0.00,0.91
33770,786.00,12.74,540.00,12.74,54.95,50.79,0.00,1.00
33773,728.00,12.74,476.00,12.74,54.95,50.90,0.00,1.03
33776,730.00,12.74,482.00,12.74,54.95,50.79,0.00,1.13
33779,730.00,12.75,482.00,12.74,54.95,50.79,0.00,1.24
33782,730.00,12.74,476.00,12.74,54.95,50.90,0.00,1.13
33785,734.00,12.74,476.00,12.74,55.06,50.79,0.00,1.11
33788,724.00,12.74,478.00,12.74,55.06,50.90,0.00,1.04
33791,724.00,12.74,476.00,12.74,55.06,50.90,0.00,1.03
33794,728.00,12.74,484.00,12.74,54.95,50.90,0.00,1.11
33797,792.00,12.74,548.00,12.73,54.95,50.90,0.00,1.00
33800,786.00,12.74,548.00,12.74,54.95,50.90,0.00,1.00
33803,738.00,12.74,472.00,12.74,54.95,50.90,0.00,1.03
33806,724.00,12.74,476.00,12.74,54.95,50.90,0.00,1.03
33809,728.00,12.74,476.00,12.74,55.06,50.90,0.00,1.13
33812,730.00,12.74,482.00,12.74,54.95,50.90,0.00,1.20
33815,730.00,12.74,478.00,12.74,55.06,50.90,0.00,1.24
33818,786.00,12.74,548.00,12.73,54.95,50.79,0.00,1.21
33821,734.00,12.74,476.00,12.74,55.06,50.90,0.00,1.24
33824,730.00,12.74,478.00,12.74,55.06,50.90,0.00,1.15
33827,728.00,12.74,476.00,12.74,55.06,50.79,0.00,1.13
33830,724.00,12.74,476.00,12.74,55.06,50.90,0.00,1.13
33833,730.00,12.74,478.00,12.74,55.06,50.90,0.00,1.13
33836,724.00,12.74,478.00,12.74,55.06,50.90,0.00,1.13
33839,734.00,12.74,478.00,12.74,55.17,50.79,0.00,1.13
33842,730.00,12.74,476.00,12.74,55.06,50.79,0.00,1.13
33845,724.00,12.74,472.00,12.74,55.06,50.79,0.00,1.30
33848,734.00,12.74,476.00,12.74,55.17,50.79,0.00,1.50
33851,730.00,12.74,476.00,12.74,55.17,50.79,0.00,1.36
33854,786.00,12.74,548.00,12.73,55.29,50.79,0.00,1.31
33857,796.00,12.74,544.00,12.74,55.17,50.79,0.00,1.11
33860,730.00,12.74,484.00,12.74,55.29,50.79,0.00,0.94
33863,790.00,12.74,538.00,12.74,55.17,50.79,0.00,0.83
33866,792.00,12.74,538.00,12.74,55.17,50.79,0.00,0.80
33869,796.00,12.74,540.00,12.74,55.17,50.90,0.00,0.73
33872,728.00,12.74,476.00,12.74,55.17,50.79,0.00,0.73
33875,730.00,12.74,484.00,12.74,55.17,50.79,0.00,0.73
33878,730.00,12.74,478.00,12.74,55.06,50.79,0.00,0.60
33881,790.00,12.74,544.00,12.74,55.17,50.79,0.00,0.63
33884,730.00,12.75,476.00,12.74,55.06,50.79,0.00,0.63
33887,802.00,12.74,538.00,12.74,55.17,50.79,0.00,0.60
33890,792.00,12.74,538.00,12.73,55.17,50.90,0.00,0.72
33893,734.00,12.74,478.00,12.74,55.29,50.79,0.00,0.63
33896,800.00,12.74,544.00,12.73,55.29,50.79,0.00,0.60
33899,730.00,12.74,478.00,12.74,55.40,50.79,0.00,0.63
33902,728.00,12.74,478.00,12.74,55.40,50.79,0.00,0.60
33905,790.00,12.74,538.00,12.74,55.29,50.79,0.00,0.63
33908,724.00,12.74,468.00,12.74,55.40,50.67,0.00,0.60
33911,802.00,12.74,544.00,12.74,55.40,50.79,0.00,0.71
33914,790.00,12.74,544.00,12.74,55.40,50.79,0.00,0.72
33917,730.00,12.74,478.00,12.74,55.40,50.79,0.00,0.60
33920,802.00,12.74,540.00,12.74,55.40,50.90,0.00,0.60
33923,730.00,12.74,478.00,12.74,55.40,50.79,0.00,0.63
33926,790.00,12.74,540.00,12.73,55.40,50.79,0.00,0.60
33929,730.00,12.74,468.00,12.74,55.40,50.79,0.00,0.51
33932,724.00,12.74,476.00,12.74,55.40,50.79,0.00,0.53
33935,790.00,12.74,550.00,12.74,55.40,50.79,0.00,0.53
33938,792.00,12.74,550.00,12.74,55.29,50.79,0.00,0.51
33941,730.00,12.74,476.00,12.74,55.29,50.79,0.00,0.51
33944,790.00,12.74,544.00,12.74,55.17,50.79,0.00,0.63
33947,800.00,12.74,538.00,12.73,55.29,50.79,0.00,0.51
33950,718.00,12.74,478.00,12.74,55.17,50.79,0.00,0.51
33953,724.00,12.74,478.00,12.74,55.17,50.79,0.00,0.41
33956,734.00,12.74,482.00,12.74,55.17,50.79,0.00,0.41
33959,724.00,12.74,478.00,12.74,55.17,50.79,0.00,0.53
33962,792.00,12.74,534.00,12.74,55.17,50.79,0.00,0.53
33965,738.00,12.74,478.00,12.74,55.06,50.79,0.00,0.51
33968,728.00,12.74,478.00,12.74,55.17,50.79,0.00,0.62
33971,792.00,12.74,548.00,12.73,55.17,50.79,0.00,0.60
33974,730.00,12.74,484.00,12.74,55.06,50.79,0.00,0.63
33977,724.00,12.74,482.00,12.74,55.06,50.79,0.00,0.60
33980,796.00,12.74,544.00,12.73,54.95,50.79,0.00,0.71
33983,800.00,12.74,534.00,12.73,55.06,50.79,0.00,0.70
33986,786.00,12.74,530.00,12.74,54.95,50.79,0.00,0.80
33989,796.00,12.74,540.00,12.74,54.84,50.79,0.00,0.71
33992,730.00,12.74,482.00,12.74,54.84,50.67,0.00,0.73
33995,728.00,12.74,482.00,12.74,54.84,50.79,0.00,0.83
33998,792.00,12.74,540.00,12.74,54.72,50.67,0.00,0.91
34001,728.00,12.74,482.00,12.74,54.72,50.79,0.00,1.03
34004,724.00,12.74,472.00,12.74,54.72,50.67,0.00,1.03
34007,800.00,12.74,538.00,12.74,54.72,50.67,0.00,1.00
34010,792.00,12.74,544.00,12.74,54.72,50.79,0.00,1.11
34013,780.00,12.74,550.00,12.73,54.61,50.79,0.00,1.11
34016,800.00,12.74,550.00,12.73,54.72,50.90,0.00,1.11
34019,796.00,12.74,544.00,12.73,54.72,50.79,0.00,1.11
34022,792.00,12.74,540.00,12.73,54.72,50.79,0.00,1.11
34025,728.00,12.74,478.00,12.74,54.84,50.79,0.00,1.03
34028,730.00,12.74,478.00,12.74,54.84,50.79,0.00,1.08
34031,728.00,12.74,478.00,12.73,54.84,50.79,0.00,1.13
34034,734.00,12.74,478.00,12.73,54.84,50.79,0.00,1.11
34037,800.00,12.74,540.00,12.74,54.84,50.79,0.00,0.91
34040,790.00,12.74,538.00,12.73,54.84,50.79,0.00,0.81
34043,730.00,12.74,472.00,12.74,54.84,50.79,0.00,0.91
34046,792.00,12.74,544.00,12.73,54.84,50.67,0.00,0.91
34049,728.00,12.74,482.00,12.73,54.84,50.79,0.00,0.91
34052,792.00,12.74,548.00,12.74,54.84,50.79,0.00,0.91
34055,734.00,12.74,476.00,12.74,54.84,50.79,0.00,0.91
34058,728.00,12.74,476.00,12.74,54.95,50.79,0.00,0.83
34061,730.00,12.74,478.00,12.74,55.06,50.79,0.00,0.84
34064,802.00,12.74,540.00,12.73,54.95,50.67,0.00,0.91
34067,796.00,12.74,554.00,12.74,54.95,50.79,0.00,1.11
34070,792.00,12.74,548.00,12.73,54.95,50.79,0.00,1.11
34073,792.00,12.74,540.00,12.73,55.06,50.79,0.00,1.11
34076,790.00,12.74,538.00,12.73,55.06,50.79,0.00,1.11
34079,792.00,12.74,540.00,12.73,54.95,50.79,0.00,1.11
34082,796.00,12.74,540.00,12.73,54.95,50.79,0.00,1.21
34085,796.00,12.74,544.00,12.73,54.95,50.79,0.00,1.11
34088,728.00,12.74,478.00,12.74,54.95,50.79,0.00,1.24
34091,734.00,12.74,478.00,12.74,54.95,50.79,0.00,1.15
34094,724.00,12.74,476.00,12.74,54.95,50.79,0.00,1.13
34097,728.00,12.74,476.00,12.74,54.95,50.79,0.00,1.06
34100,796.00,12.74,540.00,12.73,54.84,50.67,0.00,1.00
34103,720.00,12.74,476.00,12.74,54.95,50.79,0.00,0.93
34106,796.00,12.74,544.00,12.73,54.95,50.67,0.00,0.91
34109,738.00,12.74,482.00,12.74,54.95,50.79,0.00,0.94
34112,790.00,12.74,544.00,12.73,54.95,50.67,0.00,1.00
34115,728.00,12.74,476.00,12.74,54.95,50.67,0.00,0.93
34118,796.00,12.74,538.00,12.73,54.95,50.67,0.00,0.91
34121,724.00,12.74,478.00,12.74,54.95,50.67,0.00,0.94
34124,724.00,12.74,478.00,12.74,55.06,50.67,0.00,0.84
34127,792.00,12.74,558.00,12.74,55.06,50.67,0.00,0.84
34131,790.00,12.74,540.00,12.74,54.95,50.67,0.00,0.80
34134,802.00,12.74,540.00,12.73,55.06,50.67,0.00,0.80
34137,734.00,12.74,482.00,12.74,55.06,50.67,0.00,0.81
34140,728.00,12.74,478.00,12.74,55.06,50.67,0.00,0.83
34143,730.00,12.74,476.00,12.74,55.06,50.67,0.00,0.83
34146,730.00,12.74,478.00,12.74,54.95,50.67,0.00,0.83
34149,724.00,12.74,488.00,12.73,55.06,50.67,0.00,0.73
34152,730.00,12.74,478.00,12.73,55.06,50.79,0.00,0.70
34155,728.00,12.74,478.00,12.74,54.95,50.67,0.00,0.70
34158,728.00,12.74,472.00,12.74,54.95,50.67,0.00,0.81
34161,738.00,12.74,476.00,12.74,54.84,50.67,0.00,0.83
34164,796.00,12.74,544.00,12.73,54.95,50.67,0.00,0.91
34167,786.00,12.74,544.00,12.73,54.95,50.56,0.00,0.91
34170,734.00,12.74,476.00,12.74,54.84,50.67,0.00,0.94
34173,796.00,12.74,538.00,12.73,54.95,50.67,0.00,0.91
34176,724.00,12.74,472.00,12.74,54.95,50.79,0.00,0.94
34179,796.00,12.74,538.00,12.74,54.95,50.67,0.00,0.91
34182,730.00,12.74,482.00,12.74,54.95,50.67,0.00,0.93
34185,792.00,12.74,540.00,12.73,54.95,50.67,0.00,0.91
34188,734.00,12.74,476.00,12.74,54.95,50.67,0.00,0.91
34191,730.00,12.74,476.00,12.73,54.95,50.67,0.00,0.93
34194,786.00,12.74,538.00,12.73,55.06,50.67,0.00,0.91
34197,730.00,12.74,472.00,12.74,54.95,50.67,0.00,0.93
34200,790.00,12.74,544.00,12.73,55.06,50.67,0.00,1.00
34203,728.00,12.74,482.00,12.73,55.06,50.67,0.00,1.03
34206,740.00,12.74,478.00,12.74,55.17,50.67,0.00,1.13
34209,730.00,12.74,478.00,12.73,55.06,50.67,0.00,1.03
34212,796.00,12.74,534.00,12.74,55.17,50.67,0.00,1.00
34215,730.00,12.74,478.00,12.73,55.06,50.67,0.00,1.03
34218,728.00,12.74,482.00,12.74,54.95,50.67,0.00,0.91
34221,724.00,12.74,482.00,12.74,55.06,50.67,0.00,0.93
34224,802.00,12.74,544.00,12.73,55.06,50.67,0.00,0.91
34227,784.00,12.74,544.00,12.74,55.06,50.67,0.00,0.81
34230,730.00,12.74,476.00,12.74,54.95,50.67,0.00,0.83
34233,738.00,12.74,478.00,12.74,55.06,50.56,0.00,0.83
34236,792.00,12.74,538.00,12.73,55.06,50.56,0.00,0.91
34239,734.00,12.74,482.00,12.74,55.06,50.56,0.00,0.97
34242,796.00,12.74,548.00,12.73,55.06,50.56,0.00,1.00
34245,724.00,12.74,478.00,12.74,55.06,50.67,0.00,1.03
34248,728.00,12.74,476.00,12.74,55.06,50.56,0.00,1.03
34251,802.00,12.74,534.00,12.73,55.06,50.67,0.00,1.00
34254,728.00,12.74,472.00,12.74,55.06,50.67,0.00,1.03
34257,734.00,12.74,484.00,12.74,55.06,50.67,0.00,1.03
34260,800.00,12.74,554.00,12.73,54.95,50.67,0.00,1.00
34263,790.00,12.74,540.00,12.73,54.95,50.56,0.00,1.11
34266,792.00,12.74,540.00,12.73,54.95,50.56,0.00,1.10
34269,796.00,12.74,540.00,12.73,54.84,50.56,0.00,1.11
34272,730.00,12.74,472.00,12.73,55.06,50.56,0.00,1.14
34275,728.00,12.74,482.00,12.73,54.95,50.56,0.00,1.24
34278,740.00,12.74,484.00,12.74,55.06,50.67,0.00,1.21
34281,728.00,12.73,488.00,12.73,55.06,50.67,0.00,1.11
34284,730.00,12.74,478.00,12.73,55.06,50.67,0.00,1.04
34287,728.00,12.74,476.00,12.74,55.06,50.67,0.00,1.03
34290,790.00,12.74,540.00,12.73,55.06,50.67,0.00,1.00
34293,796.00,12.74,540.00,12.73,55.17,50.67,0.00,1.10
34296,790.00,12.74,548.00,12.73,55.29,50.67,0.00,1.01
34299,728.00,12.74,482.00,12.73,55.29,50.56,0.00,1.03
34302,790.00,12.74,544.00,12.74,55.29,50.67,0.00,1.00
34305,734.00,12.74,478.00,12.73,55.29,50.67,0.00,0.94
34308,796.00,12.74,548.00,12.73,55.29,50.67,0.00,0.91
34311,792.00,12.73,538.00,12.73,55.29,50.67,0.00,0.81
34314,730.00,12.74,476.00,12.73,55.29,50.67,0.00,0.81
34317,724.00,12.74,484.00,12.73,55.29,50.67,0.00,0.80
34320,730.00,12.74,488.00,12.74,55.17,50.67,0.00,0.70
34323,792.00,12.74,544.00,12.73,55.17,50.67,0.00,0.71
34326,786.00,12.74,550.00,12.73,55.17,50.56,0.00,0.63
34329,730.00,12.74,476.00,12.73,55.17,50.67,0.00,0.60
34332,796.00,12.73,540.00,12.73,55.17,50.56,0.00,0.63
34335,790.00,12.74,544.00,12.74,55.17,50.67,0.00,0.51
34338,728.00,12.74,484.00,12.74,55.17,50.56,0.00,0.50
34341,728.00,12.74,478.00,12.73,55.17,50.67,0.00,0.41
34344,724.00,12.74,478.00,12.73,55.29,50.67,0.00,0.41
34347,728.00,12.74,476.00,12.74,55.17,50.67,0.00,0.41
34350,724.00,12.74,472.00,12.73,55.17,50.56,0.00,0.40
34353,792.00,12.74,540.00,12.73,55.17,50.67,0.00,0.41
34356,792.00,12.74,540.00,12.73,55.17,50.67,0.00,0.43
34359,728.00,12.74,478.00,12.74,55.06,50.56,0.00,0.35
34362,728.00,12.74,478.00,12.73,55.17,50.67,0.00,0.30
34365,792.00,12.74,538.00,12.73,55.17,50.67,0.00,0.23
34368,790.00,12.74,538.00,12.73,55.17,50.56,0.00,0.20
34371,728.00,12.74,482.00,12.74,55.17,50.56,0.00,0.10
34374,790.00,12.74,544.00,12.73,55.17,50.56,0.00,0.13
34377,734.00,12.74,482.00,12.74,55.17,50.67,0.00,0.10
34380,792.00,12.74,548.00,12.73,55.06,50.67,0.00,0.20
34383,800.00,12.74,540.00,12.73,55.06,50.56,0.00,0.33
34386,792.00,12.74,544.00,12.73,55.17,50.67,0.00,0.43
34389,786.00,12.73,534.00,12.74,55.17,50.56,0.00,0.43
34392,802.00,12.74,544.00,12.73,55.17,50.56,0.00,0.51
34395,728.00,12.74,478.00,12.73,55.06,50.56,0.00,0.51
34398,724.00,12.74,478.00,12.74,55.29,50.67,0.00,0.53
34401,796.00,12.74,544.00,12.73,55.17,50.67,0.00,0.53
34404,790.00,12.74,538.00,12.73,55.17,50.67,0.00,0.51
34407,792.00,12.74,538.00,12.73,55.17,50.67,0.00,0.41
34410,790.00,12.74,538.00,12.73,55.17,50.56,0.00,0.41
34413,786.00,12.74,540.00,12.73,55.29,50.67,0.00,0.41
34416,728.00,12.74,478.00,12.74,55.29,50.56,0.00,0.41
34419,728.00,12.74,478.00,12.73,55.29,50.56,0.00,0.53
34422,724.00,12.74,478.00,12.73,55.29,50.67,0.00,0.53
34425,786.00,12.74,534.00,12.73,55.17,50.56,0.00,0.53
34428,796.00,12.73,544.00,12.73,55.29,50.56,0.00,0.51
