# Time(s), Power(mW)[0x40], Voltage[0x40], Power(mW)[0x41], Voltage[0x41], DS18 Temp(F)[Main], DS18 Temp(F)[Batt], Light (%), Wind Speed
1224,112.00,12.34,538.00,12.34,60.13,56.86,81.24,4.08
1227,104.00,12.34,544.00,12.34,60.24,56.97,81.32,3.54
1230,104.00,12.35,538.00,12.34,60.13,56.97,81.38,3.31
1233,36.00,12.36,478.00,12.35,60.24,56.97,81.46,3.38
1236,112.00,12.35,544.00,12.35,60.13,56.97,81.58,3.11
1239,96.00,12.36,534.00,12.35,60.13,56.97,81.62,2.93
1242,40.00,12.36,478.00,12.36,60.13,56.97,81.59,3.02
1245,30.00,12.36,482.00,12.36,60.01,56.97,81.72,3.30
1248,108.00,12.36,540.00,12.36,60.13,56.97,81.84,2.64
1251,92.00,12.36,544.00,12.36,60.13,56.97,81.85,2.20
1254,32.00,12.38,476.00,12.37,60.13,56.86,81.98,2.92
1257,30.00,12.37,482.00,12.36,60.13,56.97,82.06,3.01
1260,98.00,12.37,544.00,12.36,60.13,56.97,82.10,3.63
1263,86.00,12.37,534.00,12.36,60.24,56.97,82.06,2.71
1266,86.00,12.38,548.00,12.37,60.35,56.97,82.22,3.83
1269,86.00,12.37,544.00,12.37,60.35,56.97,82.30,3.40
1272,78.00,12.38,548.00,12.38,60.46,56.97,82.40,3.01
1275,86.00,12.38,540.00,12.38,60.46,56.97,82.51,2.78
1278,72.00,12.38,534.00,12.38,60.57,56.97,82.62,2.83
1281,82.00,12.38,548.00,12.38,60.57,56.97,82.74,3.23
1284,72.00,12.39,538.00,12.38,60.57,56.97,82.90,3.04
1287,78.00,12.39,540.00,12.38,60.57,56.97,82.82,2.81
1290,72.00,12.40,540.00,12.39,60.46,56.97,82.91,3.05
1293,78.00,12.40,534.00,12.39,60.57,56.97,82.97,2.51
1296,72.00,12.40,544.00,12.39,60.46,56.97,82.92,2.99
1299,72.00,12.40,534.00,12.39,60.46,56.97,83.03,3.12
1302,76.00,12.40,548.00,12.40,60.46,56.97,83.05,2.57
1305,66.00,12.40,540.00,12.40,60.57,57.09,83.13,2.73
1308,6.00,12.41,476.00,12.41,60.57,56.97,83.27,2.01
1311,56.00,12.41,538.00,12.40,60.57,56.97,83.32,2.03
1314,4.00,12.42,468.00,12.41,60.46,56.97,83.45,1.93
1317,62.00,12.41,548.00,12.40,60.46,56.97,83.48,1.95
1320,0.00,12.42,472.00,12.42,60.57,56.97,83.62,3.63
1323,62.00,12.42,544.00,12.42,60.57,56.97,83.70,3.32
1326,46.00,12.42,538.00,12.42,60.57,56.97,83.71,3.11
1329,6.00,12.43,476.00,12.42,60.57,56.97,83.79,2.90
1332,16.00,12.43,472.00,12.43,60.57,56.97,83.81,2.83
1335,50.00,12.43,538.00,12.42,60.57,56.97,83.94,3.14
1338,52.00,12.43,548.00,12.43,60.57,56.97,84.03,3.61
1341,20.00,12.44,472.00,12.44,60.57,56.97,84.07,3.72
1344,56.00,12.44,548.00,12.43,60.57,56.97,84.19,3.52
1347,36.00,12.44,534.00,12.44,60.69,56.97,84.32,3.31
1350,42.00,12.44,544.00,12.44,60.69,56.97,84.30,3.64
1353,20.00,12.45,476.00,12.45,60.69,56.97,84.35,3.48
1356,30.00,12.46,478.00,12.45,60.69,56.97,84.49,3.43
1359,26.00,12.46,476.00,12.45,60.69,56.97,84.55,2.94
1362,26.00,12.46,540.00,12.45,60.69,56.97,84.62,2.84
1365,26.00,12.46,476.00,12.45,60.80,56.97,84.73,3.64
1368,32.00,12.46,478.00,12.46,60.80,56.97,84.78,3.90
1371,36.00,12.46,482.00,12.46,60.80,56.86,84.86,3.09
1374,250.00,12.48,478.00,12.47,60.80,56.86,84.97,3.24
1377,42.00,12.47,482.00,12.47,60.80,56.97,84.99,3.93
1380,32.00,12.47,476.00,12.47,60.80,56.97,85.16,4.62
1383,42.00,12.48,478.00,12.47,60.80,56.97,85.14,4.15
1386,20.00,12.48,538.00,12.47,60.80,56.97,85.29,3.74
1389,26.00,12.48,544.00,12.47,60.80,56.97,85.33,2.84
1392,42.00,12.48,476.00,12.48,60.80,56.97,85.36,2.64
1395,14.00,12.49,544.00,12.48,60.91,56.97,85.51,2.32
1398,52.00,12.49,476.00,12.49,60.91,56.97,85.53,2.02
1401,56.00,12.49,478.00,12.49,60.80,56.97,85.55,2.11
1404,52.00,12.50,482.00,12.49,60.91,56.97,85.57,2.11
1407,6.00,12.50,544.00,12.49,60.91,56.97,85.72,2.54
1410,6.00,12.49,540.00,12.49,60.91,56.97,85.79,2.07
1413,10.00,12.50,550.00,12.49,60.91,57.09,85.87,2.25
1416,4.00,12.50,540.00,12.50,60.91,56.97,85.96,2.03
1419,4.00,12.50,538.00,12.50,60.91,56.97,85.95,1.71
1422,66.00,12.51,478.00,12.50,60.91,56.97,86.16,2.39
1425,6.00,12.50,540.00,12.50,60.91,57.09,86.14,2.59
1428,58.00,12.52,476.00,12.51,60.91,56.97,86.09,2.52
1431,0.00,12.51,540.00,12.51,60.91,56.97,86.24,2.27
1434,76.00,12.52,478.00,12.52,61.03,57.09,86.31,1.91
1437,66.00,12.52,484.00,12.52,60.91,56.97,86.39,1.60
1440,20.00,12.52,540.00,12.51,60.91,57.09,86.46,1.50
1443,76.00,12.53,472.00,12.52,60.91,57.09,86.48,1.31
1446,68.00,12.54,478.00,12.53,60.91,56.97,86.57,1.59
1449,82.00,12.54,472.00,12.53,60.91,56.97,86.65,1.49
1452,10.00,12.53,548.00,12.52,60.91,57.09,86.67,1.92
1455,16.00,12.53,540.00,12.52,60.91,57.09,86.75,2.11
1458,92.00,12.54,478.00,12.54,60.91,56.97,86.93,1.90
1461,76.00,12.54,478.00,12.54,60.91,57.09,87.05,2.20
1464,82.00,12.54,482.00,12.54,60.91,56.97,87.12,1.64
1467,32.00,12.54,538.00,12.54,61.03,57.09,87.20,1.74
1470,86.00,12.55,476.00,12.55,60.91,57.09,87.23,1.60
1473,30.00,12.55,544.00,12.54,60.91,56.97,87.32,1.62
1476,32.00,12.55,544.00,12.54,60.91,57.09,87.41,1.30
1479,22.00,12.55,544.00,12.55,61.03,57.09,87.46,1.09
1482,96.00,12.56,478.00,12.56,60.91,57.09,87.55,1.32
1485,40.00,12.56,540.00,12.55,61.03,57.09,87.69,1.30
1488,96.00,12.57,472.00,12.56,61.03,56.97,87.73,1.39
1491,104.00,12.57,478.00,12.57,61.03,57.09,87.76,1.96
1494,36.00,12.57,538.00,12.56,61.03,56.97,87.86,2.13
1497,40.00,12.57,550.00,12.56,61.03,57.09,87.95,2.03
1500,108.00,12.58,472.00,12.58,61.03,57.09,88.03,1.50
1503,40.00,12.57,554.00,12.57,61.03,57.09,88.10,1.60
1506,36.00,12.58,540.00,12.57,61.14,57.09,88.16,1.30
1509,114.00,12.59,482.00,12.58,61.14,56.97,88.32,1.40
1512,114.00,12.59,468.00,12.58,61.14,56.97,88.37,1.49
1515,46.00,12.59,544.00,12.58,61.14,57.09,88.46,1.50
1518,56.00,12.59,538.00,12.59,61.14,57.09,88.54,1.39
1521,58.00,12.59,540.00,12.58,61.14,57.09,88.62,1.20
1524,52.00,12.60,540.00,12.59,61.14,57.09,88.75,0.93
1527,62.00,12.60,538.00,12.59,61.14,57.09,88.81,0.90
1530,58.00,12.60,544.00,12.60,61.25,57.09,88.79,1.09
1533,124.00,12.61,476.00,12.60,61.14,57.09,88.96,1.02
1536,62.00,12.60,544.00,12.60,61.14,57.09,89.08,0.90
1539,138.00,12.62,476.00,12.61,61.25,57.09,89.23,0.98
1542,132.00,12.61,484.00,12.61,61.14,57.09,89.22,1.48
1545,62.00,12.61,540.00,12.60,61.14,56.97,89.24,1.72
1548,76.00,12.62,540.00,12.61,61.14,57.09,89.32,1.83
1551,138.00,12.63,476.00,12.62,61.14,57.09,89.43,1.51
1554,138.00,12.63,472.00,12.62,61.14,57.09,89.50,1.32
1557,82.00,12.62,548.00,12.62,61.14,57.09,89.54,1.42
1560,76.00,12.62,540.00,12.62,61.14,57.09,89.64,1.39
1563,138.00,12.64,484.00,12.63,61.14,57.09,89.73,1.88
1566,144.00,12.63,472.00,12.63,61.03,57.09,89.76,2.20
1569,86.00,12.63,540.00,12.63,61.03,57.09,89.87,1.95
1572,148.00,12.65,476.00,12.64,61.03,57.09,89.93,2.11
1575,144.00,12.65,478.00,12.64,61.14,57.09,90.01,2.10
1578,154.00,12.65,482.00,12.64,61.03,57.09,90.05,2.20
1581,96.00,12.64,548.00,12.64,61.03,57.09,90.16,2.03
1584,144.00,12.65,482.00,12.65,61.03,57.09,90.11,2.01
1587,88.00,12.65,540.00,12.64,61.03,57.09,90.16,1.81
1590,102.00,12.65,540.00,12.64,60.91,57.09,90.25,1.93
1593,158.00,12.66,484.00,12.65,61.03,57.09,90.38,2.01
1596,92.00,12.66,544.00,12.65,61.03,57.09,90.35,2.33
1599,164.00,12.67,478.00,12.66,60.91,57.09,90.36,2.12
1602,174.00,12.67,472.00,12.66,60.91,57.09,90.43,1.55
1605,102.00,12.66,540.00,12.66,60.91,57.20,90.55,2.08
1608,96.00,12.66,544.00,12.66,60.91,57.09,90.33,2.26
1611,170.00,12.67,476.00,12.67,60.91,57.09,90.51,2.34
1614,108.00,12.67,550.00,12.67,60.91,57.09,90.70,2.23
1617,168.00,12.68,472.00,12.67,60.91,57.09,90.85,2.13
1620,108.00,12.67,548.00,12.67,60.91,57.20,90.93,2.26
1623,180.00,12.68,476.00,12.68,60.91,57.09,90.90,1.65
1626,186.00,12.69,482.00,12.68,61.03,57.20,91.04,1.52
1629,180.00,12.69,482.00,12.69,61.03,57.09,91.17,1.60
1632,184.00,12.69,472.00,12.69,61.03,57.09,91.19,1.72
1635,128.00,12.69,544.00,12.69,61.03,57.09,91.28,1.70
1638,124.00,12.69,540.00,12.69,61.03,57.09,91.34,1.39
1641,190.00,12.71,484.00,12.70,61.03,57.09,91.39,1.22
1644,194.00,12.71,478.00,12.70,61.03,57.09,91.50,1.12
1647,200.00,12.71,476.00,12.70,61.03,57.09,91.52,1.13
1650,128.00,12.71,540.00,12.70,60.91,57.09,91.55,1.19
1653,132.00,12.71,550.00,12.70,61.03,57.09,91.55,1.20
1656,200.00,12.71,476.00,12.71,61.03,57.09,91.58,1.22
1659,206.00,12.72,478.00,12.71,61.03,57.20,91.65,1.29
1662,196.00,12.72,476.00,12.71,61.03,57.20,91.69,1.89
1665,138.00,12.72,550.00,12.71,60.91,57.09,91.83,1.92
1668,150.00,12.73,544.00,12.72,61.03,57.09,92.11,1.83
1671,210.00,12.73,476.00,12.72,61.03,57.20,92.06,3.02
1674,204.00,12.73,482.00,12.72,60.91,57.09,92.19,3.33
1677,144.00,12.73,548.00,12.72,60.91,57.09,92.23,2.91
1680,158.00,12.73,540.00,12.73,60.91,57.20,92.31,2.87
1683,158.00,12.73,548.00,12.73,60.91,57.09,92.34,2.69
1686,206.00,12.74,478.00,12.74,60.91,57.20,92.41,2.31
1689,154.00,12.74,554.00,12.73,60.80,57.09,92.46,2.33
1692,158.00,12.74,544.00,12.74,60.91,57.20,92.52,2.13
1695,160.00,12.75,540.00,12.74,60.80,57.20,92.57,2.20
1699,160.00,12.75,550.00,12.74,60.80,57.20,92.62,2.53
1702,226.00,12.76,476.00,12.75,60.80,57.09,92.69,3.18
1705,236.00,12.75,478.00,12.75,60.80,57.20,92.82,3.27
1708,230.00,12.76,482.00,12.75,60.69,57.20,92.84,3.15
1711,226.00,12.76,472.00,12.76,60.80,57.20,92.81,3.01
1714,232.00,12.77,484.00,12.76,60.80,57.20,92.89,2.21
1717,174.00,12.76,544.00,12.75,60.80,57.20,92.94,1.70
1720,240.00,12.77,478.00,12.76,60.80,57.20,93.02,1.77
1723,168.00,12.77,550.00,12.77,60.69,57.20,93.00,4.00
1726,226.00,12.77,482.00,12.77,60.80,57.20,93.03,6.11
1729,240.00,12.78,478.00,12.77,60.91,57.20,93.05,5.00
1732,246.00,12.78,484.00,12.77,60.80,57.20,93.22,4.53
1735,246.00,12.78,468.00,12.77,60.91,57.20,93.40,4.44
1738,246.00,12.78,482.00,12.78,60.91,57.09,93.61,3.80
1741,246.00,12.79,484.00,12.78,60.91,57.20,93.66,2.90
1744,256.00,12.79,472.00,12.78,61.03,57.20,93.67,2.40
1747,466.00,12.77,488.00,12.77,60.91,57.09,93.68,2.22
1750,258.00,12.79,484.00,12.79,60.91,57.20,93.76,1.71
1753,194.00,12.79,544.00,12.79,60.91,57.09,93.86,1.56
1756,258.00,12.81,482.00,12.80,60.91,57.20,93.92,2.25
1759,200.00,12.80,548.00,12.79,60.91,57.20,93.93,2.14
1762,206.00,12.80,540.00,12.80,61.03,57.20,94.16,2.22
1765,268.00,12.81,482.00,12.80,61.03,57.20,94.13,1.83
1768,266.00,12.81,484.00,12.80,61.03,57.20,94.08,1.75
1771,268.00,12.81,476.00,12.81,61.03,57.20,94.22,2.09
1774,276.00,12.81,484.00,12.82,61.03,57.20,94.21,2.31
1777,210.00,12.82,550.00,12.81,61.03,57.20,94.25,2.25
1780,206.00,12.82,540.00,12.82,61.03,57.20,94.35,2.13
1783,278.00,12.83,478.00,12.82,61.03,57.20,94.43,1.91
1786,220.00,12.82,550.00,12.81,61.03,57.09,94.54,2.19
1789,212.00,12.83,538.00,12.82,61.03,57.09,94.56,2.04
1792,286.00,12.83,476.00,12.83,61.14,57.20,94.65,2.11
1795,286.00,12.83,482.00,12.83,61.14,57.20,94.68,2.30
1798,278.00,12.83,476.00,12.83,61.03,57.20,94.85,2.19
1801,220.00,12.83,540.00,12.83,61.03,57.20,94.99,2.56
1804,226.00,12.84,550.00,12.84,61.03,57.20,95.03,2.81
1807,294.00,12.85,472.00,12.84,61.14,57.20,95.05,2.83
1810,236.00,12.84,540.00,12.84,61.14,57.20,95.15,2.51
1813,302.00,12.85,484.00,12.84,61.14,57.20,95.24,2.59
1816,292.00,12.85,476.00,12.85,61.14,57.20,95.27,2.42
1819,236.00,12.85,540.00,12.84,61.14,57.20,95.38,2.14
1822,240.00,12.85,548.00,12.85,61.14,57.20,95.36,1.82
1825,312.00,12.86,484.00,12.86,61.14,57.20,95.41,1.70
1828,250.00,12.85,544.00,12.85,61.14,57.20,95.48,1.50
1831,304.00,12.87,478.00,12.86,61.14,57.20,95.65,1.39
1834,312.00,12.87,488.00,12.86,61.25,57.20,95.78,1.32
1837,314.00,12.87,472.00,12.86,61.25,57.20,95.85,1.45
1840,312.00,12.87,482.00,12.86,61.25,57.20,95.84,1.48
1843,258.00,12.87,550.00,12.86,61.25,57.20,95.90,1.83
1846,328.00,12.88,478.00,12.88,61.14,57.20,96.04,1.60
1849,258.00,12.87,540.00,12.87,61.25,57.20,96.14,1.52
1852,324.00,12.89,488.00,12.88,61.25,57.20,96.26,1.59
1855,322.00,12.89,482.00,12.88,61.25,57.20,96.26,1.35
1858,252.00,12.89,548.00,12.88,61.25,57.20,96.30,1.20
1861,266.00,12.88,544.00,12.88,61.25,57.20,96.29,1.72
1864,272.00,12.89,488.00,12.89,61.25,57.20,96.41,2.00
1867,340.00,12.90,478.00,12.89,61.25,57.31,96.55,2.51
1870,276.00,12.89,540.00,12.89,61.25,57.20,96.57,2.88
1873,334.00,12.90,478.00,12.90,61.25,57.20,96.50,2.52
1876,338.00,12.91,484.00,12.90,61.25,57.31,96.56,2.01
1879,276.00,12.90,550.00,12.90,61.36,57.20,96.65,1.99
1882,340.00,12.91,476.00,12.90,61.25,57.20,96.67,1.90
1885,344.00,12.91,482.00,12.91,61.36,57.31,96.72,1.90
1888,286.00,12.91,550.00,12.90,61.47,57.31,96.80,1.93
1891,344.00,12.91,482.00,12.91,61.36,57.20,96.89,1.51
1894,282.00,12.91,548.00,12.91,61.36,57.31,96.99,1.20
1897,286.00,12.92,554.00,12.91,61.36,57.20,97.03,0.99
1900,282.00,12.92,550.00,12.92,61.36,57.31,97.07,1.09
1903,354.00,12.92,476.00,12.92,61.47,57.31,97.10,1.39
1906,360.00,12.93,478.00,12.93,61.36,57.31,97.23,1.76
1909,294.00,12.92,548.00,12.92,61.47,57.31,97.33,1.80
1912,308.00,12.93,550.00,12.92,61.47,57.31,97.37,1.50
1915,368.00,12.94,476.00,12.93,61.47,57.31,97.38,1.14
1918,360.00,12.93,482.00,12.92,61.47,57.31,97.38,1.12
1921,368.00,12.94,484.00,12.94,61.47,57.31,97.42,1.12
1924,294.00,12.94,544.00,12.93,61.47,57.31,97.45,1.44
1927,308.00,12.94,544.00,12.93,61.47,57.31,97.59,1.42
1930,370.00,12.95,478.00,12.94,61.47,57.31,97.65,1.14
1933,380.00,12.95,484.00,12.94,61.47,57.31,97.76,1.09
1936,312.00,12.95,554.00,12.94,61.59,57.31,97.84,0.99
1939,324.00,12.95,540.00,12.94,61.47,57.31,97.92,1.19
1942,376.00,12.96,482.00,12.96,61.47,57.31,97.94,1.38
1945,376.00,12.96,488.00,12.96,61.59,57.31,97.99,1.60
1948,380.00,12.96,484.00,12.96,61.70,57.31,98.02,1.80
1951,314.00,12.96,544.00,12.95,61.59,57.31,98.01,2.13
1954,384.00,12.97,476.00,12.96,61.59,57.31,98.03,1.73
1957,386.00,12.97,482.00,12.97,61.70,57.20,98.12,1.35
1960,328.00,12.97,548.00,12.97,61.70,57.31,98.15,1.10
1963,394.00,12.98,484.00,12.97,61.70,57.31,98.19,1.11
1966,400.00,12.98,478.00,12.97,61.81,57.31,98.27,1.12
1969,400.00,12.98,478.00,12.96,61.70,57.31,98.31,0.99
1972,410.00,12.98,478.00,12.98,61.70,57.31,98.37,0.79
1975,344.00,12.97,550.00,12.97,61.70,57.31,98.39,0.59
1978,412.00,12.99,478.00,12.98,61.70,57.31,98.48,0.59
1981,412.00,12.99,476.00,12.98,61.81,57.31,98.49,0.73
1984,348.00,12.99,544.00,12.98,61.70,57.31,98.49,0.99
1987,338.00,12.99,538.00,12.98,61.70,57.31,98.54,0.79
1990,394.00,13.00,488.00,12.99,61.81,57.31,98.60,0.82
1993,412.00,13.00,482.00,13.00,61.81,57.31,98.66,0.79
1996,350.00,12.99,540.00,12.99,61.81,57.31,98.68,0.59
1999,348.00,12.99,534.00,12.99,61.81,57.20,98.75,0.79
2002,420.00,13.01,478.00,13.00,61.81,57.42,98.81,1.26
2005,358.00,13.01,548.00,13.00,61.81,57.31,98.83,2.35
2008,354.00,13.01,550.00,13.00,61.92,57.31,98.89,2.82
2011,426.00,13.01,484.00,13.01,61.81,57.31,98.93,3.15
2014,430.00,13.01,478.00,13.01,61.92,57.31,98.91,2.92
2017,430.00,13.02,478.00,13.02,61.81,57.31,98.91,2.31
2020,376.00,13.01,544.00,13.01,61.81,57.31,99.02,1.73
2023,442.00,13.02,482.00,13.02,61.81,57.31,99.03,1.58
2026,376.00,13.02,548.00,13.02,61.92,57.31,99.02,1.82
2029,376.00,13.02,548.00,13.01,61.92,57.42,99.09,2.08
2032,380.00,13.02,544.00,13.02,61.92,57.31,99.08,1.97
2035,446.00,13.03,478.00,13.03,61.92,57.31,99.21,1.91
2038,448.00,13.04,482.00,13.03,61.81,57.31,99.20,2.73
2041,446.00,13.04,492.00,13.03,61.92,57.31,99.20,2.32
2044,384.00,13.03,550.00,13.03,61.92,57.31,99.23,2.87
2047,452.00,13.04,488.00,13.04,62.04,57.31,99.28,3.26
2050,390.00,13.04,540.00,13.04,62.04,57.42,99.32,3.92
2053,456.00,13.05,478.00,13.04,62.04,57.31,99.43,5.23
2056,452.00,13.05,482.00,13.04,61.92,57.31,99.39,5.45
2059,400.00,13.04,548.00,13.04,61.92,57.31,99.41,3.52
2062,456.00,13.06,488.00,13.05,61.81,57.31,99.39,3.65
2065,400.00,13.06,554.00,13.05,61.92,57.42,99.44,2.79
2068,462.00,13.06,482.00,13.05,61.92,57.31,99.49,3.08
2071,406.00,13.06,540.00,13.05,61.92,57.42,99.52,3.62
2074,458.00,13.06,484.00,13.06,61.81,57.42,99.53,2.74
2077,462.00,13.06,482.00,13.06,61.81,57.42,99.54,2.71
2080,468.00,13.07,488.00,13.06,61.81,57.42,99.55,2.11
2083,472.00,13.07,488.00,13.07,61.70,57.42,99.59,2.60
2086,472.00,13.07,488.00,13.07,61.81,57.42,99.59,2.42
2089,478.00,13.07,478.00,13.06,61.70,57.42,99.60,1.90
2092,482.00,13.08,478.00,13.08,61.70,57.42,99.64,1.81
2095,484.00,13.08,484.00,13.07,61.70,57.42,99.67,1.47
2098,484.00,13.08,478.00,13.08,61.70,57.31,99.66,1.52
2101,482.00,13.08,482.00,13.08,61.59,57.42,99.68,1.37
2104,494.00,13.09,478.00,13.08,61.59,57.42,99.71,1.06
2107,426.00,13.08,544.00,13.09,61.70,57.42,99.73,0.89
2110,494.00,13.09,484.00,13.08,61.59,57.42,99.75,0.89
2113,440.00,13.09,548.00,13.08,61.70,57.42,99.76,0.99
2116,504.00,13.10,482.00,13.09,61.70,57.42,99.79,1.31
2119,602.00,13.05,544.00,13.04,61.70,57.42,99.82,0.99
2122,508.00,13.10,476.00,13.10,61.70,57.42,99.85,0.93
2125,512.00,13.10,488.00,13.10,61.70,57.42,99.86,0.99
2128,446.00,13.10,544.00,13.10,61.70,57.42,99.85,0.90
2131,446.00,13.11,548.00,13.10,61.81,57.42,99.87,1.19
2134,518.00,13.11,484.00,13.11,61.70,57.42,99.89,1.32
2137,522.00,13.11,492.00,13.11,61.70,57.42,99.92,1.14
2140,522.00,13.12,492.00,13.11,61.70,57.54,99.92,1.22
2143,456.00,13.12,550.00,13.12,61.70,57.54,99.92,1.09
2146,518.00,13.12,484.00,13.12,61.70,57.42,99.93,1.02
2149,458.00,13.12,550.00,13.11,61.70,57.42,99.97,0.90
2152,528.00,13.12,482.00,13.12,61.70,57.54,99.98,0.92
2155,524.00,13.12,478.00,13.12,61.70,57.42,99.97,1.55
2158,458.00,13.12,540.00,13.12,61.70,57.42,99.99,1.20
2161,462.00,13.13,540.00,13.12,61.70,57.54,100.00,0.99
2164,468.00,13.12,548.00,13.12,61.70,57.54,100.00,0.79
2167,468.00,13.13,540.00,13.12,61.70,57.42,100.00,0.72
2170,538.00,13.13,478.00,13.13,61.70,57.54,100.00,0.59
2173,540.00,13.14,478.00,13.14,61.70,57.42,100.00,0.50
2176,548.00,13.15,482.00,13.14,61.70,57.42,100.00,0.39
2179,472.00,13.14,540.00,13.13,61.70,57.42,100.00,0.39
2182,540.00,13.14,482.00,13.14,61.81,57.42,100.00,0.49
2185,482.00,13.15,544.00,13.14,61.70,57.42,100.00,0.52
2188,548.00,13.15,488.00,13.14,61.81,57.42,100.00,0.49
2191,550.00,13.15,478.00,13.14,61.81,57.42,100.00,0.49
2194,482.00,13.15,550.00,13.14,61.81,57.42,100.00,0.69
2197,482.00,13.15,550.00,13.14,61.81,57.42,100.00,0.69
2200,492.00,13.15,554.00,13.14,61.81,57.54,100.00,0.69
2203,494.00,13.16,550.00,13.15,61.81,57.54,100.00,0.79
2206,560.00,13.16,488.00,13.15,61.81,57.42,100.00,0.79
2209,570.00,13.17,540.00,13.16,61.81,57.42,100.00,1.08
2212,574.00,13.16,494.00,13.16,61.81,57.42,100.00,1.32
2215,494.00,13.16,550.00,13.16,61.92,57.42,100.00,1.49
2218,566.00,13.17,488.00,13.16,61.92,57.42,100.00,1.62
2221,564.00,13.17,488.00,13.17,62.04,57.42,100.00,1.52
2224,566.00,13.17,484.00,13.17,62.04,57.54,100.00,1.69
2227,576.00,13.17,484.00,13.17,61.92,57.42,100.00,1.79
2230,576.00,13.18,492.00,13.18,61.92,57.42,100.00,1.90
2233,512.00,13.18,554.00,13.18,62.04,57.42,100.00,2.00
2236,524.00,13.18,544.00,13.17,61.92,57.54,100.00,1.83
2239,580.00,13.19,488.00,13.19,61.92,57.54,100.00,1.70
2242,518.00,13.18,550.00,13.18,61.81,57.42,100.00,1.62
2245,584.00,13.19,488.00,13.18,61.81,57.42,100.00,1.60
2248,586.00,13.19,484.00,13.19,61.92,57.42,100.00,1.42
2251,586.00,13.19,484.00,13.19,61.92,57.54,100.00,1.59
2254,534.00,13.19,558.00,13.19,61.92,57.42,100.00,1.72
2257,602.00,13.20,482.00,13.20,61.81,57.54,100.00,1.60
2260,534.00,13.19,550.00,13.18,61.81,57.54,100.00,1.61
2263,528.00,13.19,558.00,13.19,61.81,57.54,100.00,1.39
2266,600.00,13.20,488.00,13.20,61.81,57.54,100.00,1.14
2269,602.00,13.20,482.00,13.20,61.81,57.54,100.00,1.12
2272,544.00,13.20,548.00,13.20,61.81,57.54,100.00,0.99
2275,550.00,13.21,548.00,13.20,61.81,57.54,100.00,1.09
2278,544.00,13.21,550.00,13.21,61.81,57.54,100.00,1.09
2281,548.00,13.21,548.00,13.20,61.81,57.54,100.00,1.09
2284,548.00,13.21,544.00,13.21,61.81,57.42,100.00,1.22
2287,622.00,13.22,478.00,13.22,61.81,57.54,100.00,1.22
2290,790.00,13.19,548.00,13.20,61.81,57.54,100.00,1.19
2293,626.00,13.22,482.00,13.22,61.81,57.54,100.00,1.41
2296,560.00,13.22,548.00,13.21,61.81,57.54,100.00,1.52
2299,620.00,13.22,482.00,13.22,61.70,57.42,100.00,1.52
2302,620.00,13.22,482.00,13.22,61.81,57.54,100.00,1.62
2305,566.00,13.22,544.00,13.22,61.70,57.54,100.00,1.69
2308,638.00,13.23,484.00,13.23,61.70,57.54,100.00,1.70
2311,632.00,13.23,484.00,13.22,61.81,57.54,100.00,1.72
2314,574.00,13.24,548.00,13.23,61.70,57.54,100.00,1.69
2317,638.00,13.23,488.00,13.23,61.70,57.54,100.00,1.62
2320,576.00,13.24,558.00,13.24,61.70,57.54,100.00,1.60
2323,648.00,13.24,488.00,13.24,61.70,57.54,100.00,1.80
2326,652.00,13.24,484.00,13.24,61.70,57.42,100.00,1.90
2329,580.00,13.24,550.00,13.24,61.70,57.54,100.00,1.80
2332,648.00,13.25,482.00,13.24,61.70,57.54,100.00,1.80
2335,656.00,13.25,482.00,13.24,61.59,57.54,100.00,1.70
2338,658.00,13.25,488.00,13.25,61.70,57.54,100.00,2.00
2341,656.00,13.24,482.00,13.24,61.59,57.54,100.00,2.02
2344,594.00,13.25,544.00,13.24,61.59,57.54,100.00,2.09
2347,656.00,13.26,482.00,13.25,61.59,57.54,100.00,2.12
2350,666.00,13.25,484.00,13.25,61.59,57.54,100.00,2.09
2353,610.00,13.25,548.00,13.25,61.59,57.54,100.00,1.93
2356,610.00,13.26,560.00,13.25,61.59,57.54,100.00,1.70
2359,672.00,13.26,484.00,13.26,61.59,57.54,100.00,1.70
2362,672.00,13.27,492.00,13.26,61.47,57.54,100.00,1.90
2365,612.00,13.26,554.00,13.26,61.59,57.54,100.00,1.92
2368,662.00,13.27,492.00,13.26,61.59,57.54,100.00,2.11
2371,620.00,13.26,548.00,13.26,61.59,57.42,100.00,1.93
2374,610.00,13.27,558.00,13.26,61.59,57.54,100.00,1.70
2377,620.00,13.26,550.00,13.26,61.59,57.54,100.00,1.50
2380,622.00,13.27,544.00,13.26,61.59,57.54,100.00,1.52
2383,692.00,13.27,478.00,13.26,61.59,57.54,100.00,1.52
2386,620.00,13.27,550.00,13.26,61.59,57.54,100.00,1.74
2389,620.00,13.27,548.00,13.27,61.59,57.54,100.00,1.70
2392,626.00,13.27,548.00,13.27,61.59,57.54,100.00,1.99
2395,702.00,13.28,488.00,13.27,61.59,57.54,100.00,1.90
2398,698.00,13.28,484.00,13.27,61.47,57.54,100.00,1.80
2401,694.00,13.28,484.00,13.27,61.59,57.54,100.00,1.81
2404,694.00,13.29,478.00,13.28,61.47,57.54,100.00,1.81
2407,712.00,13.28,478.00,13.28,61.59,57.54,100.00,1.62
2410,712.00,13.29,482.00,13.28,61.70,57.54,100.00,1.50
2413,702.00,13.29,482.00,13.28,61.59,57.54,100.00,1.41
