# Time(s), Power(mW)[0x40], Voltage[0x40], Power(mW)[0x41], Voltage[0x41], DS18 Temp(F)[MAIN], DS18 Temp(F)[Batt], DS18 Temp(F)[MCU], Light (%), Wind Speed
3202,576.00,13.68,512.00,13.67,50.67,51.35,55.17,100.00,2.72
3205,512.00,13.68,448.00,13.69,50.67,51.35,55.17,100.00,2.90
3208,2982.00,13.71,522.00,13.71,50.67,51.35,55.17,100.00,2.50
3211,2916.00,13.72,466.00,13.69,50.79,51.35,55.17,100.00,1.86
3214,580.00,13.70,514.00,13.69,50.79,51.35,55.17,100.00,1.54
3217,2766.00,13.70,522.00,13.70,50.79,51.35,55.17,100.00,1.98
3220,2726.00,13.72,522.00,13.71,50.79,51.35,55.17,100.00,3.26
3223,2736.00,13.68,456.00,13.67,50.79,51.35,55.17,100.00,2.66
3226,508.00,13.65,456.00,13.66,50.79,51.35,55.17,100.00,4.09
3229,2088.00,13.68,522.00,13.68,50.79,51.46,55.17,100.00,3.28
3232,1864.00,13.69,514.00,13.68,50.79,51.46,55.17,100.00,4.34
3235,1694.00,13.67,446.00,13.64,50.79,51.35,55.06,100.00,3.31
3238,1164.00,13.63,518.00,13.63,50.79,51.46,55.17,98.61,4.08
3241,1026.00,13.60,512.00,13.60,50.79,51.46,55.17,95.76,3.37
3244,1036.00,13.58,452.00,13.58,50.79,51.46,55.06,94.75,3.50
3247,1006.00,13.57,456.00,13.56,50.90,51.35,55.06,93.88,2.29
3250,996.00,13.56,448.00,13.56,50.79,51.35,55.06,93.51,1.72
3253,940.00,13.56,498.00,13.55,50.79,51.35,55.06,93.94,1.39
3256,966.00,13.55,452.00,13.55,50.79,51.35,55.06,92.69,1.63
3259,976.00,13.55,456.00,13.55,50.79,51.35,55.17,93.04,2.45
3262,930.00,13.54,456.00,13.54,50.90,51.35,55.06,91.84,5.19
3265,918.00,13.54,456.00,13.54,50.79,51.35,55.06,91.67,5.46
3268,910.00,13.53,452.00,13.53,50.79,51.35,55.06,91.55,3.97
3271,862.00,13.53,514.00,13.53,50.79,51.46,55.06,92.14,4.49
3274,904.00,13.54,512.00,13.53,50.79,51.35,55.06,93.21,2.98
3277,898.00,13.54,512.00,13.54,50.79,51.35,55.06,92.90,2.31
3280,902.00,13.54,504.00,13.53,50.79,51.35,55.06,92.94,2.75
3283,918.00,13.53,514.00,13.53,50.79,51.35,55.06,93.19,9.54
3286,862.00,13.53,518.00,13.52,50.90,51.35,55.06,91.63,10.83
3289,898.00,13.53,462.00,13.52,50.79,51.35,55.06,91.06,10.16
3292,892.00,13.53,458.00,13.52,50.79,51.35,55.06,90.88,9.19
3295,866.00,13.52,456.00,13.52,50.67,51.35,55.06,90.08,7.43
3298,770.00,13.51,528.00,13.51,50.67,51.35,55.06,89.53,8.27
3301,836.00,13.51,458.00,13.51,50.67,51.35,55.06,90.04,6.89
3304,888.00,13.52,456.00,13.51,50.67,51.35,54.95,91.32,4.04
3307,892.00,13.52,448.00,13.52,50.67,51.35,55.06,91.13,3.62
3310,872.00,13.51,448.00,13.51,50.67,51.46,55.06,90.75,2.97
3313,858.00,13.51,452.00,13.52,50.67,51.35,55.06,90.40,4.08
3316,862.00,13.51,448.00,13.51,50.56,51.35,54.95,90.51,5.21
3319,882.00,13.51,452.00,13.51,50.56,51.35,55.06,90.94,4.83
3322,822.00,13.51,514.00,13.51,50.67,51.35,55.06,91.14,4.27
3325,866.00,13.52,514.00,13.51,50.67,51.35,55.06,92.46,3.16
3328,904.00,13.52,518.00,13.52,50.56,51.35,55.06,93.68,2.89
3331,976.00,13.53,518.00,13.53,50.56,51.35,55.06,95.84,2.27
3334,1058.00,13.54,522.00,13.54,50.67,51.35,54.95,97.75,1.65
3337,1150.00,13.56,524.00,13.56,50.67,51.35,55.06,99.28,1.44
3340,1252.00,13.58,514.00,13.58,50.67,51.35,54.95,99.90,1.14
3343,1374.00,13.61,514.00,13.61,50.67,51.35,55.06,100.00,1.24
3346,1494.00,13.65,442.00,13.64,50.67,51.35,55.06,100.00,1.94
3349,1454.00,13.65,448.00,13.65,50.67,51.35,55.06,100.00,2.24
3352,1446.00,13.67,512.00,13.67,50.67,51.35,54.95,100.00,2.59
3355,1484.00,13.68,452.00,13.68,50.56,51.35,55.06,100.00,4.55
3358,1432.00,13.66,462.00,13.66,50.56,51.35,54.95,100.00,5.35
3361,1422.00,13.67,524.00,13.67,50.67,51.46,54.95,100.00,5.03
3364,1554.00,13.71,528.00,13.71,50.56,51.35,55.06,100.00,3.51
3367,1550.00,13.73,452.00,13.73,50.56,51.35,54.95,100.00,2.98
3370,1454.00,13.71,508.00,13.71,50.56,51.35,54.95,100.00,2.48
3373,1494.00,13.71,448.00,13.71,50.56,51.35,54.95,100.00,2.56
3376,1446.00,13.70,442.00,13.70,50.67,51.35,54.95,100.00,1.97
3379,1374.00,13.68,518.00,13.67,50.56,51.35,54.95,100.00,3.41
3382,1438.00,13.70,522.00,13.70,50.56,51.35,55.06,100.00,8.39
3385,1350.00,13.69,530.00,13.68,50.67,51.46,54.95,100.00,8.44
3388,1212.00,13.64,524.00,13.64,50.67,51.24,55.06,99.07,6.81
3391,1104.00,13.61,456.00,13.60,50.56,51.35,54.95,96.43,4.57
3394,970.00,13.58,514.00,13.58,50.56,51.35,55.06,95.00,7.52
3397,1028.00,13.57,448.00,13.57,50.67,51.35,54.95,94.70,8.61
3400,1000.00,13.57,456.00,13.56,50.67,51.35,55.06,94.29,9.89
3403,924.00,13.56,512.00,13.56,50.56,51.35,54.95,93.86,7.89
3406,924.00,13.55,518.00,13.55,50.67,51.35,55.06,93.86,7.48
3409,902.00,13.55,522.00,13.55,50.56,51.35,54.95,93.37,6.64
3412,956.00,13.55,456.00,13.54,50.56,51.35,55.06,93.20,5.25
3415,950.00,13.55,456.00,13.54,50.56,51.35,54.95,92.78,4.51
3418,522.00,13.52,452.00,13.51,50.56,51.46,54.95,92.59,3.49
3421,902.00,13.54,504.00,13.54,50.45,51.46,54.95,93.42,3.01
3424,996.00,13.55,446.00,13.54,50.56,51.35,54.95,94.11,3.39
3427,960.00,13.55,512.00,13.54,50.45,51.46,54.95,95.28,4.01
3430,984.00,13.56,518.00,13.55,50.56,51.35,54.95,95.09,5.33
3433,1000.00,13.56,456.00,13.55,50.45,51.35,54.95,94.19,4.18
3436,964.00,13.55,456.00,13.54,50.56,51.35,54.95,92.99,5.13
3439,878.00,13.54,522.00,13.54,50.56,51.46,54.95,92.56,4.37
3442,902.00,13.54,514.00,13.54,50.56,51.46,55.06,93.18,3.41
3445,1000.00,13.54,442.00,13.54,50.67,51.35,54.95,94.01,4.74
3448,984.00,13.54,446.00,13.54,50.56,51.35,54.95,93.73,3.92
3451,930.00,13.54,514.00,13.54,50.56,51.46,54.95,93.59,3.29
3454,980.00,13.54,518.00,13.54,50.56,51.35,55.06,93.73,3.29
3457,928.00,13.54,522.00,13.54,50.56,51.46,54.95,93.44,2.67
3460,934.00,13.54,458.00,13.53,50.56,51.35,54.95,91.75,2.50
3463,892.00,13.53,448.00,13.53,50.56,51.35,54.95,90.55,3.38
3466,780.00,13.52,512.00,13.52,50.67,51.35,54.95,89.19,2.65
3469,760.00,13.52,508.00,13.51,50.67,51.35,54.95,88.84,2.21
3472,754.00,13.51,514.00,13.51,50.67,51.35,54.95,88.67,1.95
3475,822.00,13.51,452.00,13.51,50.56,51.35,54.95,88.71,1.94
3478,744.00,13.51,522.00,13.50,50.67,51.35,54.95,87.91,2.08
3481,774.00,13.51,452.00,13.50,50.67,51.46,54.95,87.27,2.16
3484,770.00,13.50,452.00,13.50,50.56,51.35,54.95,87.12,4.03
3487,774.00,13.50,448.00,13.50,50.67,51.35,54.95,87.21,5.90
3490,704.00,13.50,508.00,13.49,50.67,51.35,54.95,86.89,4.64
3493,764.00,13.50,446.00,13.49,50.56,51.35,54.95,87.12,3.39
3496,704.00,13.50,518.00,13.49,50.56,51.35,54.84,86.80,2.29
3499,724.00,13.49,458.00,13.49,50.67,51.35,54.95,85.30,1.86
3502,678.00,13.49,448.00,13.48,50.56,51.35,54.95,84.10,3.17
3505,606.00,13.48,518.00,13.48,50.67,51.46,54.95,83.92,4.17
3508,580.00,13.48,508.00,13.48,50.67,51.35,54.95,82.75,3.22
3511,596.00,13.47,446.00,13.47,50.67,51.35,54.95,81.41,2.79
3514,494.00,13.47,522.00,13.46,50.67,51.35,54.95,80.06,2.10
3517,528.00,13.46,452.00,13.46,50.56,51.35,54.95,79.08,1.50
3520,512.00,13.46,448.00,13.46,50.56,51.35,54.95,78.58,1.13
3523,502.00,13.46,442.00,13.45,50.67,51.35,54.95,78.31,0.89
3526,494.00,13.45,446.00,13.45,50.56,51.35,54.84,78.26,1.14
3529,436.00,13.45,514.00,13.44,50.56,51.35,54.95,78.38,1.48
3532,504.00,13.45,458.00,13.45,50.56,51.35,54.95,78.70,1.84
3535,466.00,13.45,522.00,13.44,50.56,51.35,54.95,79.27,2.24
3538,458.00,13.45,514.00,13.44,50.56,51.35,54.84,79.26,3.41
3541,458.00,13.45,504.00,13.44,50.45,51.24,54.84,79.10,4.15
3544,448.00,13.45,508.00,13.44,50.34,51.35,54.84,78.77,3.10
3547,442.00,13.44,522.00,13.44,50.45,51.46,54.95,78.56,2.40
3550,484.00,13.44,456.00,13.44,50.45,51.35,54.95,78.13,2.59
3553,484.00,13.44,452.00,13.44,50.45,51.35,54.84,78.02,2.14
3556,482.00,13.44,446.00,13.43,50.45,51.35,54.95,78.07,1.65
3559,492.00,13.44,448.00,13.43,50.34,51.46,54.95,78.38,1.44
3562,502.00,13.44,446.00,13.43,50.45,51.35,54.84,78.91,1.31
3565,452.00,13.44,514.00,13.43,50.45,51.35,54.84,79.47,0.94
3568,524.00,13.44,456.00,13.43,50.45,51.35,54.84,80.12,0.93
3571,558.00,13.44,452.00,13.43,50.45,51.35,54.84,80.91,0.74
3574,576.00,13.44,442.00,13.44,50.34,51.35,54.84,81.73,1.23
3577,600.00,13.44,446.00,13.44,50.34,51.35,54.95,82.34,1.58
3580,594.00,13.44,452.00,13.44,50.45,51.35,54.84,82.16,1.84
3583,590.00,13.44,456.00,13.44,50.45,51.46,54.95,81.89,2.15
3586,512.00,13.44,508.00,13.44,50.34,51.35,54.95,81.49,2.66
3589,566.00,13.44,446.00,13.43,50.34,51.46,54.84,81.18,2.90
3592,564.00,13.44,448.00,13.44,50.45,51.35,54.84,81.11,2.35
3595,508.00,13.44,524.00,13.43,50.45,51.35,54.84,81.29,2.36
3598,576.00,13.44,448.00,13.44,50.34,51.35,54.84,81.49,1.96
3601,518.00,13.44,512.00,13.43,50.34,51.35,54.84,81.59,1.44
3604,580.00,13.44,452.00,13.43,50.22,51.35,54.84,81.85,1.24
3607,538.00,13.44,508.00,13.43,50.34,51.35,54.95,82.26,1.19
3610,612.00,13.44,456.00,13.43,50.34,51.35,54.84,82.93,1.52
3613,576.00,13.44,518.00,13.44,50.22,51.35,54.84,83.78,2.70
3616,600.00,13.44,512.00,13.44,50.22,51.35,54.84,84.59,3.01
3619,688.00,13.45,448.00,13.44,50.34,51.35,54.84,85.26,3.95
3622,630.00,13.45,512.00,13.44,50.34,51.35,54.95,85.59,2.54
3625,698.00,13.45,452.00,13.44,50.34,51.35,54.84,85.73,2.35
3628,630.00,13.45,512.00,13.44,50.34,51.35,54.84,85.88,2.68
3631,708.00,13.45,446.00,13.45,50.34,51.35,54.84,86.55,5.19
3634,678.00,13.45,514.00,13.45,50.34,51.35,54.84,87.80,5.21
3637,744.00,13.46,522.00,13.46,50.34,51.24,54.95,89.88,3.77
3640,892.00,13.47,452.00,13.47,50.45,51.24,54.84,91.77,3.00
3643,920.00,13.47,446.00,13.47,50.34,51.35,54.84,92.73,2.47
3646,980.00,13.48,448.00,13.48,50.34,51.35,54.84,94.41,1.97
3649,964.00,13.50,522.00,13.49,50.34,51.35,54.84,95.09,1.14
3652,974.00,13.49,448.00,13.49,50.34,51.35,54.84,93.74,0.93
3655,954.00,13.49,452.00,13.49,50.34,51.35,54.84,93.80,1.48
3658,930.00,13.49,518.00,13.49,50.45,51.35,54.84,95.24,4.10
3661,1068.00,13.51,456.00,13.50,50.34,51.35,54.84,97.13,3.66
3664,1046.00,13.52,514.00,13.51,50.34,51.35,54.84,97.71,7.12
3667,1138.00,13.52,446.00,13.52,50.34,51.35,54.84,98.36,5.47
3670,1164.00,13.53,456.00,13.53,50.45,51.35,54.84,98.61,3.70
3673,1108.00,13.54,522.00,13.53,50.45,51.35,54.84,98.61,3.46
3676,1144.00,13.54,446.00,13.53,50.45,51.46,54.95,98.26,2.18
3679,1068.00,13.54,512.00,13.53,50.45,51.35,54.84,98.17,1.65
3682,1064.00,13.54,528.00,13.53,50.45,51.35,54.84,98.41,1.96
3685,1104.00,13.54,482.00,13.54,50.45,51.35,54.84,98.98,4.15
3688,1186.00,13.55,446.00,13.55,50.45,51.35,54.84,99.13,3.70
3691,1206.00,13.56,456.00,13.55,50.45,51.24,54.84,99.33,2.81
3694,1212.00,13.56,452.00,13.56,50.45,51.24,54.84,99.31,2.35
3697,1138.00,13.56,456.00,13.55,50.45,51.35,54.84,99.03,3.17
3700,1124.00,13.55,512.00,13.55,50.45,51.35,54.84,99.15,6.03
3703,1182.00,13.56,452.00,13.56,50.56,51.35,54.84,99.04,5.83
3706,1102.00,13.55,452.00,13.55,50.56,51.35,54.84,97.63,5.24
3709,996.00,13.54,448.00,13.53,50.56,51.46,54.84,95.34,4.58
3712,862.00,13.52,512.00,13.52,50.56,51.35,54.95,93.57,4.01
3715,830.00,13.51,524.00,13.51,50.56,51.35,54.84,92.82,4.03
3718,894.00,13.51,448.00,13.50,50.56,51.35,54.84,92.77,6.01
3721,910.00,13.50,456.00,13.50,50.56,51.35,54.84,93.43,3.20
3724,950.00,13.51,458.00,13.51,50.56,51.35,54.84,94.53,3.15
3727,974.00,13.52,452.00,13.51,50.56,51.35,54.84,95.17,10.46
3730,928.00,13.51,456.00,13.51,50.56,51.35,54.84,96.08,10.25
3733,1022.00,13.52,466.00,13.52,50.56,51.35,54.84,96.65,10.27
3736,1036.00,13.53,466.00,13.52,50.56,51.35,54.84,97.04,9.92
3739,976.00,13.53,514.00,13.52,50.56,51.35,54.84,96.85,9.48
3742,1026.00,13.53,458.00,13.52,50.67,51.35,54.84,96.60,8.25
3745,992.00,13.53,458.00,13.52,50.56,51.35,54.84,95.93,6.47
3748,960.00,13.52,452.00,13.52,50.56,51.24,54.84,95.31,7.28
3751,930.00,13.51,452.00,13.51,50.56,51.35,54.84,94.88,7.60
3754,918.00,13.51,462.00,13.51,50.56,51.35,54.84,94.65,8.79
3757,858.00,13.51,482.00,13.51,50.56,51.46,54.84,94.62,6.90
3760,920.00,13.51,446.00,13.50,50.56,51.35,54.84,94.54,5.67
3763,856.00,13.51,522.00,13.51,50.56,51.35,54.72,94.54,5.47
3766,846.00,13.51,522.00,13.50,50.56,51.46,54.84,94.31,4.12
3769,882.00,13.51,446.00,13.50,50.56,51.46,54.72,93.66,3.55
3772,792.00,13.50,514.00,13.50,50.56,51.35,54.84,93.23,2.69
3775,776.00,13.50,522.00,13.50,50.56,51.35,54.84,92.86,1.90
3778,842.00,13.50,512.00,13.50,50.56,51.46,54.72,92.66,5.48
3781,832.00,13.49,448.00,13.49,50.67,51.35,54.72,92.35,5.81
3784,756.00,13.49,522.00,13.49,50.56,51.35,54.84,92.17,4.96
3787,756.00,13.49,512.00,13.49,50.67,51.35,54.84,92.26,5.90
3790,830.00,13.49,452.00,13.49,50.67,51.46,54.72,92.48,6.49
3793,832.00,13.49,458.00,13.49,50.56,51.35,54.72,92.48,6.61
3796,764.00,13.49,512.00,13.49,50.56,51.46,54.72,92.14,6.65
3799,786.00,13.49,452.00,13.48,50.67,51.35,54.72,90.79,8.36
3802,744.00,13.49,458.00,13.48,50.56,51.35,54.72,89.64,7.18
3805,708.00,13.48,456.00,13.48,50.67,51.35,54.84,89.15,6.08
3808,704.00,13.48,456.00,13.47,50.56,51.35,54.84,89.10,5.81
3811,646.00,13.48,528.00,13.47,50.56,51.46,54.72,88.90,5.06
3814,692.00,13.47,446.00,13.47,50.56,51.35,54.72,88.16,6.52
3817,596.00,13.47,518.00,13.46,50.56,51.35,54.72,87.52,4.85
3820,638.00,13.46,456.00,13.46,50.56,51.35,54.72,87.01,4.24
3823,620.00,13.46,448.00,13.46,50.67,51.35,54.84,86.62,3.91
3826,612.00,13.46,456.00,13.46,50.56,51.35,54.72,86.20,3.48
3829,602.00,13.46,448.00,13.46,50.56,51.24,54.84,85.61,3.33
3832,508.00,13.45,512.00,13.45,50.56,51.35,54.84,84.87,5.06
3835,476.00,13.45,528.00,13.44,50.67,51.24,54.72,84.40,5.49
3838,538.00,13.45,448.00,13.44,50.56,51.35,54.72,84.17,5.42
3841,540.00,13.45,446.00,13.44,50.67,51.35,54.72,84.05,3.48
3844,538.00,13.45,452.00,13.44,50.67,51.35,54.72,83.97,3.47
3847,538.00,13.44,446.00,13.44,50.67,51.24,54.72,83.97,3.63
3850,530.00,13.44,446.00,13.44,50.67,51.35,54.72,84.06,3.89
3853,472.00,13.44,518.00,13.43,50.67,51.24,54.72,84.26,2.80
3856,548.00,13.44,442.00,13.44,50.56,51.24,54.72,84.47,2.80
3859,554.00,13.44,452.00,13.44,50.67,51.35,54.72,84.63,3.28
3862,482.00,13.44,518.00,13.43,50.56,51.46,54.72,84.78,3.26
3865,544.00,13.44,448.00,13.43,50.56,51.35,54.72,84.96,3.00
3868,558.00,13.44,462.00,13.44,50.67,51.24,54.72,85.19,2.09
3871,504.00,13.44,512.00,13.44,50.56,51.35,54.84,85.52,1.44
3874,576.00,13.44,448.00,13.44,50.56,51.35,54.72,85.82,1.34
3877,504.00,13.44,524.00,13.43,50.67,51.35,54.72,85.97,2.85
3880,576.00,13.44,442.00,13.44,50.67,51.35,54.72,86.15,2.56
3883,528.00,13.44,512.00,13.43,50.56,51.24,54.72,86.46,1.79
3886,538.00,13.44,514.00,13.43,50.67,51.24,54.72,86.88,1.25
3889,606.00,13.44,448.00,13.44,50.56,51.35,54.72,87.42,3.20
3892,560.00,13.44,522.00,13.44,50.67,51.35,54.72,88.09,2.13
3895,584.00,13.44,504.00,13.44,50.67,51.35,54.72,88.78,1.94
3898,672.00,13.45,446.00,13.44,50.67,51.35,54.72,89.36,2.05
3901,682.00,13.45,458.00,13.44,50.67,51.35,54.72,89.81,2.31
3904,688.00,13.45,448.00,13.44,50.67,51.35,54.72,90.21,2.56
3907,702.00,13.45,452.00,13.45,50.67,51.35,54.72,90.60,2.48
3910,714.00,13.45,452.00,13.45,50.67,51.35,54.84,91.06,2.66
3913,738.00,13.46,452.00,13.45,50.67,51.35,54.72,91.58,2.69
3916,682.00,13.46,514.00,13.45,50.67,51.35,54.72,92.07,1.95
3919,764.00,13.46,446.00,13.45,50.79,51.35,54.72,92.56,3.21
3922,712.00,13.46,522.00,13.45,50.67,51.35,54.84,93.05,4.17
3925,802.00,13.46,452.00,13.46,50.79,51.46,54.84,93.61,6.42
3928,744.00,13.47,512.00,13.46,50.67,51.35,54.72,94.26,5.32
3931,760.00,13.47,522.00,13.46,50.79,51.35,54.72,94.83,5.50
3934,780.00,13.47,512.00,13.46,50.79,51.35,54.84,95.14,7.53
3937,862.00,13.47,462.00,13.47,50.79,51.35,54.72,95.53,7.86
3940,806.00,13.48,522.00,13.47,50.79,51.35,54.84,96.20,6.26
3943,832.00,13.48,446.00,13.48,50.79,51.35,54.84,97.07,6.52
3946,874.00,13.49,528.00,13.48,50.79,51.35,54.72,97.76,7.97
3949,898.00,13.49,512.00,13.49,50.90,51.35,54.72,98.22,6.17
3952,908.00,13.49,458.00,13.49,50.67,51.35,54.84,98.53,6.56
3955,920.00,13.49,518.00,13.50,50.90,51.35,54.84,98.92,7.10
3958,948.00,13.50,514.00,13.50,50.79,51.35,54.84,99.27,7.08
3961,990.00,13.51,524.00,13.50,50.90,51.35,54.72,99.55,4.81
3964,1012.00,13.52,508.00,13.51,50.90,51.35,54.84,99.75,3.74
3967,1036.00,13.52,518.00,13.52,50.79,51.35,54.84,99.96,4.65
3970,1062.00,13.53,518.00,13.53,50.90,51.35,54.72,100.00,4.36
3973,1176.00,13.54,448.00,13.54,50.90,51.24,54.84,100.00,3.82
3976,1186.00,13.55,522.00,13.55,50.90,51.24,54.84,100.00,4.39
3979,1200.00,13.57,512.00,13.56,50.90,51.35,54.84,100.00,5.28
3982,1196.00,13.57,522.00,13.57,50.90,51.35,54.84,100.00,4.99
3985,1264.00,13.58,448.00,13.57,50.79,51.35,54.84,100.00,5.17
3988,1138.00,13.57,508.00,13.57,50.90,51.35,54.72,100.00,4.27
3991,1406.00,13.56,456.00,13.55,50.90,51.35,54.72,100.00,3.36
3994,1098.00,13.56,514.00,13.56,50.90,51.35,54.72,100.00,3.59
3997,1134.00,13.56,456.00,13.55,50.90,51.35,54.84,100.00,3.36
4000,1042.00,13.55,514.00,13.54,50.90,51.35,54.84,100.00,2.60
4003,1084.00,13.54,448.00,13.54,51.01,51.35,54.84,100.00,2.51
4006,1078.00,13.54,452.00,13.54,51.01,51.35,54.84,100.00,4.44
4009,1088.00,13.54,452.00,13.54,50.90,51.35,54.84,100.00,3.12
4012,1016.00,13.54,524.00,13.54,51.13,51.35,54.84,100.00,5.10
4015,1052.00,13.54,446.00,13.54,51.01,51.35,54.84,100.00,5.66
4018,1020.00,13.54,452.00,13.53,51.01,51.46,54.84,100.00,4.28
4021,930.00,13.53,518.00,13.53,51.01,51.35,54.84,100.00,4.68
4024,974.00,13.53,452.00,13.52,51.13,51.35,54.72,100.00,4.39
4027,888.00,13.52,524.00,13.52,51.13,51.35,54.72,100.00,4.31
4030,948.00,13.52,448.00,13.52,51.13,51.24,54.84,100.00,4.43
4033,888.00,13.52,522.00,13.52,51.01,51.35,54.84,100.00,4.65
4036,894.00,13.52,514.00,13.52,51.13,51.35,54.84,100.00,3.08
4039,956.00,13.52,452.00,13.52,51.13,51.35,54.84,100.00,2.38
4042,960.00,13.52,456.00,13.52,51.13,51.35,54.84,100.00,1.48
4045,980.00,13.52,448.00,13.52,51.13,51.46,54.72,100.00,1.19
4048,920.00,13.53,518.00,13.52,51.01,51.35,54.84,100.00,1.49
4051,990.00,13.53,448.00,13.52,51.01,51.35,54.72,100.00,1.35
4054,1000.00,13.53,448.00,13.53,51.01,51.24,54.84,100.00,2.50
4057,970.00,13.54,522.00,13.53,51.13,51.35,54.84,100.00,4.88
4060,1038.00,13.54,448.00,13.54,51.13,51.46,54.72,100.00,4.77
4063,1036.00,13.54,458.00,13.53,51.01,51.46,54.84,100.00,4.67
4066,1032.00,13.54,448.00,13.54,51.01,51.35,54.84,100.00,5.32
4069,1028.00,13.54,452.00,13.54,51.01,51.46,54.84,100.00,5.34
4072,976.00,13.54,522.00,13.53,51.01,51.35,54.84,100.00,5.31
4075,964.00,13.54,508.00,13.54,51.01,51.35,54.84,100.00,4.68
4078,1038.00,13.54,462.00,13.54,51.01,51.35,54.84,100.00,4.62
4081,980.00,13.54,504.00,13.54,51.13,51.35,54.72,100.00,4.17
4084,970.00,13.54,524.00,13.53,51.01,51.46,54.72,100.00,2.81
4087,948.00,13.54,514.00,13.54,51.13,51.35,54.84,100.00,3.71
4090,1012.00,13.54,452.00,13.54,51.13,51.46,54.84,100.00,3.19
4093,924.00,13.53,514.00,13.53,51.01,51.35,54.72,100.00,2.68
4096,960.00,13.53,498.00,13.53,51.13,51.35,54.72,100.00,2.38
4099,892.00,13.53,518.00,13.52,51.13,51.35,54.84,100.00,1.83
4102,950.00,13.53,456.00,13.52,51.13,51.35,54.72,100.00,2.59
4105,884.00,13.53,518.00,13.52,51.01,51.35,54.72,100.00,2.80
4108,948.00,13.53,448.00,13.52,51.01,51.35,54.84,100.00,2.20
4111,948.00,13.52,448.00,13.52,51.13,51.35,54.72,100.00,3.09
4114,956.00,13.53,448.00,13.52,51.13,51.46,54.84,100.00,3.31
4117,904.00,13.53,512.00,13.52,51.13,51.35,54.84,100.00,2.70
4120,964.00,13.53,456.00,13.53,51.13,51.35,54.84,100.00,4.77
4123,980.00,13.53,452.00,13.53,51.13,51.35,54.84,100.00,5.58
4126,1000.00,13.53,458.00,13.53,51.13,51.46,54.84,100.00,3.62
4129,940.00,13.53,514.00,13.53,51.13,51.35,54.84,100.00,3.52
4132,1000.00,13.54,458.00,13.53,51.13,51.35,54.72,100.00,5.09
4135,1010.00,13.54,452.00,13.53,51.13,51.35,54.84,100.00,3.74
4138,930.00,13.53,522.00,13.53,51.01,51.35,54.84,100.00,2.98
4141,914.00,13.53,522.00,13.53,51.13,51.35,54.84,99.95,6.25
4144,984.00,13.54,452.00,13.53,51.13,51.35,54.84,99.87,3.61
4147,974.00,13.54,452.00,13.53,51.13,51.35,54.84,99.72,3.48
4150,950.00,13.53,446.00,13.52,51.13,51.35,54.84,99.51,4.22
4153,872.00,13.53,518.00,13.52,51.13,51.35,54.72,99.27,3.21
4156,938.00,13.52,448.00,13.52,51.13,51.46,54.84,99.01,7.80
4159,872.00,13.52,522.00,13.52,51.13,51.35,54.84,98.90,6.46
4162,934.00,13.52,456.00,13.52,51.13,51.35,54.72,98.80,4.24
4165,874.00,13.53,512.00,13.52,51.13,51.35,54.84,98.64,4.34
4168,888.00,13.53,518.00,13.52,51.01,51.35,54.72,98.38,4.63
4171,948.00,13.53,442.00,13.52,51.13,51.35,54.72,98.12,4.94
4174,928.00,13.52,462.00,13.52,51.13,51.35,54.72,97.66,7.92
4177,928.00,13.52,448.00,13.52,51.13,51.35,54.72,96.89,5.99
4180,910.00,13.52,458.00,13.52,51.01,51.46,54.84,96.46,4.14
4183,832.00,13.52,508.00,13.52,51.01,51.35,54.84,96.23,5.13
4186,914.00,13.52,458.00,13.52,51.01,51.35,54.72,96.18,5.07
4189,888.00,13.52,514.00,13.52,51.01,51.35,54.84,96.91,5.23
4192,590.00,13.50,514.00,13.52,51.13,51.35,54.72,97.99,6.20
4195,1082.00,13.54,456.00,13.54,51.01,51.35,54.72,99.29,4.74
4198,1146.00,13.56,512.00,13.56,51.01,51.35,54.72,99.98,4.75
4201,1182.00,13.58,522.00,13.58,51.13,51.35,54.72,100.00,2.99
4204,1282.00,13.59,452.00,13.59,51.13,51.35,54.72,100.00,2.94
4207,1274.00,13.60,462.00,13.60,51.13,51.35,54.84,100.00,2.78
4210,1264.00,13.60,452.00,13.60,51.13,51.35,54.72,100.00,2.39
4213,1216.00,13.60,452.00,13.60,51.13,51.35,54.72,99.81,2.06
4216,1160.00,13.59,446.00,13.59,51.13,51.35,54.72,99.48,3.91
4219,1082.00,13.58,524.00,13.58,51.13,51.35,54.72,99.13,5.02
4222,1094.00,13.57,446.00,13.57,51.13,51.35,54.72,98.58,4.37
4225,996.00,13.56,522.00,13.56,51.01,51.35,54.84,97.96,4.91
4228,1036.00,13.56,452.00,13.56,51.13,51.35,54.84,97.45,4.04
4231,1036.00,13.56,452.00,13.56,51.13,51.35,54.72,97.45,3.21
4234,1068.00,13.56,452.00,13.56,51.13,51.46,54.84,98.42,2.26
4237,1156.00,13.57,452.00,13.57,51.24,51.35,54.72,99.44,2.21
4240,1236.00,13.59,452.00,13.59,51.13,51.35,54.84,100.00,4.21
4243,1314.00,13.61,514.00,13.61,51.01,51.35,54.72,100.00,3.71
4246,1678.00,13.70,522.00,13.70,51.24,51.46,54.72,100.00,3.41
4249,2058.00,13.89,448.00,13.89,51.13,51.46,54.84,100.00,3.05
4252,586.00,13.81,522.00,13.80,51.13,51.35,54.72,100.00,2.36
4255,2180.00,13.70,512.00,13.70,51.13,51.35,54.84,100.00,2.29
4258,2140.00,13.69,466.00,13.69,51.24,51.35,54.72,100.00,2.68
