# Time(s), Power(mW)[0x40], Voltage[0x40], Power(mW)[0x41], Voltage[0x41], DS18 Temp(F)[MAIN], DS18 Temp(F)[Batt], DS18 Temp(F)[MCU], Light (%), Wind Speed
89650,7442.00,14.22,566.00,14.22,41.90,41.90,60.01,100.00,0.67
89653,7458.00,14.18,524.00,14.14,41.90,41.90,60.01,100.00,0.87
89656,620.00,14.14,554.00,14.13,41.79,41.90,60.13,100.00,0.83
89659,620.00,14.14,554.00,14.13,41.79,41.90,60.01,100.00,0.77
89662,566.00,14.21,512.00,14.22,41.67,41.90,60.01,100.00,0.77
89665,7520.00,14.23,508.00,14.23,41.67,41.90,60.01,100.00,0.77
89668,7518.00,14.15,492.00,14.14,41.67,41.90,60.01,100.00,0.72
89671,622.00,14.14,548.00,14.13,41.67,41.90,60.01,100.00,0.62
89674,566.00,14.13,494.00,14.12,41.67,41.90,60.13,100.00,0.62
89677,7526.00,14.22,498.00,14.22,41.56,41.90,60.01,100.00,0.53
89680,7524.00,14.23,494.00,14.23,41.67,41.79,60.01,100.00,0.43
89683,550.00,14.14,482.00,14.13,41.67,41.90,60.01,100.00,0.42
89686,636.00,14.12,550.00,14.12,41.79,41.90,60.01,100.00,0.43
89689,630.00,14.12,558.00,14.19,41.67,41.90,60.01,100.00,0.43
89692,7520.00,14.22,498.00,14.22,41.56,41.90,60.01,100.00,0.43
89695,7540.00,14.23,498.00,14.14,41.67,41.90,60.01,100.00,0.81
89698,564.00,14.14,494.00,14.14,41.56,41.90,60.13,100.00,0.88
89701,620.00,14.14,558.00,14.13,41.56,41.90,60.01,100.00,0.83
89704,630.00,14.18,586.00,14.22,41.45,41.90,60.01,100.00,0.93
89707,7526.00,14.23,512.00,14.23,41.56,41.90,60.13,100.00,0.87
89710,7544.00,14.15,492.00,14.14,41.56,41.90,60.13,100.00,0.88
89713,564.00,14.14,492.00,14.13,41.45,41.90,60.13,100.00,0.72
89716,626.00,14.13,570.00,14.13,41.45,41.90,60.13,100.00,0.65
89719,3076.00,14.22,508.00,14.22,41.34,41.90,60.13,100.00,0.63
89722,7484.00,14.22,566.00,14.23,41.34,41.90,60.13,100.00,0.67
89725,560.00,14.14,492.00,14.13,41.34,41.90,60.13,100.00,0.53
89728,566.00,14.14,494.00,14.12,41.34,41.90,60.13,100.00,0.53
89731,550.00,14.13,492.00,14.12,41.45,41.90,60.13,100.00,0.51
89734,7540.00,14.22,502.00,14.23,41.34,42.01,60.13,100.00,0.48
89737,7490.00,14.23,564.00,14.14,41.22,42.01,60.13,100.00,0.57
89740,620.00,14.13,554.00,14.12,41.34,41.90,60.13,100.00,0.53
89743,566.00,14.13,494.00,14.12,41.22,41.90,60.13,100.00,0.52
89746,626.00,14.19,580.00,14.22,41.22,41.90,60.13,100.00,0.57
89749,7488.00,14.21,560.00,14.22,41.11,41.90,60.13,100.00,0.53
89752,7560.00,14.14,488.00,14.13,41.11,41.90,60.13,100.00,0.53
89755,558.00,14.14,492.00,14.13,41.22,41.90,60.13,100.00,0.53
89758,558.00,14.13,482.00,14.12,41.34,41.90,60.13,100.00,0.48
89761,630.00,14.21,574.00,14.22,41.34,41.90,60.13,100.00,0.57
89764,7490.00,14.21,560.00,14.22,41.34,41.90,60.13,100.00,0.53
89767,558.00,14.14,492.00,14.13,41.45,42.01,60.24,100.00,0.53
89770,570.00,14.14,488.00,14.12,41.45,41.90,60.24,100.00,0.43
89773,564.00,14.13,492.00,14.13,41.45,41.90,60.24,100.00,0.57
89776,7490.00,14.22,566.00,14.22,41.45,41.79,60.13,100.00,0.57
89779,7500.00,14.23,560.00,14.14,41.45,41.79,60.13,100.00,0.42
89782,620.00,14.14,550.00,14.13,41.34,41.90,60.13,100.00,0.43
89785,564.00,14.13,488.00,14.12,41.34,41.90,60.13,100.00,0.42
89788,566.00,14.12,494.00,14.21,41.34,41.90,60.13,100.00,0.43
89791,7592.00,14.22,498.00,14.22,41.34,41.90,60.13,100.00,0.42
89794,7576.00,14.17,482.00,14.13,41.34,41.90,60.24,100.00,0.43
89797,560.00,14.13,494.00,14.12,41.34,41.79,60.24,100.00,0.43
89800,622.00,14.12,560.00,14.11,41.34,41.90,60.24,100.00,0.33
89803,566.00,14.21,508.00,14.21,41.34,41.79,60.13,100.00,0.43
89806,7488.00,14.21,566.00,14.22,41.45,42.01,60.24,100.00,0.73
89809,488.00,14.14,498.00,14.13,41.45,41.90,60.13,100.00,0.98
89812,560.00,14.13,494.00,14.12,41.56,41.90,60.24,100.00,0.88
89815,616.00,14.12,560.00,14.12,41.56,41.90,60.13,100.00,0.87
89818,7396.00,14.21,574.00,14.22,41.56,41.90,60.24,100.00,0.78
89821,7592.00,14.22,508.00,14.23,41.67,41.90,60.24,100.00,0.77
89824,548.00,14.14,492.00,14.13,41.56,41.90,60.24,100.00,0.78
89827,566.00,14.13,494.00,14.12,41.67,41.90,60.24,100.00,0.85
89830,554.00,14.12,494.00,14.12,41.67,42.01,60.24,100.00,0.73
89833,7590.00,14.21,502.00,14.22,41.79,41.90,60.24,100.00,0.87
89836,7526.00,14.23,566.00,14.22,41.79,41.90,60.24,100.00,0.93
89839,564.00,14.14,484.00,14.14,41.79,41.90,60.24,100.00,1.17
89842,566.00,14.14,492.00,14.13,41.90,41.90,60.24,100.00,1.10
89845,622.00,14.14,550.00,14.14,41.90,41.90,60.24,100.00,0.93
89848,7582.00,14.22,498.00,14.23,41.90,42.01,60.24,100.00,1.02
89851,7602.00,14.23,498.00,14.14,41.90,41.90,60.24,100.00,1.23
89854,558.00,14.14,494.00,14.14,42.01,42.01,60.24,100.00,1.17
89857,632.00,14.14,564.00,14.12,41.90,41.90,60.24,100.00,1.03
89860,554.00,14.14,494.00,14.22,42.01,41.90,60.24,100.00,0.98
89863,7544.00,14.23,570.00,14.24,42.01,41.90,60.35,100.00,0.83
89866,7590.00,14.23,14.00,14.14,42.13,41.90,60.24,100.00,1.25
89869,626.00,14.14,564.00,14.13,42.01,41.90,60.24,100.00,1.23
89872,626.00,14.14,560.00,14.12,42.13,41.90,60.24,100.00,1.13
89875,626.00,14.13,1038.00,14.21,42.13,41.90,60.24,100.00,1.13
89878,7600.00,14.23,564.00,14.23,42.24,42.01,60.35,100.00,1.12
89881,7554.00,14.18,544.00,14.14,42.24,41.90,60.24,100.00,1.23
89884,566.00,14.14,492.00,14.13,42.13,42.01,60.35,100.00,1.28
89887,626.00,14.14,554.00,14.13,42.13,41.90,60.24,100.00,1.24
89890,638.00,14.21,566.00,14.22,42.13,42.01,60.35,100.00,1.23
89893,7550.00,14.22,564.00,14.23,42.13,42.01,60.24,100.00,1.13
89896,610.00,14.15,564.00,14.13,42.13,42.01,60.24,100.00,1.03
89899,566.00,14.14,498.00,14.12,42.01,42.01,60.24,100.00,0.93
89902,558.00,14.13,498.00,14.12,42.01,42.01,60.35,100.00,0.98
89905,7536.00,14.21,574.00,14.22,41.90,42.13,60.35,100.00,0.92
89908,7622.00,14.23,502.00,14.23,42.01,42.13,60.35,100.00,0.98
89911,632.00,14.15,554.00,14.14,42.01,42.01,60.35,100.00,0.93
89914,622.00,14.13,554.00,14.13,41.90,42.01,60.35,100.00,0.93
89917,636.00,14.13,554.00,14.12,42.01,42.01,60.35,100.00,0.83
89920,7546.00,14.22,566.00,14.22,42.01,42.13,60.35,100.00,0.72
89923,7612.00,14.23,504.00,14.15,42.13,42.01,60.35,100.00,0.68
89926,554.00,14.14,494.00,14.13,42.01,42.01,60.46,100.00,0.63
89929,566.00,14.13,494.00,14.13,42.13,42.13,60.35,100.00,0.73
89932,558.00,14.12,492.00,14.21,42.13,42.01,60.46,100.00,0.73
89935,7562.00,14.21,564.00,14.22,42.01,42.01,60.35,100.00,0.72
89938,7644.00,14.24,472.00,14.14,42.01,42.13,60.35,100.00,0.68
89941,630.00,14.14,560.00,14.13,42.01,42.01,60.35,100.00,0.53
89944,622.00,14.13,560.00,14.12,42.01,42.13,60.46,100.00,0.43
89947,630.00,14.17,576.00,14.21,42.01,42.13,60.35,100.00,0.48
89950,7638.00,14.23,504.00,14.24,42.13,42.13,60.46,100.00,0.39
89953,7632.00,14.14,484.00,14.13,42.13,42.13,60.46,100.00,0.32
89956,558.00,14.15,494.00,14.14,42.24,42.13,60.46,100.00,0.22
89959,632.00,14.10,558.00,14.10,42.24,42.13,60.35,100.00,0.17
89962,566.00,14.19,512.00,14.20,42.35,42.13,60.46,100.00,0.13
89965,7638.00,14.22,504.00,14.22,42.46,42.13,60.46,100.00,0.12
89968,528.00,14.15,484.00,14.14,42.46,42.13,60.46,100.00,0.13
89971,630.00,14.12,560.00,14.11,42.46,42.01,60.46,100.00,0.17
89974,626.00,14.09,560.00,14.09,42.58,42.13,60.46,100.00,0.17
89977,7556.00,14.17,574.00,14.18,42.80,42.13,60.46,100.00,0.17
89980,7562.00,14.18,564.00,14.18,42.69,42.13,60.57,100.00,0.18
89983,606.00,14.09,550.00,14.08,42.80,42.13,60.46,100.00,0.17
89986,626.00,14.08,550.00,14.07,42.91,42.24,60.57,100.00,0.12
89989,622.00,14.09,558.00,14.08,42.91,42.13,60.57,100.00,0.13
89992,7638.00,14.19,508.00,14.19,43.03,42.13,60.46,100.00,0.43
89995,7592.00,14.20,564.00,14.11,43.03,42.13,60.57,100.00,0.43
89998,622.00,14.12,548.00,14.10,43.03,42.13,60.57,100.00,0.48
90001,630.00,14.12,550.00,14.11,43.03,42.13,60.57,100.00,0.37
90004,560.00,14.12,1020.00,14.20,42.91,42.24,60.57,100.00,0.32
90007,7654.00,14.20,512.00,14.21,42.91,42.13,60.57,100.00,0.33
90010,7606.00,14.18,540.00,14.13,43.03,42.24,60.57,100.00,0.37
90013,564.00,14.12,484.00,14.11,43.03,42.24,60.57,100.00,0.32
90016,558.00,14.13,492.00,14.12,43.14,42.24,60.57,100.00,0.13
90019,558.00,14.22,504.00,14.23,43.03,42.24,60.57,100.00,0.12
90022,7664.00,14.22,498.00,14.23,43.03,42.24,60.57,100.00,0.13
90025,550.00,14.14,482.00,14.13,43.14,42.13,60.69,100.00,0.13
90028,630.00,14.10,566.00,14.10,43.25,42.24,60.69,100.00,0.13
90031,564.00,14.09,498.00,14.08,43.14,42.24,60.69,100.00,0.43
90034,7642.00,14.18,504.00,14.18,43.25,42.13,60.69,100.00,0.53
90037,7654.00,14.19,498.00,14.15,43.36,42.13,60.69,100.00,0.43
90040,554.00,14.10,494.00,14.10,43.36,42.24,60.69,100.00,0.57
90043,632.00,14.10,560.00,14.09,43.47,42.24,60.69,100.00,0.58
90046,620.00,14.08,560.00,14.16,43.25,42.24,60.69,100.00,0.53
90049,7662.00,14.19,494.00,14.19,43.25,42.24,60.69,100.00,0.63
90052,7596.00,14.20,570.00,14.10,43.25,42.24,60.69,100.00,0.63
90055,620.00,14.10,564.00,14.10,43.14,42.24,60.69,100.00,0.72
90058,632.00,14.10,550.00,14.09,43.14,42.24,60.69,100.00,0.83
90061,620.00,14.09,554.00,14.18,43.14,42.24,60.80,100.00,0.77
90064,7668.00,14.19,504.00,14.20,43.14,42.24,60.80,100.00,0.77
90067,7684.00,14.20,42.00,14.11,43.14,42.35,60.80,100.00,0.63
90070,620.00,14.11,550.00,14.10,43.03,42.24,60.80,100.00,0.63
90073,570.00,14.10,492.00,14.10,43.14,42.35,60.80,100.00,0.62
90076,630.00,14.10,1022.00,14.19,43.14,42.24,60.80,100.00,0.58
90079,7618.00,14.19,570.00,14.20,43.36,42.24,60.80,100.00,0.58
90082,7628.00,14.16,522.00,14.11,43.25,42.24,60.80,100.00,0.43
90085,620.00,14.11,560.00,14.10,43.36,42.35,60.80,100.00,0.43
90088,554.00,14.11,492.00,14.10,43.47,42.24,60.80,100.00,0.53
90091,630.00,14.16,564.00,14.19,43.36,42.24,60.80,100.00,0.67
90094,7688.00,14.20,502.00,14.21,43.36,42.35,60.80,100.00,0.63
90097,7636.00,14.13,558.00,14.12,43.25,42.35,60.80,100.00,0.58
90100,630.00,14.11,554.00,14.10,43.25,42.24,60.80,100.00,0.53
90103,558.00,14.11,484.00,14.10,43.14,42.35,60.80,100.00,0.63
90106,630.00,14.19,576.00,14.19,43.14,42.35,60.91,100.00,0.62
90109,7628.00,14.21,566.00,14.21,43.03,42.35,60.80,100.00,0.73
90112,10.00,14.13,558.00,14.12,43.03,42.24,60.91,100.00,0.77
90115,564.00,14.12,494.00,14.12,42.80,42.35,60.91,100.00,0.77
90118,560.00,14.11,494.00,14.10,42.80,42.35,60.91,100.00,0.73
90121,7606.00,14.21,576.00,14.21,42.80,42.35,60.91,100.00,0.58
90124,7642.00,14.21,570.00,14.22,42.80,42.35,60.91,100.00,0.47
90127,616.00,14.14,560.00,14.12,42.69,42.35,60.91,100.00,0.48
90130,554.00,14.13,494.00,14.12,42.69,42.46,60.91,100.00,0.43
90133,632.00,14.11,558.00,14.10,42.80,42.46,61.03,100.00,0.33
90136,7704.00,14.21,512.00,14.22,42.80,42.35,60.91,100.00,0.32
90139,7644.00,14.22,564.00,14.22,42.80,42.46,60.91,100.00,0.17
90142,564.00,14.12,484.00,14.12,42.91,42.58,60.91,100.00,0.13
90145,566.00,14.14,494.00,14.13,42.91,42.58,60.91,100.00,0.12
90148,558.00,14.14,492.00,14.13,43.14,42.58,61.03,100.00,0.12
90151,7720.00,14.22,508.00,14.22,43.14,42.46,61.03,100.00,0.12
90154,7730.00,14.22,508.00,14.15,43.14,42.58,61.03,100.00,0.13
90157,550.00,14.13,492.00,14.13,43.14,42.58,61.03,100.00,0.13
90160,566.00,14.12,488.00,14.12,43.14,42.58,61.03,100.00,0.13
90163,566.00,14.12,494.00,14.11,43.14,42.58,61.03,100.00,0.13
90166,7734.00,14.21,502.00,14.21,43.25,42.58,61.03,100.00,0.13
90169,7736.00,14.22,504.00,14.22,43.25,42.58,61.03,100.00,0.13
90172,554.00,14.13,498.00,14.12,43.25,42.46,61.03,100.00,0.13
90175,554.00,14.12,492.00,14.12,43.25,42.46,61.03,100.00,0.13
90178,560.00,14.12,488.00,14.11,43.36,42.46,61.03,100.00,0.13
90181,7736.00,14.21,512.00,14.22,43.25,42.46,61.03,100.00,0.13
90184,7746.00,14.22,494.00,14.16,43.36,42.58,61.14,100.00,0.13
90187,564.00,14.14,502.00,14.13,43.36,42.58,61.14,100.00,0.13
90190,566.00,14.13,494.00,14.12,43.36,42.46,61.14,100.00,0.13
90193,566.00,14.12,488.00,14.12,43.47,42.46,61.14,100.00,0.13
90196,7734.00,14.21,504.00,14.22,43.36,42.46,61.14,100.00,0.13
90199,7754.00,14.23,498.00,14.19,43.47,42.46,61.14,100.00,0.13
90202,560.00,14.14,494.00,14.14,43.59,42.46,61.14,100.00,0.13
90205,564.00,14.14,502.00,14.13,43.59,42.58,61.14,100.00,0.13
90208,558.00,14.13,492.00,14.19,43.59,42.46,61.25,100.00,0.13
90211,7746.00,14.22,514.00,14.23,43.47,42.58,61.14,100.00,0.13
90214,7762.00,14.23,502.00,14.14,43.36,42.58,61.25,100.00,0.13
90217,558.00,14.14,484.00,14.13,43.36,42.46,61.25,100.00,0.13
90220,558.00,14.14,494.00,14.13,43.36,42.58,61.25,100.00,0.18
90223,560.00,14.10,488.00,14.11,43.36,42.58,61.25,100.00,0.13
90226,7668.00,14.19,570.00,14.19,43.36,42.46,61.14,100.00,0.63
90229,7756.00,14.20,508.00,14.11,43.25,42.58,61.25,100.00,0.98
90232,620.00,14.11,558.00,14.10,43.25,42.46,61.25,100.00,0.93
90235,630.00,14.10,564.00,14.09,43.25,42.58,61.25,100.00,0.93
90238,566.00,14.10,494.00,14.08,43.25,42.58,61.25,100.00,0.83
90241,7674.00,14.18,574.00,14.18,43.25,42.58,61.25,100.00,0.72
90244,7694.00,14.20,576.00,14.11,43.14,42.58,61.36,100.00,0.73
90247,570.00,14.11,482.00,14.10,43.14,42.69,61.25,100.00,0.77
90250,564.00,14.11,494.00,14.10,43.14,42.58,61.25,100.00,0.87
90253,622.00,14.10,554.00,14.09,43.14,42.58,61.25,100.00,0.93
90256,7754.00,14.19,508.00,14.19,43.14,42.58,61.36,100.00,0.98
90259,7684.00,14.20,564.00,14.16,43.03,42.58,61.25,100.00,1.03
90262,560.00,14.11,492.00,14.10,43.03,42.58,61.25,100.00,1.07
90265,558.00,14.10,494.00,14.10,43.03,42.69,61.25,100.00,1.03
90268,622.00,14.10,550.00,14.10,42.91,42.69,61.36,100.00,1.03
90271,7746.00,14.19,508.00,14.20,42.91,42.58,61.36,100.00,1.08
90274,7766.00,14.20,504.00,14.14,42.69,42.58,61.36,100.00,1.03
90277,632.00,14.12,560.00,14.11,42.69,42.58,61.36,100.00,1.02
90280,554.00,14.11,488.00,14.10,42.69,42.58,61.25,100.00,1.08
90283,554.00,14.10,498.00,14.10,42.69,42.69,61.36,100.00,1.07
90286,7688.00,14.19,564.00,14.20,42.58,42.69,61.36,100.00,0.93
90289,7756.00,14.20,498.00,14.21,42.46,42.69,61.36,100.00,0.93
90292,560.00,14.12,498.00,14.11,42.35,42.69,61.36,100.00,1.07
90295,630.00,14.12,554.00,14.11,42.24,42.69,61.25,100.00,1.33
90298,554.00,14.11,492.00,14.10,42.13,42.58,61.36,100.00,1.46
90301,7570.00,14.19,564.00,14.20,42.01,42.58,61.36,100.00,1.38
90304,7772.00,14.21,504.00,14.22,42.01,42.69,61.36,100.00,1.28
90307,554.00,14.13,494.00,14.12,41.90,42.58,61.36,100.00,1.13
90310,564.00,14.12,508.00,14.11,41.90,42.58,61.36,100.00,1.13
90313,560.00,14.12,484.00,14.11,41.79,42.69,61.36,100.00,1.09
90316,616.00,14.19,574.00,14.20,41.79,42.69,61.36,100.00,1.03
90319,7716.00,14.21,560.00,14.22,41.67,42.69,61.36,100.00,1.03
90322,442.00,14.13,502.00,14.12,41.56,42.69,61.36,100.00,1.08
90325,564.00,14.12,494.00,14.11,41.45,42.69,61.36,100.00,1.18
90328,566.00,14.12,502.00,14.12,41.56,42.69,61.36,100.00,1.23
90331,626.00,14.21,574.00,14.21,41.45,42.69,61.36,100.00,1.13
90334,7724.00,14.22,564.00,14.22,41.45,42.69,61.36,100.00,1.13
90337,2832.00,14.14,550.00,14.13,41.34,42.69,61.36,100.00,1.13
90340,558.00,14.13,494.00,14.12,41.34,42.69,61.36,100.00,0.98
90343,570.00,14.12,492.00,14.12,41.22,42.69,61.36,100.00,0.88
90346,564.00,14.20,504.00,14.22,41.34,42.58,61.36,100.00,0.72
90349,7806.00,14.22,502.00,14.23,41.45,42.69,61.36,100.00,0.58
90352,602.00,14.14,554.00,14.13,41.34,42.80,61.36,100.00,0.53
90355,558.00,14.13,494.00,14.12,41.34,42.69,61.36,100.00,0.53
90358,558.00,14.13,494.00,14.12,41.34,42.69,61.36,100.00,0.58
90361,636.00,14.18,566.00,14.21,41.34,42.69,61.36,100.00,0.62
90364,7802.00,14.22,508.00,14.23,41.34,42.69,61.36,100.00,0.83
90367,3900.00,14.15,554.00,14.14,41.34,42.69,61.25,100.00,1.02
90370,564.00,14.14,494.00,14.13,41.22,42.69,61.36,100.00,0.93
90373,558.00,14.14,488.00,14.13,41.22,42.80,61.36,100.00,0.98
90376,622.00,14.12,1110.00,14.22,41.34,42.80,61.36,100.00,0.93
90379,7798.00,14.23,498.00,14.23,41.22,42.69,61.36,100.00,1.33
90382,7750.00,14.17,558.00,14.14,41.11,42.69,61.36,100.00,1.33
90385,566.00,14.14,484.00,14.13,41.11,42.69,61.36,100.00,1.38
90388,566.00,14.14,498.00,14.13,41.00,42.69,61.36,100.00,1.23
90391,564.00,14.17,514.00,14.22,40.89,42.80,61.36,100.00,1.13
90394,7808.00,14.23,502.00,14.23,40.89,42.80,61.36,100.00,1.08
90397,3798.00,14.15,492.00,14.14,40.89,42.69,61.25,100.00,1.08
90400,622.00,14.14,554.00,14.12,40.89,42.69,61.36,100.00,1.13
90403,626.00,14.13,566.00,14.12,40.78,42.80,61.36,100.00,1.13
90406,632.00,14.13,576.00,14.21,40.78,42.80,61.36,100.00,1.13
90409,7746.00,14.22,574.00,14.23,40.78,42.80,61.36,100.00,1.13
90412,7826.00,14.16,488.00,14.14,40.78,42.69,61.36,100.00,1.07
90415,626.00,14.14,574.00,14.13,40.66,42.69,61.36,100.00,0.93
90418,570.00,14.13,484.00,14.12,40.78,42.69,61.36,100.00,0.83
90421,566.00,14.12,498.00,14.21,40.78,42.80,61.36,100.00,0.88
90424,7750.00,14.22,560.00,14.23,40.89,42.80,61.36,100.00,0.93
90427,7772.00,14.19,534.00,14.14,40.89,42.80,61.36,100.00,0.93
90430,620.00,14.14,554.00,14.13,41.00,42.80,61.36,100.00,0.73
90433,558.00,14.14,502.00,14.13,40.89,42.80,61.36,100.00,0.61
90436,622.00,14.12,974.00,14.21,41.00,42.69,61.36,100.00,0.58
90439,7756.00,14.22,564.00,14.22,41.00,42.69,61.36,100.00,0.48
90442,7822.00,14.18,548.00,14.14,41.11,42.69,61.36,100.00,0.48
90445,636.00,14.14,550.00,14.13,41.00,42.80,61.36,100.00,0.48
90448,626.00,14.13,560.00,14.12,41.11,42.69,61.36,100.00,0.47
90451,630.00,14.12,714.00,14.21,41.11,42.80,61.25,100.00,0.43
90454,7862.00,14.22,512.00,14.22,41.11,42.80,61.36,100.00,0.53
90457,7848.00,14.16,468.00,14.14,41.11,42.80,61.36,100.00,0.58
90460,558.00,14.13,492.00,14.13,41.11,42.69,61.36,100.00,0.63
90463,620.00,14.13,558.00,14.12,41.11,42.80,61.36,100.00,0.67
90466,626.00,14.15,1064.00,14.21,41.11,42.80,61.36,100.00,0.53
90469,7828.00,14.22,508.00,14.23,41.11,42.80,61.36,100.00,0.58
90472,7786.00,14.18,544.00,14.14,41.11,42.80,61.36,100.00,0.58
90475,622.00,14.14,566.00,14.12,41.11,42.80,61.36,100.00,0.53
90478,566.00,14.12,488.00,14.11,41.11,42.80,61.47,100.00,0.53
90481,564.00,14.12,492.00,14.20,41.11,42.80,61.36,100.00,0.58
90484,7772.00,14.21,574.00,14.22,41.00,42.80,61.36,100.00,0.57
90487,7786.00,14.20,452.00,14.12,41.00,42.80,61.36,100.00,0.58
90490,632.00,14.13,558.00,14.12,41.00,42.80,61.47,100.00,0.48
90493,626.00,14.12,554.00,14.11,41.00,42.80,61.47,100.00,0.43
90496,632.00,14.11,558.00,14.20,41.00,42.80,61.47,100.00,0.43
90499,7782.00,14.21,580.00,14.21,40.89,42.80,61.47,100.00,0.43
90502,7790.00,14.21,528.00,14.13,41.00,42.80,61.36,100.00,0.48
90505,620.00,14.14,558.00,14.13,41.00,42.80,61.36,100.00,0.38
90508,560.00,14.12,498.00,14.12,40.89,42.91,61.36,100.00,0.33
90511,622.00,14.12,554.00,14.11,40.89,42.80,61.36,100.00,0.37
90514,7848.00,14.22,508.00,14.22,40.89,42.80,61.47,100.00,0.33
90517,7864.00,14.22,502.00,14.13,40.89,42.80,61.36,100.00,0.33
90520,554.00,14.12,492.00,14.12,40.89,42.80,61.36,100.00,0.33
90523,622.00,14.12,564.00,14.11,40.89,42.80,61.36,100.00,0.43
90526,620.00,14.12,558.00,14.11,40.89,42.80,61.36,100.00,0.48
90529,7780.00,14.22,574.00,14.22,40.89,42.80,61.47,100.00,0.37
90532,7878.00,14.23,504.00,14.23,40.89,42.80,61.47,100.00,0.33
90535,612.00,14.13,550.00,14.12,41.00,42.80,61.47,100.00,0.33
90538,558.00,14.14,492.00,14.13,40.89,42.80,61.47,100.00,0.33
90541,622.00,14.11,558.00,14.10,40.89,42.80,61.47,100.00,0.27
90544,684.00,14.18,504.00,14.20,41.00,42.80,61.47,100.00,0.22
90547,7874.00,14.22,508.00,14.22,41.00,42.80,61.47,100.00,0.13
90550,7110.00,14.15,484.00,14.14,41.11,42.80,61.47,100.00,0.13
90553,554.00,14.14,494.00,14.14,41.11,42.80,61.47,100.00,0.13
90556,566.00,14.13,498.00,14.12,41.11,42.80,61.47,100.00,0.13
90559,620.00,14.18,594.00,14.20,41.11,42.80,61.47,100.00,0.17
90562,7872.00,14.20,508.00,14.20,41.11,42.80,61.47,100.00,0.13
90565,7796.00,14.11,554.00,14.10,41.11,42.80,61.47,100.00,0.22
90568,620.00,14.12,554.00,14.10,41.22,42.80,61.47,100.00,0.37
90571,560.00,14.10,494.00,14.09,41.22,42.80,61.47,100.00,0.33
90574,626.00,14.08,560.00,14.17,41.22,42.91,61.47,100.00,0.33
90577,7880.00,14.20,502.00,14.21,41.22,42.91,61.47,100.00,0.34
90580,7826.00,14.14,534.00,14.10,41.34,42.80,61.47,100.00,0.27
90583,560.00,14.11,492.00,14.10,41.45,42.80,61.47,100.00,0.21
90586,566.00,14.12,492.00,14.11,41.45,42.91,61.59,100.00,0.13
90589,564.00,14.12,484.00,14.20,41.34,42.80,61.47,100.00,0.13
90592,7894.00,14.22,504.00,14.22,41.34,42.80,61.59,100.00,0.13
90595,7898.00,14.24,396.00,14.14,41.45,42.80,61.59,100.00,0.13
90598,566.00,14.14,492.00,14.13,41.45,42.91,61.47,100.00,0.13
90601,560.00,14.14,494.00,14.13,41.56,42.91,61.59,100.00,0.13
90604,566.00,14.13,498.00,14.22,41.56,42.80,61.59,100.00,0.13
90607,7914.00,14.22,502.00,14.22,41.56,42.91,61.59,100.00,0.13
90610,7894.00,14.23,468.00,14.13,41.67,42.91,61.59,100.00,0.13
90613,566.00,14.13,494.00,14.13,41.67,42.80,61.59,100.00,0.13
90616,566.00,14.13,492.00,14.12,41.67,42.80,61.47,100.00,0.13
90619,558.00,14.12,498.00,14.12,41.67,42.80,61.59,100.00,0.13
90622,7908.00,14.21,504.00,14.22,41.67,42.91,61.59,100.00,0.13
90625,7916.00,14.22,502.00,14.17,41.79,42.91,61.59,100.00,0.13
90628,566.00,14.14,492.00,14.13,41.90,42.91,61.59,100.00,0.13
90631,558.00,14.13,492.00,14.12,41.90,42.91,61.59,100.00,0.13
90634,566.00,14.13,498.00,14.12,42.01,42.91,61.59,100.00,0.13
90637,7908.00,14.22,498.00,14.22,42.13,42.91,61.59,100.00,0.13
90640,7926.00,14.23,498.00,14.16,42.13,42.91,61.70,100.00,0.13
90643,566.00,14.14,494.00,14.13,42.24,42.80,61.59,100.00,0.13
90646,566.00,14.14,492.00,14.13,42.24,42.91,61.59,100.00,0.13
90649,566.00,14.13,494.00,14.12,42.35,42.91,61.70,100.00,0.13
90652,7872.00,14.22,512.00,14.22,42.46,42.91,61.70,100.00,0.13
90655,7936.00,14.23,504.00,14.23,42.46,43.03,61.59,100.00,0.13
90658,550.00,14.14,488.00,14.13,42.46,42.91,61.70,100.00,0.13
90661,558.00,14.13,488.00,14.12,42.58,42.91,61.70,100.00,0.13
90664,554.00,14.12,494.00,14.12,42.80,42.91,61.70,100.00,0.13
90667,564.00,14.21,514.00,14.22,42.80,42.91,61.59,100.00,0.13
90670,7944.00,14.23,498.00,14.23,42.91,42.91,61.70,100.00,0.13
90673,4146.00,14.15,484.00,14.14,43.03,42.91,61.59,100.00,0.13
90676,574.00,14.14,502.00,14.13,43.14,43.03,61.70,100.00,0.13
90679,566.00,14.13,498.00,14.13,43.14,42.91,61.70,100.00,0.13
90682,566.00,14.12,508.00,14.22,43.36,42.91,61.70,100.00,0.13
90685,7930.00,14.22,508.00,14.23,43.47,42.91,61.70,100.00,0.13
90688,7944.00,14.15,494.00,14.14,43.59,42.91,61.70,100.00,0.13
90691,558.00,14.14,498.00,14.13,43.70,42.91,61.70,100.00,0.13
90694,566.00,14.13,498.00,14.12,43.70,42.91,61.70,100.00,0.13
90697,564.00,14.13,488.00,14.22,43.81,42.91,61.70,100.00,0.13
90700,7940.00,14.22,512.00,14.23,43.92,43.03,61.70,100.00,0.13
90703,7944.00,14.18,36.00,14.14,44.04,42.91,61.81,100.00,0.13
